time,NORESM1-M,CESM1-CAM5,CSIRO-MK3-6-0,MPI-ESM-LR
2057.0,1858109800.0,1280024400.0,1934929900.0,1690235600.0
2058.0,1816951700.0,1244827600.0,1908329900.0,1675571200.0
2059.0,1778217100.0,1208656600.0,1883705500.0,1628288000.0
2060.0,1764873500.0,1176008100.0,1845605800.0,1607010000.0
2061.0,1729520000.0,1135552400.0,1800599400.0,1575122300.0
2062.0,1741654800.0,1088792200.0,1920969000.0,1569632600.0
2063.0,1683312800.0,1054211650.0,1784883500.0,1568140700.0
2064.0,1648567800.0,1026429200.0,1748606800.0,1514017200.0
2065.0,1671187200.0,1015207100.0,1769112200.0,1496111900.0
2066.0,1611418100.0,982969800.0,1765476900.0,1472684400.0
2067.0,1587014900.0,961401000.0,1683445600.0,1474745500.0
2068.0,1525835900.0,935919700.0,1651591600.0,1421173100.0
2069.0,1537440100.0,932709760.0,1646834300.0,1392359300.0
2070.0,1471960600.0,893814200.0,1657269000.0,1355933600.0
2071.0,1439715700.0,869827700.0,1746205400.0,1321388000.0
2072.0,1415951700.0,849011260.0,1624691800.0,1297820400.0
2073.0,1394873500.0,839684200.0,1594131600.0,1260108200.0
2074.0,1387712500.0,827838340.0,1589169300.0,1533939800.0
2075.0,1334182000.0,791477060.0,1565681000.0,1282357800.0
2076.0,1295244400.0,757727360.0,1708285700.0,1292751900.0
2077.0,1261823000.0,740040700.0,1644851000.0,1207384000.0
2078.0,1231626100.0,707779460.0,1691326800.0,1174395600.0
2079.0,1202677900.0,685630460.0,1693948200.0,1151033000.0
2080.0,1170465700.0,666065150.0,1672578400.0,1122400600.0
2081.0,1146103700.0,642398460.0,1548760600.0,1238828800.0
2082.0,1132332500.0,617851140.0,1662737200.0,1113323600.0
2083.0,1099785600.0,598681860.0,1554414600.0,1094175900.0
2084.0,1074715300.0,582234400.0,1539588000.0,1065675000.0
2085.0,1049944500.0,565605200.0,1501209700.0,1044383200.0
2086.0,1110503300.0,542693570.0,1526055600.0,1065303550.0
2087.0,1027920900.0,522001280.0,1485143200.0,1001078000.0
2088.0,1025348540.0,507531170.0,1469201500.0,965474370.0
2089.0,986285060.0,514706430.0,1417161600.0,953603840.0
2090.0,988592450.0,486374620.0,1401456800.0,926854700.0
2091.0,949398900.0,466753630.0,1391050900.0,912545860.0
2092.0,924895170.0,451860800.0,1369747800.0,889615040.0
2093.0,903563800.0,428181540.0,1352801300.0,1002945700.0
2094.0,885627460.0,407600420.0,1365745900.0,869696500.0
2095.0,878597200.0,398356830.0,1330980400.0,942711000.0
2096.0,863833660.0,386306180.0,1308673900.0,895457340.0
2097.0,836044200.0,371719650.0,1301298200.0,839634700.0
2098.0,854854100.0,364014460.0,1277341000.0,902451500.0
2099.0,805806340.0,346997700.0,1615089400.0,803763100.0
2100.0,784967550.0,335588800.0,1397347000.0,806573000.0
2101.0,770388400.0,320124670.0,1283337600.0,771629500.0
2102.0,747052740.0,307753200.0,1246161300.0,751378750.0
2103.0,728621500.0,295030900.0,1219091700.0,738232400.0
2104.0,714026700.0,294895740.0,1206265100.0,722381250.0
2105.0,693795840.0,278649950.0,1215571600.0,702213000.0
2106.0,694849660.0,277776200.0,1206199400.0,678099300.0
2107.0,670587460.0,261030690.0,1173049200.0,671554370.0
2108.0,651251900.0,252238350.0,1158316400.0,769489860.0
2109.0,638952060.0,250834940.0,1143562000.0,677429800.0
2110.0,619395140.0,255316320.0,1360768400.0,654247800.0
2111.0,594916900.0,233906060.0,1148095000.0,698059500.0
2112.0,579960450.0,227223250.0,1117678500.0,635369860.0
2113.0,566154940.0,218195440.0,1102472200.0,616932200.0
2114.0,553372900.0,203843870.0,1085334700.0,605044860.0
2115.0,946398460.0,195681490.0,1115580400.0,586298560.0
2116.0,596566600.0,198513230.0,1068131500.0,583667200.0
2117.0,546623550.0,186457100.0,1054060300.0,573062850.0
2118.0,528428480.0,173918540.0,1034456640.0,561410600.0
2119.0,515249440.0,162306720.0,1010591700.0,564425300.0
2120.0,502628350.0,157645660.0,998044000.0,545474700.0
2121.0,486661730.0,152703300.0,986742200.0,537505500.0
2122.0,624005100.0,142661580.0,972687100.0,528003970.0
2123.0,481900130.0,137994740.0,994567360.0,522925150.0
2124.0,463474300.0,133365020.0,950386100.0,504543230.0
2125.0,451782530.0,126876550.0,933468200.0,519055300.0
2126.0,445292900.0,118416130.0,915388860.0,479688700.0
2127.0,435875800.0,113063624.0,912938100.0,469571000.0
2128.0,425683680.0,105524380.0,892529400.0,460022140.0
2129.0,415450750.0,102750500.0,876552500.0,449502720.0
2130.0,406751000.0,102905850.0,868108160.0,438683260.0
2131.0,397595100.0,92539120.0,895811260.0,428544220.0
2132.0,407637060.0,88780370.0,878675650.0,412730080.0
2133.0,380215520.0,84198216.0,831123500.0,399846800.0
2134.0,367789100.0,79888150.0,816406460.0,395799140.0
2135.0,359083700.0,75062824.0,799663000.0,387527140.0
2136.0,352408160.0,74931760.0,792456200.0,410198900.0
2137.0,375545060.0,62099116.0,780349400.0,380445920.0
2138.0,340931200.0,59306800.0,755339300.0,370872540.0
2139.0,343109340.0,53351890.0,834334100.0,364695460.0
2140.0,327067260.0,47376748.0,738080000.0,358337570.0
2141.0,319907840.0,43242044.0,724796800.0,350904900.0
2142.0,313403800.0,52902130.0,710249540.0,341205400.0
2143.0,306028700.0,36005936.0,702090560.0,334745630.0
2144.0,297059780.0,30857028.0,685125700.0,331961660.0
2145.0,291718370.0,29745158.0,668780800.0,332759550.0
2146.0,288798750.0,29234346.0,660691800.0,317944600.0
2147.0,279162980.0,27701858.0,643600060.0,395628100.0
2148.0,283563700.0,27081712.0,628544000.0,317940800.0
2149.0,269393200.0,24416550.0,632051800.0,557415360.0
2150.0,260442670.0,23658216.0,608864700.0,344711040.0
2151.0,252453660.0,23235056.0,589791900.0,298020830.0
2152.0,243758080.0,22199156.0,578496100.0,288163740.0
2153.0,237627410.0,21106884.0,569313900.0,278541100.0
2154.0,230479300.0,20714612.0,561638200.0,268081440.0
2155.0,217844220.0,19977154.0,593491300.0,255071120.0
2156.0,211251330.0,19837372.0,560312960.0,246449710.0
2157.0,207405660.0,19265212.0,573851970.0,245616930.0
2158.0,202668480.0,18538878.0,549027100.0,232744450.0
2159.0,196366050.0,16636428.0,668631360.0,226423940.0
2160.0,190982260.0,15827563.0,531683170.0,225979740.0
2161.0,186107870.0,14652907.0,516463520.0,216107490.0
2162.0,179673040.0,13758697.0,636576830.0,211646720.0
2163.0,171370110.0,13430803.0,583290750.0,242181810.0
2164.0,162584690.0,13100102.0,742995200.0,209889900.0
2165.0,162333600.0,12932758.0,583306560.0,194187760.0
2166.0,152617020.0,12441663.0,513509630.0,185020690.0
2167.0,157087580.0,11824629.0,510729020.0,179913700.0
2168.0,149150990.0,11159123.0,486936160.0,177405800.0
2169.0,140732640.0,10993887.0,481172380.0,273829100.0
2170.0,133978010.0,9296590.0,488393700.0,179552320.0
2171.0,132188490.0,7788262.5,469180540.0,168912450.0
2172.0,123073016.0,7605763.0,455593950.0,165510850.0
2173.0,113970740.0,7234693.0,446187600.0,165109840.0
2174.0,177370620.0,6247801.0,436701950.0,146544200.0
2175.0,125627944.0,5572857.0,422123040.0,142659710.0
2176.0,102065590.0,4540216.5,418490430.0,133892560.0
2177.0,107397500.0,4485410.0,404618000.0,127558130.0
2178.0,156406880.0,4368958.0,401129340.0,119641090.0
2179.0,97223400.0,4253182.5,393172100.0,113231850.0
2180.0,90871210.0,4569863.0,393750460.0,111486560.0
2181.0,89190290.0,3179727.5,409743140.0,140201380.0
2182.0,159231780.0,2991446.8,378926900.0,116545220.0
2183.0,91577336.0,2962538.0,363218620.0,102324460.0
2184.0,78286050.0,2942587.8,353633630.0,99274250.0
2185.0,75660360.0,2561381.0,344335840.0,96645780.0
2186.0,72233630.0,2290681.0,334159900.0,175014860.0
2187.0,70665820.0,1875909.6,324830660.0,128505200.0
2188.0,66248996.0,1722662.8,315905730.0,204156080.0
2189.0,62594556.0,1342697.2,305341700.0,98814584.0
2190.0,61661864.0,1300141.2,296680580.0,90052744.0
2191.0,59670412.0,1206980.1,289774660.0,86684290.0
2192.0,56890144.0,943231.2,282169180.0,88189490.0
2193.0,56217252.0,939866.75,275736860.0,81606180.0
2194.0,315936480.0,850108.75,266704350.0,80997100.0
2195.0,91211880.0,817255.44,261439650.0,77659496.0
2196.0,53985644.0,817389.2,380412670.0,92032110.0
2197.0,121893510.0,815542.9,271240900.0,74892190.0
2198.0,53455916.0,811831.3,251586580.0,71121640.0
2199.0,52298508.0,803706.0,246083170.0,68102260.0
2200.0,57978420.0,772858.25,238606620.0,141811900.0
2201.0,54518972.0,709026.6,231042700.0,78152264.0
2202.0,50368520.0,675019.6,224179420.0,69254720.0
2203.0,49006292.0,559369.44,217586020.0,60698944.0
2204.0,50761260.0,558646.6,212615170.0,58486700.0
2205.0,46714840.0,819881.9,206724270.0,57446116.0
2206.0,47606090.0,1291382.2,201723230.0,56494228.0
2207.0,45521068.0,705079.9,197540670.0,69338856.0
2208.0,44156224.0,568813.56,191393810.0,58749276.0
2209.0,43809810.0,560036.0,242124670.0,57759892.0
2210.0,43278776.0,559951.8,219267580.0,55505216.0
2211.0,43082260.0,553068.3,197246560.0,54180090.0
2212.0,42759756.0,550706.8,176721730.0,51340380.0
2213.0,42842570.0,549775.4,170250640.0,119332664.0
2214.0,41242910.0,547737.8,161300100.0,64026240.0
2215.0,40587412.0,547430.5,159348770.0,54695268.0
2216.0,47812570.0,548136.44,150617520.0,65712540.0
2217.0,38555420.0,546070.25,322118720.0,51308988.0
2218.0,40206612.0,538340.3,151445060.0,49113732.0
2219.0,36464300.0,537576.56,137468660.0,50407490.0
2220.0,35774060.0,536586.3,130393560.0,164284220.0
2221.0,34519980.0,537695.44,134632540.0,49958216.0
2222.0,35399828.0,539001.56,122022310.0,47336790.0
2223.0,34184468.0,541594.2,110805220.0,53003204.0
2224.0,33654864.0,541470.56,101726950.0,68625520.0
2225.0,32602902.0,539666.25,99667670.0,48874280.0
2226.0,32397854.0,541556.44,97404510.0,45220468.0
2227.0,31526504.0,542696.4,95310024.0,43004060.0
2228.0,40512900.0,541466.1,91606480.0,53307308.0
2229.0,29878986.0,543119.5,88281440.0,41506068.0
2230.0,29329960.0,555520.2,85196760.0,131287144.0
2231.0,31425266.0,542220.94,83538410.0,44981132.0
2232.0,28804740.0,541703.5,77990030.0,39547430.0
2233.0,28789078.0,541640.06,73126610.0,112757300.0
2234.0,28257934.0,788529.06,71924056.0,44730588.0
2235.0,27696468.0,543056.5,69274410.0,42890620.0
2236.0,28182752.0,847512.44,79914550.0,37732932.0
2237.0,25768910.0,542729.94,65852136.0,36960056.0
2238.0,25234462.0,542284.94,65857504.0,36067984.0
2239.0,25310628.0,506692.06,84994136.0,36016716.0
2240.0,25005234.0,506832.1,65467148.0,36678028.0
2241.0,24684966.0,560146.25,61496776.0,40926404.0
2242.0,28157746.0,561602.25,56863428.0,51333810.0
2243.0,24588890.0,542192.6,54091764.0,49024616.0
2244.0,22322448.0,542717.7,58539464.0,38102936.0
2245.0,23620680.0,541627.7,66594344.0,39049716.0
2246.0,22155594.0,539127.2,78347920.0,38880956.0
2247.0,21254438.0,505101.6,55806388.0,55970860.0
2248.0,19970422.0,503616.47,54864996.0,51037670.0
2249.0,19681112.0,501577.2,52084116.0,40390224.0
2250.0,23571682.0,499591.9,50242936.0,43954616.0
2251.0,19754870.0,500643.88,49175640.0,102267150.0
2252.0,18749068.0,536219.06,47056264.0,55594970.0
2253.0,18306178.0,539679.5,48716812.0,77796950.0
2254.0,17963432.0,578796.06,60981000.0,37107936.0
2255.0,19244276.0,543694.1,46388428.0,33212384.0
2256.0,16105471.0,543032.9,51576508.0,31200502.0
2257.0,15263794.0,542412.06,43821630.0,30282604.0
2258.0,66388776.0,543182.94,43552944.0,29897922.0
2259.0,16825026.0,560452.2,41817184.0,29048458.0
2260.0,15052535.0,543029.44,40653972.0,50243440.0
2261.0,14485721.0,541804.4,38905810.0,40474676.0
2262.0,22064472.0,540783.1,38515524.0,28045480.0
2263.0,14617090.0,507204.38,44982700.0,27566718.0
2264.0,14347627.0,506516.16,46373270.0,413241120.0
2265.0,14230660.0,541365.5,36282030.0,30930262.0
2266.0,13553820.0,552600.7,38928216.0,26500152.0
2267.0,13197954.0,542692.0,33895828.0,25002838.0
2268.0,12552399.0,507155.25,54965630.0,23996800.0
2269.0,12384294.0,3553792.8,51693764.0,24342784.0
2270.0,12345529.0,1007106.5,44348828.0,23256048.0
2271.0,11717335.0,559999.8,39462828.0,24950414.0
2272.0,11482851.0,628194.7,37592940.0,22161836.0
2273.0,23799870.0,586365.44,35902700.0,55581108.0
2274.0,13259207.0,576063.06,33525722.0,23669176.0
2275.0,14367490.0,573292.56,33377806.0,20964510.0
2276.0,11120725.0,543222.56,169783200.0,20557472.0
2277.0,10509626.0,541695.6,34113580.0,21148450.0
2278.0,10671754.0,578557.06,26994216.0,19636632.0
2279.0,10818757.0,1295249.0,25738658.0,18794932.0
2280.0,20890362.0,558243.0,28174646.0,52047050.0
2281.0,11718091.0,557874.75,23738244.0,18309100.0
2282.0,10488409.0,573689.75,22811470.0,18492704.0
2283.0,10195805.0,575379.56,21853408.0,17740196.0
2284.0,10110467.0,575747.06,29956784.0,17531490.0
2285.0,10597789.0,558215.6,22350368.0,23927950.0
2286.0,12069723.0,557455.94,20467402.0,17769718.0
2287.0,9119472.0,542743.56,19091948.0,37196950.0
2288.0,10423585.0,542964.8,24015132.0,23497230.0
2289.0,10992181.0,543851.25,24188854.0,18337362.0
2290.0,8985032.0,560258.44,19251668.0,21232178.0
2291.0,8427898.0,561426.9,16820030.0,16760796.0
2292.0,8410419.0,544566.0,16155084.0,16487048.0
2293.0,8343323.5,544835.3,15478215.0,16448617.0
2294.0,8991919.0,542011.25,14005159.0,60818776.0
2295.0,73058504.0,508021.06,16672494.0,20324330.0
2296.0,12077290.0,542649.44,14083414.0,22500048.0
2297.0,8693643.0,507783.4,12991602.0,16784984.0
2298.0,8089056.0,507651.78,11928670.0,22621314.0
2299.0,7949267.0,508399.38,12039892.0,21806292.0
2300.0,8690422.0,507118.25,11765854.0,15727710.0
