time,MPI-ESM1-2-HR,IPSL-CM6A-LR,GFDL-ESM4,UKESM1-0-LL,MRI-ESM2-0
2055.0,16236888000000.0,14612287000000.0,14954145000000.0,11600392000000.0,13706224000000.0
2056.0,16188435000000.0,14509051000000.0,14863891000000.0,11479587000000.0,13599751000000.0
2057.0,16123602000000.0,14385655000000.0,14715238000000.0,11270054000000.0,13497693000000.0
2058.0,16005623000000.0,14231180000000.0,14647388000000.0,11118257000000.0,13421414000000.0
2059.0,15909706000000.0,14091254000000.0,14519268000000.0,10899896000000.0,13366807000000.0
2060.0,15875378000000.0,13934143000000.0,14424393000000.0,10706020000000.0,13274431000000.0
2061.0,15750996000000.0,13893200000000.0,14278034000000.0,10502980000000.0,13174004000000.0
2062.0,15688384000000.0,13719188000000.0,14224429000000.0,10365639000000.0,13107641000000.0
2063.0,15633670000000.0,13638737000000.0,14215501000000.0,10209283000000.0,13057212000000.0
2064.0,15579623000000.0,13433943000000.0,14119073000000.0,10074653000000.0,13113452000000.0
2065.0,15504678000000.0,13282638000000.0,14080772000000.0,9934798000000.0,13018500000000.0
2066.0,15404737000000.0,13157616000000.0,13980466000000.0,9854122000000.0,12913690000000.0
2067.0,15400154000000.0,12970641000000.0,13940208000000.0,9735631000000.0,12882949000000.0
2068.0,15337953000000.0,12829849000000.0,13895969000000.0,9582007000000.0,12814095000000.0
2069.0,15283257000000.0,12733393000000.0,13866447000000.0,9394306000000.0,12665800000000.0
2070.0,15230560000000.0,12552550000000.0,13787618000000.0,9214369000000.0,12552346000000.0
2071.0,15153021000000.0,12398558000000.0,13714037000000.0,9085931000000.0,12497502000000.0
2072.0,15067084000000.0,12334957000000.0,13654353000000.0,8947905000000.0,12522751000000.0
2073.0,15018124000000.0,12292828000000.0,13559454000000.0,8862959000000.0,12559220000000.0
2074.0,14888199000000.0,12220243000000.0,13524672000000.0,8798409000000.0,12482117000000.0
2075.0,14833638000000.0,12191274000000.0,13522632000000.0,8673019000000.0,12467055000000.0
2076.0,14768023000000.0,12024871000000.0,13493765000000.0,8560161000000.0,12487034000000.0
2077.0,14756575000000.0,11899268000000.0,13440236000000.0,8467400600000.0,12476969000000.0
2078.0,14787059000000.0,11829894000000.0,13365476000000.0,8353156700000.0,12433630000000.0
2079.0,14744261000000.0,11680622000000.0,13219545000000.0,8239098400000.0,12394202000000.0
2080.0,14733028000000.0,11541983000000.0,13187424000000.0,8052907400000.0,12282252000000.0
2081.0,14658845000000.0,11385414000000.0,13132607000000.0,7966111600000.0,12189415000000.0
2082.0,14641477000000.0,11297717000000.0,13073976000000.0,7792076000000.0,12212716000000.0
2083.0,14589602000000.0,11136686000000.0,12961153000000.0,7641053000000.0,12145881000000.0
2084.0,14550832000000.0,11071022000000.0,12878537000000.0,7516743300000.0,12049039000000.0
2085.0,14499284000000.0,10998730000000.0,12815076000000.0,7412000000000.0,11943484000000.0
2086.0,14377567000000.0,10982164000000.0,12832813000000.0,7318143000000.0,11890137000000.0
2087.0,14315244000000.0,10842357000000.0,12796759000000.0,7183901700000.0,11838298000000.0
2088.0,14314714000000.0,10737986000000.0,12764770000000.0,7072058400000.0,11780157000000.0
2089.0,14268284000000.0,10630268000000.0,12710357000000.0,6962041300000.0,11658766000000.0
2090.0,14195332000000.0,10529712000000.0,12696845000000.0,6858221000000.0,11576449000000.0
2091.0,14223865000000.0,10462099000000.0,12637155000000.0,6839974500000.0,11502674000000.0
2092.0,14106496000000.0,10416938000000.0,12574057000000.0,6822888500000.0,11439485000000.0
2093.0,14114231000000.0,10353471000000.0,12520620000000.0,6675550000000.0,11365496000000.0
2094.0,14073279000000.0,10285930000000.0,12428052000000.0,6573187400000.0,11328734000000.0
2095.0,13975931000000.0,10214325000000.0,12325105000000.0,6478597500000.0,11366338000000.0
2096.0,13975792000000.0,10188289000000.0,12297791000000.0,6418189500000.0,11318877000000.0
2097.0,13960457000000.0,10173399000000.0,12266128000000.0,6348566700000.0,11404477000000.0
2098.0,13990963000000.0,10166740000000.0,12178385000000.0,6316277000000.0,11360131000000.0
2099.0,13993158000000.0,10046341000000.0,12152264000000.0,6267668000000.0,11404689000000.0
2100.0,13977586000000.0,10003336000000.0,12153225000000.0,6210354000000.0,11304874000000.0
