time,CSIRO-MK3-6-0,CCSM4,MPI-ESM-LR
2165.0,329694400000.0,167575700000.0,263646250000.0
2166.0,317634580000.0,162361460000.0,253414750000.0
2167.0,297970800000.0,155642800000.0,245465370000.0
2168.0,283421250000.0,151687410000.0,236523700000.0
2169.0,274140740000.0,143442210000.0,225561900000.0
2170.0,254565020000.0,139514150000.0,219216640000.0
2171.0,236116120000.0,135052770000.0,210790100000.0
2172.0,230339530000.0,128911794000.0,203960040000.0
2173.0,221407840000.0,126079770000.0,195157260000.0
2174.0,208816520000.0,123359035000.0,187284670000.0
2175.0,204909000000.0,118754940000.0,178853200000.0
2176.0,199060850000.0,114153210000.0,171665470000.0
2177.0,191540990000.0,110156005000.0,167325550000.0
2178.0,183650520000.0,107078390000.0,165564600000.0
2179.0,173838520000.0,103584020000.0,157493510000.0
2180.0,165597350000.0,98475890000.0,150985560000.0
2181.0,161648400000.0,95555560000.0,150706630000.0
2182.0,154376240000.0,92432610000.0,148990690000.0
2183.0,145808950000.0,89132190000.0,144898980000.0
2184.0,142974530000.0,85560080000.0,140793950000.0
2185.0,138581850000.0,81621630000.0,137177555000.0
2186.0,131949280000.0,78883545000.0,133773180000.0
2187.0,129147240000.0,76637635000.0,128061630000.0
2188.0,124919840000.0,74498654000.0,125102650000.0
2189.0,114823750000.0,71698140000.0,120742660000.0
2190.0,112871090000.0,69172716000.0,117906140000.0
2191.0,105774250000.0,67808825000.0,114383670000.0
2192.0,100143810000.0,66548460000.0,110611460000.0
2193.0,100325384000.0,64693854000.0,105841620000.0
2194.0,96897650000.0,62527630000.0,103994680000.0
2195.0,94799490000.0,59742913000.0,101885610000.0
2196.0,92507415000.0,56640815000.0,97717490000.0
2197.0,89802965000.0,54053126000.0,94461395000.0
2198.0,86978940000.0,52269957000.0,93745010000.0
2199.0,82671740000.0,49575035000.0,92001400000.0
2200.0,78884680000.0,48040456000.0,88441050000.0
2201.0,75255720000.0,45752295000.0,86227110000.0
2202.0,72334080000.0,44275864000.0,84698410000.0
2203.0,71407820000.0,42798610000.0,83836470000.0
2204.0,69578056000.0,42048340000.0,79632510000.0
2205.0,66601038000.0,41103400000.0,77868920000.0
2206.0,64941730000.0,39189045000.0,75579620000.0
2207.0,63729746000.0,37743400000.0,73905180000.0
2208.0,61420364000.0,36582814000.0,69321470000.0
2209.0,60701110000.0,35327970000.0,66483167000.0
2210.0,59952640000.0,34133658000.0,65150800000.0
2211.0,59211796000.0,33327634000.0,63716827000.0
2212.0,57972335000.0,31282567000.0,62722100000.0
2213.0,55872975000.0,29954533000.0,59248378000.0
2214.0,53649183000.0,29361793000.0,57409143000.0
2215.0,51867690000.0,28577876000.0,54860673000.0
2216.0,48522445000.0,27989010000.0,52949025000.0
2217.0,46087545000.0,26930076000.0,51076063000.0
2218.0,44527235000.0,26345646000.0,50242820000.0
2219.0,42920534000.0,25381360000.0,48882463000.0
2220.0,41931088000.0,24755216000.0,47451316000.0
2221.0,41427743000.0,24370403000.0,46522528000.0
2222.0,39951245000.0,23960959000.0,44932200000.0
2223.0,38456476000.0,23353324000.0,44400570000.0
2224.0,37641730000.0,23013489000.0,42803315000.0
2225.0,36692267000.0,22867558000.0,40921207000.0
2226.0,34999718000.0,22287153000.0,40482525000.0
2227.0,34185525000.0,22017098000.0,40065900000.0
2228.0,33497694000.0,21268007000.0,38992536000.0
2229.0,32049512000.0,20638170000.0,38546727000.0
2230.0,31295668000.0,20391920000.0,37789440000.0
2231.0,29299986000.0,20015331000.0,36508260000.0
2232.0,28476561000.0,19891784000.0,36188260000.0
2233.0,27996977000.0,19422630000.0,35971043000.0
2234.0,26973344000.0,19135525000.0,35346570000.0
2235.0,26541398000.0,18410187000.0,34255692000.0
2236.0,26580750000.0,18018451000.0,34308190000.0
2237.0,25416765000.0,17755132000.0,33769180000.0
2238.0,23788186000.0,17204613000.0,33228310000.0
2239.0,23192062000.0,17122322000.0,32796946000.0
2240.0,22238820000.0,16802874000.0,31750710000.0
2241.0,21757835000.0,16510920000.0,31304018000.0
2242.0,21154130000.0,16265608000.0,31061692000.0
2243.0,20319126000.0,16023108000.0,31097403000.0
2244.0,19494519000.0,15600851000.0,30212475000.0
2245.0,18927469000.0,15403625000.0,29811143000.0
2246.0,18265130000.0,15008729000.0,28822372000.0
2247.0,17542095000.0,14977263000.0,28380324000.0
2248.0,16683647000.0,14798245000.0,28092630000.0
2249.0,15949243000.0,14444385000.0,27384056000.0
2250.0,15388836000.0,14019065000.0,26976360000.0
2251.0,14695816000.0,13935298000.0,26476182000.0
2252.0,14808579000.0,13846014000.0,26212411000.0
2253.0,14211807000.0,13722366000.0,25560932000.0
2254.0,13600889000.0,13429904000.0,24761850000.0
2255.0,13625769000.0,13374399000.0,24094630000.0
2256.0,12469369000.0,13180128000.0,23404560000.0
2257.0,11916989000.0,12962177000.0,23283137000.0
2258.0,11736169000.0,12844696000.0,22561196000.0
2259.0,11447433000.0,12779757000.0,22098106000.0
2260.0,11281248000.0,12671534000.0,21448813000.0
2261.0,11017055000.0,12428214000.0,21027170000.0
2262.0,10633613000.0,12280018000.0,20807660000.0
2263.0,10000674000.0,12176749000.0,20028850000.0
2264.0,9787903000.0,12095436000.0,19469060000.0
2265.0,9593482000.0,11838867000.0,18639374000.0
2266.0,9172285000.0,11763499000.0,18453332000.0
2267.0,8754675000.0,11721724000.0,18141518000.0
2268.0,8466052000.0,11592620000.0,17698867000.0
2269.0,8397331000.0,11492366000.0,17085758000.0
2270.0,8092570600.0,11445895000.0,16597200000.0
2271.0,8113117700.0,10923590000.0,16392878000.0
2272.0,7701779500.0,10706855000.0,16395643000.0
2273.0,7435365000.0,10583716000.0,16147833000.0
2274.0,7183493600.0,10729013000.0,15765145000.0
2275.0,7028555000.0,10693667000.0,15498879000.0
2276.0,6879952400.0,10650699000.0,15333211000.0
2277.0,6759090700.0,10589182000.0,14899740000.0
2278.0,6695874000.0,10225796000.0,14304067000.0
2279.0,6549955000.0,10237159000.0,14116329000.0
2280.0,6267219500.0,10206500000.0,14001381000.0
2281.0,6058649600.0,10066966000.0,13817772000.0
2282.0,6098586000.0,9914993000.0,13883894000.0
2283.0,5901119000.0,9697407000.0,13777575000.0
2284.0,5723130000.0,9646164000.0,13692447000.0
2285.0,5546608600.0,9712447000.0,13298497000.0
2286.0,5402197500.0,9466916000.0,13038974000.0
2287.0,5146215000.0,9397091000.0,13023357000.0
2288.0,4899699000.0,9391149000.0,13033453000.0
2289.0,4703636500.0,9484137000.0,12682796000.0
2290.0,4521279500.0,9230635000.0,12705986000.0
2291.0,4381359600.0,9056798000.0,12429736000.0
2292.0,4295908000.0,8915378000.0,12100448000.0
2293.0,4243530500.0,8849996000.0,12246181000.0
2294.0,4219988500.0,8787641000.0,12070216000.0
2295.0,4065656000.0,8716160000.0,11676981000.0
2296.0,3951546000.0,8511826400.0,11424928000.0
2297.0,3933015000.0,8468122000.0,11016238000.0
2298.0,3850873000.0,8474968600.0,10842283000.0
2299.0,3703117800.0,8374455300.0,10952275000.0
2300.0,3725729500.0,8308668400.0,10968033000.0
