time,NORESM2-MM,MPI-ESM1-2-HR,GFDL-ESM4,BCC-CSM2-MR,FGOALS-F3-L,INM-CM4-8,INM-CM5-0,EC-EARTH3-VEG,MRI-ESM2-0,EC-EARTH3,CESM2,CESM2-WACCM,CAMS-CSM1-0
2024.0,148251189331000.0,148487704268000.0,148426869554000.0,148211431816000.0,148044309698000.0,148341776202000.0,148492674009000.0,148321449516000.0,148168596373000.0,147288378397000.0,148200015460000.0,148632101500000.0,148201363038000.0
2025.0,147934696714000.0,148053554851000.0,147963245931000.0,147589390994000.0,147645773354000.0,147930912055000.0,148014830860000.0,147834154416000.0,147732752857000.0,146654280445000.0,147547770693000.0,148104377574000.0,147750960636000.0
2026.0,147454860902000.0,147679780464000.0,147536054217000.0,147035263465000.0,147194104847000.0,147383205655000.0,147650690744000.0,147350708952000.0,147178911814000.0,146041672620000.0,147083631571000.0,147626623213000.0,147288381989000.0
2027.0,147037485530000.0,147298204174000.0,147066625059000.0,146489185588000.0,146342001830000.0,146915448678000.0,147197616844000.0,146824885784000.0,146513450634000.0,145267549450000.0,146517413237000.0,147135559681000.0,146782656242000.0
2028.0,146686975236000.0,146829921201000.0,146644544405000.0,145716242477000.0,145692124330000.0,146361996488000.0,146771404930000.0,146291894973000.0,145948416335000.0,144551429760000.0,145753558849000.0,146756928018000.0,146347272940000.0
2029.0,145994223297000.0,146373873262000.0,146324241639000.0,145245844829000.0,145383822290000.0,145738699741000.0,146404984433000.0,145707891035000.0,145387473829000.0,143800516987000.0,145095131943000.0,146227891263000.0,145921318059000.0
2030.0,145556975398000.0,146075754666000.0,145872387835000.0,144586400162000.0,145014311712000.0,145178504335000.0,145855530960000.0,145049488822000.0,144819762492000.0,142994359755000.0,144490995678000.0,145785457107000.0,145555660288000.0
2031.0,145109542209000.0,145664259709000.0,145307139433000.0,143883178940000.0,144357950924000.0,144577428844000.0,145401897963000.0,144499012060000.0,144104890353000.0,142294804201000.0,143714021665000.0,145343010060000.0,145140782216000.0
2032.0,144686837645000.0,145276948025000.0,144885193101000.0,143044184839000.0,143653351657000.0,144211426335000.0,144911997369000.0,144028820957000.0,143546759335000.0,141590172935000.0,143108527104000.0,144793242352000.0,144851880661000.0
2033.0,144356213024000.0,144842909977000.0,144391302904000.0,142166706885000.0,143239076973000.0,143845804217000.0,144379719343000.0,143331852209000.0,143103557954000.0,141022960913000.0,142408103529000.0,144230950521000.0,144538896906000.0
2034.0,143974659615000.0,144335332691000.0,143998800912000.0,141311502043000.0,142537663807000.0,143358294622000.0,143815420004000.0,142524880090000.0,142478138672000.0,140125181390000.0,141757128395000.0,143674752906000.0,144018517990000.0
2035.0,143526610340000.0,144007339753000.0,143669256442000.0,140478777181000.0,142000452725000.0,142898161135000.0,143248723884000.0,141792177290000.0,141786251839000.0,139196378038000.0,140992894031000.0,143163463679000.0,143652855383000.0
2036.0,143134903831000.0,143563425475000.0,143134619165000.0,139705693822000.0,141235991396000.0,142428228559000.0,142604257120000.0,141259615245000.0,141221536074000.0,138230008309000.0,140259679605000.0,142573234583000.0,143267747901000.0
2037.0,142753847658000.0,143090937556000.0,142820332336000.0,138809442923000.0,140381581554000.0,141982408696000.0,142039913931000.0,140398524528000.0,140365598936000.0,137339377818000.0,139489376792000.0,141938291675000.0,142941978730000.0
2038.0,142208274050000.0,142563239039000.0,142281745526000.0,137916092244000.0,139830321082000.0,141609180685000.0,141402030741000.0,139534327140000.0,139685820073000.0,136493771762000.0,138639568643000.0,141555584322000.0,142387244088000.0
2039.0,141655154862000.0,142118632047000.0,141688758859000.0,137129303472000.0,139202891328000.0,141036277287000.0,140811947840000.0,138681969303000.0,139125874573000.0,135697176171000.0,137877324991000.0,140906964971000.0,142029115225000.0
2040.0,141141480392000.0,141750998817000.0,141145026006000.0,136490005152000.0,138436237318000.0,140567912627000.0,140232478496000.0,137634439165000.0,138452430301000.0,134681117863000.0,137323874648000.0,140299302891000.0,141537597008000.0
2041.0,140403209081000.0,141169850616000.0,140555798243000.0,135836728493000.0,137589668845000.0,140078436696000.0,139658750832000.0,136831767022000.0,137694943491000.0,133580083709000.0,136524422175000.0,139345219613000.0,140992987090000.0
2042.0,139735482893000.0,140599434432000.0,140037760688000.0,134823294513000.0,136813023407000.0,139561131796000.0,139082116657000.0,136062330908000.0,137091488871000.0,132847853759000.0,135823751757000.0,138537735904000.0,140537227647000.0
2043.0,139109329472000.0,139891642595000.0,139462200566000.0,133852109369000.0,135941782541000.0,139120053786000.0,138515040387000.0,135272912712000.0,136268487994000.0,131843419431000.0,135092872310000.0,137665372664000.0,140016667006000.0
2044.0,138473402249000.0,139331092376000.0,139002158961000.0,133091354090000.0,135075080194000.0,138484206499000.0,138048290918000.0,134523324771000.0,135461116551000.0,130797569051000.0,134525028708000.0,136950308434000.0,139542374756000.0
2045.0,138143914090000.0,138854649555000.0,138562536734000.0,132258502421000.0,134330092780000.0,137933739966000.0,137500708193000.0,133465574673000.0,134850739262000.0,130027419213000.0,133689975848000.0,136203304539000.0,139139893528000.0
2046.0,137572590008000.0,138359320662000.0,137828512906000.0,131306641109000.0,133755721873000.0,137394511868000.0,136800779381000.0,132591457924000.0,134265510955000.0,129164555752000.0,132855237076000.0,135467790260000.0,138770087243000.0
2047.0,136881557981000.0,137759617582000.0,137234266944000.0,130348797713000.0,132962825516000.0,136708329972000.0,136146454675000.0,131423650154000.0,133532605842000.0,127978826373000.0,132009560293000.0,134728767670000.0,138288176599000.0
2048.0,136288922378000.0,137152297693000.0,136628834626000.0,129361635504000.0,132244325740000.0,136106851313000.0,135444247823000.0,130308768322000.0,132476598189000.0,126855668229000.0,131111295984000.0,133851890934000.0,137844780506000.0
2049.0,135553393007000.0,136405584127000.0,136174576871000.0,128439133305000.0,131443010304000.0,135543547445000.0,134754272235000.0,129239885354000.0,131701060884000.0,125621343054000.0,130293213687000.0,133121940616000.0,137319835469000.0
2050.0,134946290524000.0,135691421683000.0,135535312360000.0,127419719420000.0,130513342013000.0,134887085608000.0,134196544808000.0,128091680070000.0,131073051855000.0,124463599808000.0,129423162545000.0,132126922475000.0,136834991459000.0
2051.0,134385400039000.0,135051988010000.0,134980833442000.0,126522443779000.0,129951756544000.0,134257549030000.0,133653715822000.0,126963705376000.0,130194401897000.0,123448523012000.0,128634288292000.0,131124128159000.0,136316985249000.0
2052.0,133609131037000.0,134483434515000.0,134352868806000.0,125652006201000.0,129024084054000.0,133630886801000.0,133098559035000.0,125922707469000.0,129203130451000.0,122359438291000.0,127896221211000.0,130298236909000.0,135649977411000.0
2053.0,132939707501000.0,133798188925000.0,133675620641000.0,124804407501000.0,128211793400000.0,133023521473000.0,132518540063000.0,124708007371000.0,128061720531000.0,121294163004000.0,126974174967000.0,129533064608000.0,135219140580000.0
2054.0,132161707768000.0,133060895543000.0,132915119876000.0,123754519101000.0,127578618836000.0,132346419540000.0,131863925900000.0,123282648614000.0,127226762600000.0,119965502593000.0,125921255761000.0,128849671881000.0,134721808235000.0
2055.0,131428885557000.0,132370830854000.0,132177888330000.0,122726826245000.0,126681187701000.0,131816267404000.0,131223731921000.0,121921385650000.0,126107816852000.0,118511756238000.0,124906208985000.0,128139153979000.0,134066323957000.0
2056.0,130870611563000.0,131623400443000.0,131775887528000.0,121653299769000.0,125757603200000.0,131175197575000.0,130777873199000.0,120706119471000.0,125058418627000.0,117245186785000.0,124110198281000.0,127071277748000.0,133489759775000.0
2057.0,130175244239000.0,130876907017000.0,131291256349000.0,120646138378000.0,125098609146000.0,130548689175000.0,130204294823000.0,119550271089000.0,124026174446000.0,115915112537000.0,123200914159000.0,126117679305000.0,132878000611000.0
2058.0,129391362104000.0,130117449106000.0,130618285772000.0,119453980295000.0,124325614797000.0,129842901744000.0,129564523446000.0,118346239000000.0,122955898200000.0,114748538422000.0,122360517264000.0,124992977631000.0,132348672034000.0
2059.0,128689049105000.0,129392683432000.0,129923148701000.0,118315405495000.0,123461904955000.0,129071005055000.0,128903456660000.0,117162803745000.0,121849352837000.0,113363443106000.0,121532150784000.0,124199269054000.0,131779681061000.0
2060.0,128033542438000.0,128574570200000.0,129374216835000.0,117062870721000.0,122685572085000.0,128514899105000.0,128253826365000.0,116008223906000.0,121137757526000.0,112081885479000.0,120569186224000.0,123322385721000.0,131199313861000.0
2061.0,127239193091000.0,127811656592000.0,128541874382000.0,115900571751000.0,121720257543000.0,127926931988000.0,127596147666000.0,114603237318000.0,120140662664000.0,110719405427000.0,119528913173000.0,122305246248000.0,130684285442000.0
2062.0,126539288261000.0,127211834266000.0,127859471519000.0,114794544367000.0,120640843260000.0,127240073207000.0,126838502311000.0,113305981836000.0,119326074300000.0,109392390811300.0,118608224953000.0,121277129477000.0,130166748954000.0
2063.0,125729341040000.0,126612675923000.0,127015576038000.0,113655347397000.0,119613058007000.0,126520727145000.0,126177120421000.0,111817025839000.0,118293259625000.0,107833665091400.0,117372982453000.0,120149066578000.0,129540310208000.0
2064.0,125008857620000.0,126052082566000.0,126340694709000.0,112705169344000.0,118688596464000.0,125856543345000.0,125377942248000.0,110313632039000.0,117399906889000.0,106572324748600.0,116268809298000.0,118986413583000.0,128961371207000.0
2065.0,124116734504000.0,125353758901000.0,125655445334000.0,111790566284000.0,117820513504000.0,125072401187000.0,124672362817000.0,108883332943000.0,116394189047000.0,105226132062000.0,115251154671000.0,117992655617000.0,128456790200000.0
2066.0,123054388587600.0,124672699951000.0,124828593454000.0,110736063421000.0,116968378093000.0,124379738917000.0,124180356474000.0,107426121152000.0,115491548618000.0,103761467672000.0,113998024585000.0,117054987770000.0,128142056187000.0
2067.0,122117527386600.0,124075555647000.0,124077971523000.0,109777754920000.0,116282860328000.0,123583643971000.0,123551517559000.0,105996814380000.0,114496476425000.0,102324420825600.0,112748362428000.0,115920427268000.0,127585417234000.0
2068.0,121375613895000.0,123450718246000.0,123432137991000.0,108664572540700.0,115450586971000.0,122730958867000.0,122937543043000.0,104586421565000.0,113253181248000.0,100888774505000.0,111673182646000.0,114604728462000.0,126905477715000.0
2069.0,120540927548000.0,122752365123000.0,122623136877000.0,107573860208000.0,114318941156000.0,121963673111000.0,122369542469000.0,103050843812000.0,112322093389000.0,99485313236300.0,110500972623700.0,113601781019000.0,126371280857000.0
2070.0,119583821024000.0,121986466651000.0,121825669853000.0,106573935997000.0,113369052507000.0,121138595330000.0,121757692666000.0,101553175160000.0,111130845045000.0,98173726701000.0,109047752897500.0,112178654249000.0,125816524969000.0
2071.0,118780372696000.0,121119421028000.0,121045996474400.0,105433854940000.0,112391366434000.0,120251656093000.0,121142691861000.0,99932057712400.0,109791334257000.0,96744374602900.0,107853961503000.0,110997437317600.0,125311450939000.0
2072.0,117769431135600.0,120289517877000.0,120227838471000.0,104643740108300.0,111289493297000.0,119514252915000.0,120639812101000.0,98339646370000.0,108555146782000.0,95405152668700.0,106768762466600.0,109897059977400.0,124750558588000.0
2073.0,116745198078600.0,119554615698000.0,119423503749000.0,103529802452700.0,110339540986000.0,118686545979000.0,120042887961000.0,96628854258600.0,107590041135000.0,93813554906700.0,105580981819000.0,108544280883500.0,124158864470000.0
2074.0,115764821547400.0,118820277745000.0,118395734170000.0,102477858035000.0,109308356727000.0,117717707316000.0,119385346090000.0,94940580959700.0,106443738961000.0,92533548485500.0,104289678199700.0,107346490782500.0,123574015031000.0
2075.0,114949098046000.0,118095607975000.0,117450893344600.0,101330751780300.0,108193075482000.0,116821380662000.0,118894274895000.0,93480631107400.0,105242420811600.0,91186984211300.0,103160741250700.0,106231854472000.0,122884200619000.0
2076.0,113853846688600.0,117344846519000.0,116731479904000.0,100318992765700.0,107097024522000.0,116039247144000.0,118299016264500.0,91706864946400.0,104069697494700.0,89686049305900.0,101977394707400.0,104907736002500.0,122349161183000.0
2077.0,112872725453000.0,116602411794000.0,115822799211000.0,99325915424000.0,106056054342700.0,115267970355000.0,117578946189300.0,89900439670900.0,103001386410000.0,88088217465700.0,100450106469700.0,103707236826400.0,121767572231000.0
2078.0,112051220233000.0,115883273019000.0,115087999683500.0,98364647258500.0,105134644436300.0,114513961844000.0,116939668927000.0,88347106749000.0,101771973963000.0,86336205462700.0,99427978047700.0,102407452867300.0,121298637010000.0
2079.0,111250200315700.0,114999543790000.0,114348581005000.0,97392496013600.0,104269420811200.0,113723699668600.0,116411290223600.0,86645557172600.0,100594381859500.0,84629788436900.0,97843767003400.0,101208982416400.0,120844105956000.0
2080.0,110460975793400.0,114311405093000.0,113506829786000.0,96328075508900.0,103403359901100.0,112918937076300.0,115756245599700.0,85157106829500.0,99407795637500.0,82963893956000.0,96281797265000.0,99983267896400.0,120260199016000.0
2081.0,109653677153200.0,113651618501000.0,112669107053300.0,95250992747300.0,102457992989600.0,112050357730700.0,115136452032000.0,83391532243900.0,98197395673000.0,81336911104400.0,94962494685500.0,98811209020600.0,119690189172000.0
2082.0,108763007452600.0,113076117438000.0,111744844636500.0,94204071374300.0,101322165188300.0,111360799576000.0,114481738768000.0,81548125567600.0,97106934915000.0,79806717513600.0,93531266111100.0,97604925737100.0,119254924935000.0
2083.0,107859479345800.0,112328065246000.0,110970615470300.0,93097837899300.0,100176538235000.0,110532794172000.0,113768010196000.0,79777102768500.0,95918733243500.0,78295025770500.0,91953949904400.0,96456805833800.0,118683260300000.0
2084.0,106948419678700.0,111647974781000.0,110133524208000.0,91975416193400.0,99268162863000.0,109722332564800.0,113061175352000.0,78125323283600.0,94969461769000.0,76774794373100.0,90522696206700.0,95069497303700.0,118018694020000.0
2085.0,105947181109300.0,110993551413300.0,109265454745000.0,90839042609900.0,98446816776200.0,108960163593000.0,112354034160000.0,76371313471300.0,93813798685000.0,75269822900100.0,89123135862100.0,93726847997800.0,117461407796000.0
2086.0,104970776766000.0,110361156503000.0,108475672115600.0,89715814738000.0,97256356345700.0,108217354102100.0,111466366836400.0,74605633075500.0,92645069176600.0,73651742231100.0,87762917585400.0,92105298254500.0,117046196968000.0
2087.0,103954287895400.0,109531953672000.0,107608446583000.0,88778357840100.0,96256597359100.0,107505802549600.0,110486819882100.0,73059154205000.0,91466931801100.0,72172998852400.0,86360323382300.0,90653500859200.0,116501131319000.0
2088.0,102991472041400.0,108824499784700.0,106747839209000.0,87653850454100.0,95350332066600.0,106738484076300.0,109833647873000.0,71464621137400.0,90404935945900.0,70743970635000.0,84979168607600.0,89338394144700.0,115929170728000.0
2089.0,102034844566900.0,108054506347700.0,105960245536200.0,86568120409300.0,94419930920100.0,105973189704300.0,109170478693900.0,69790731477800.0,89440369899000.0,69166939404000.0,83444636233200.0,87799658655300.0,115325152234000.0
2090.0,101000270855500.0,107319413278300.0,105228895137300.0,85489929875300.0,93449263575000.0,105191421019200.0,108452997816900.0,68173198118000.0,88280473955000.0,67380244903400.0,81892814902400.0,86391531010700.0,114676137085000.0
2091.0,100001157504700.0,106679520798300.0,104389441882000.0,84655470433700.0,92465120171500.0,104482219161600.0,107786226658500.0,66593880539500.0,87250448409400.0,65616442787600.0,80280059130700.0,84920009497200.0,113987266533000.0
2092.0,98892272459400.0,105890191591000.0,103547421908400.0,83722404844100.0,91508696983700.0,103656971590300.0,107123664907000.0,64915641178000.0,86088205254000.0,64038928389300.0,78810561250200.0,83500422246000.0,113366149282000.0
2093.0,98030873956900.0,105108679582300.0,102649685703700.0,82722399207300.0,90359099428100.0,102918827256400.0,106515304582400.0,63374294588900.0,84583542306000.0,62404891667300.0,77278493994000.0,81974501322900.0,112604987435000.0
2094.0,97145098959900.0,104279766632500.0,101822668775100.0,81588081208800.0,89559615505100.0,102036026093100.0,105783920162300.0,61637856500200.0,83365646970300.0,60806610559000.0,76035412488100.0,80439939789000.0,111868753452000.0
2095.0,96146701003800.0,103590018222700.0,100757648661000.0,80287720559000.0,88862163282300.0,101231870827300.0,105127527134200.0,60017664989600.0,82288726569700.0,59346993832800.0,74815340161200.0,79038057450700.0,111226350622000.0
2096.0,95091610735000.0,102831463930500.0,99976497877900.0,79024773229600.0,87897376480000.0,100484287734000.0,104415319808300.0,58405232985700.0,81113430858500.0,57867705360900.0,73440678878500.0,77671053970500.0,110706982454300.0
2097.0,93993291650300.0,102068097263200.0,99165872407500.0,78136470859500.0,86933365574000.0,99685387036300.0,103866851965000.0,56828549476200.0,79916212799500.0,56333324272240.0,72075947727000.0,76182904438800.0,110051162542000.0
2098.0,93108368968800.0,101268901244600.0,98330914579800.0,77034410067760.0,85856867852200.0,98855897425300.0,103209092259200.0,54944757814000.0,78846981779300.0,54981443370970.0,70546969508200.0,74805063726000.0,109392442421000.0
2099.0,92121762148700.0,100540379674600.0,97469403669000.0,76075332482000.0,85025884998300.0,98015734363800.0,102430242867100.0,53421325458640.0,77947320567000.0,53467759779600.0,69117988068800.0,73306546044800.0,108811210988000.0
2100.0,91012529090300.0,99645117793100.0,96597947215900.0,75044932536170.0,84098293780600.0,97288799997800.0,101827202860400.0,51893778024640.0,77121549259700.0,51822774279500.0,67696100759900.0,72193336483000.0,108167253909400.0
