time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2057.0,131042658043000.0,123950056891000.0,126027674938000.0,135512980503000.0
2058.0,130743287331000.0,123196284768000.0,125355941449000.0,135116787563000.0
2059.0,130372503293000.0,122534088516000.0,124788422315000.0,134615221986000.0
2060.0,130079589490000.0,121850530422000.0,124164627779000.0,134119750399000.0
2061.0,129706130157000.0,121063260898000.0,123662488486000.0,133856233285000.0
2062.0,129226876039000.0,120461236693000.0,123182258966000.0,133606945297000.0
2063.0,128727468875000.0,119788282539000.0,122465176034000.0,133318062288000.0
2064.0,128400564547000.0,119276512876000.0,121956942719000.0,133036295174000.0
2065.0,128122664261000.0,118589551441000.0,121405453424000.0,132626672752000.0
2066.0,127815937153000.0,117979781788000.0,120989696800000.0,132262717854000.0
2067.0,127537556737000.0,117430722381000.0,120585024732000.0,132054350915000.0
2068.0,127334060881000.0,116704842703000.0,120053699368000.0,131607014296000.0
2069.0,126986774142000.0,116120708068000.0,119670879041000.0,131377841399000.0
2070.0,126588216736000.0,115623404896000.0,119048443912000.0,131249753928000.0
2071.0,126393765642000.0,115090174973000.0,118671288426000.0,131027106379000.0
2072.0,125959638305000.0,114542100300000.0,118204375402000.0,130817381321000.0
2073.0,125468207430000.0,113950863836000.0,117789479185000.0,130672732672000.0
2074.0,125073485223000.0,113458771858000.0,117378086310000.0,130328694899000.0
2075.0,124790004334000.0,112904147593000.0,116967490134000.0,130065089724000.0
2076.0,124375802111000.0,112418468037000.0,116567559326000.0,129674335832000.0
2077.0,124093038762000.0,111773496776000.0,116161767994000.0,129409752431000.0
2078.0,123913370752000.0,111341308427000.0,115663988003000.0,129082756480000.0
2079.0,123576949396000.0,110863952393000.0,115320304116000.0,128751303259000.0
2080.0,123501627814000.0,110280548041000.0,114823998876000.0,128557552052000.0
2081.0,123126320642000.0,109796609680000.0,114277637083000.0,128327122288000.0
2082.0,122948581868000.0,109396853800000.0,113651457857000.0,127958763159000.0
2083.0,122666925963000.0,109004888700000.0,113213432137000.0,127678004977000.0
2084.0,122528393529000.0,108420551365000.0,112770141526000.0,127364829755000.0
2085.0,122296348040000.0,107921437121000.0,112357416326000.0,126934623470000.0
2086.0,122042500709000.0,107410725879000.0,112044197053000.0,126703153992000.0
2087.0,121869841484000.0,106895940700000.0,111760079036000.0,126451917157000.0
2088.0,121709947250000.0,106512855037000.0,111480200422000.0,126318113231000.0
2089.0,121563876044000.0,106056790583000.0,111378686587000.0,126037057686000.0
2090.0,121285240643000.0,105575792473000.0,111068818827000.0,125797085079000.0
2091.0,121082394583000.0,105028657331000.0,110745189933000.0,125486690741000.0
2092.0,120861608792000.0,104620954120000.0,110416160578000.0,125199625308000.0
2093.0,120522302978000.0,104053525673000.0,110129827301000.0,124890484683000.0
2094.0,120225391515000.0,103460182555000.0,109682722773000.0,124543953667000.0
2095.0,120078547818000.0,102910461950000.0,109371379353000.0,124406505993000.0
2096.0,119824640433000.0,102408579183000.0,109026696459000.0,124202801788000.0
2097.0,119557355423000.0,101871571693000.0,108756788457000.0,123871747158000.0
2098.0,119395825323000.0,101273027367000.0,108411438912000.0,123656942289000.0
2099.0,119186855913000.0,100674672484000.0,108146232243000.0,123543884392000.0
2100.0,118954501013000.0,100098666672000.0,107973805410000.0,123384627624000.0
