time,CCSM4,CSIRO-MK3-6-0,MPI-ESM-LR
2284.0,2787133.8,462870.6,3742560.2
2285.0,2784619.5,463037.0,3738447.0
2286.0,2783191.2,462929.28,3660475.0
2287.0,2783447.0,460690.62,3616879.5
2288.0,2778938.0,759208.06,3603938.8
2289.0,2821287.2,560008.94,3546320.2
2290.0,2998385.8,469694.53,3542798.5
2291.0,2747407.2,463232.5,3518732.0
2292.0,2702025.5,463255.1,3515585.5
2293.0,2718264.5,460723.84,3487510.8
2294.0,2701153.2,460792.06,3484915.0
2295.0,2694256.5,455254.22,3476600.5
2296.0,2689218.0,455150.47,3472968.5
2297.0,2907009.8,450604.56,4391405.0
2298.0,3131292.0,450717.84,2999329.8
2299.0,2729769.0,446985.94,2818947.2
2300.0,2746019.8,447490.5,2812409.2
