time,IPSL-CM6A-LR,CESM2,MRI-ESM2-0,EC-EARTH3,EC-EARTH3-VEG,INM-CM4-8,INM-CM5-0,ACCESS-ESM1-5,CAMS-CSM1-0,TAIESM1,CESM2-WACCM,MPI-ESM1-2-HR,NORESM2-MM,FGOALS-F3-L,BCC-CSM2-MR,CANESM5,CMCC-CM2-SR5,GFDL-ESM4,ACCESS-CM2
2086.0,7157420400000.0,5107926700000.0,8299930500000.0,5603060600000.0,6310827000000.0,9858641000000.0,10841137000000.0,5778024000000.0,10591380000000.0,4271187700000.0,4592005300000.0,11460169000000.0,6052508600000.0,8638385600000.0,5507626000000.0,7385205700000.0,6354049700000.0,10046640000000.0,5588847700000.0
2087.0,7009521000000.0,4958732700000.0,8208920000000.0,5407355400000.0,6074112000000.0,9727269000000.0,10713043000000.0,5579786000000.0,10455315000000.0,4097066100000.0,4431792000000.0,11439709000000.0,5833199000000.0,8498813000000.0,5310358000000.0,7245511300000.0,6133496000000.0,9952113000000.0,5402235000000.0
2088.0,6842238400000.0,4763679700000.0,8060923000000.0,5205418600000.0,5802471500000.0,9652516000000.0,10602584000000.0,5438643400000.0,10333840000000.0,3914259500000.0,4259418200000.0,11385791000000.0,5601622500000.0,8325348000000.0,5115795000000.0,7133028400000.0,5858610000000.0,9775278000000.0,5194962700000.0
2089.0,6733522000000.0,4594815500000.0,7949535000000.0,5054202000000.0,5576915400000.0,9542045000000.0,10507668000000.0,5286781000000.0,10279762000000.0,3763656700000.0,4092278600000.0,11288917000000.0,5397597400000.0,8115227000000.0,4967096000000.0,7000679000000.0,5584026000000.0,9682316000000.0,5063063000000.0
2090.0,6591296300000.0,4434189000000.0,7781823000000.0,4869767000000.0,5369058000000.0,9466879000000.0,10423349000000.0,5104484000000.0,10148659000000.0,3613452700000.0,3951562600000.0,11241189000000.0,5182994000000.0,7983880700000.0,4824803300000.0,6928722000000.0,5334084000000.0,9517638000000.0,4925362300000.0
2091.0,6457388400000.0,4278106200000.0,7634698000000.0,4679981000000.0,5172721400000.0,9349429000000.0,10288403000000.0,4920714000000.0,9978226000000.0,3471881500000.0,3841163800000.0,11150886000000.0,4987251300000.0,7813242000000.0,4730396300000.0,6802248000000.0,5137992500000.0,9414578000000.0,4790715700000.0
2092.0,6352406000000.0,4111022400000.0,7474719000000.0,4567466500000.0,4955020000000.0,9251966000000.0,10143593000000.0,4754304400000.0,9894793000000.0,3328863000000.0,3720463300000.0,11081471000000.0,4824110700000.0,7631309600000.0,4591145500000.0,6676447000000.0,4931022000000.0,9277633000000.0,4681150000000.0
2093.0,6242124700000.0,3969303200000.0,7372551000000.0,4464399400000.0,4785213000000.0,9138541000000.0,10056347000000.0,4643343000000.0,9800479000000.0,3203981600000.0,3591598500000.0,11040201000000.0,4697057000000.0,7405127600000.0,4464022000000.0,6554381000000.0,4733403700000.0,9196571000000.0,4587868000000.0
2094.0,6174494000000.0,3863588000000.0,7231970000000.0,4304925000000.0,4635569000000.0,9034054000000.0,9931134000000.0,4507519000000.0,9703309000000.0,3096458000000.0,3453973000000.0,10943528000000.0,4515303000000.0,7251559400000.0,4360649800000.0,6444115000000.0,4501067500000.0,9109066000000.0,4417953000000.0
2095.0,6064944000000.0,3747944600000.0,7101231400000.0,4126932000000.0,4425849000000.0,8922509000000.0,9858009000000.0,4373791400000.0,9600634000000.0,2988127800000.0,3308248600000.0,10825567000000.0,4368807200000.0,7068051300000.0,4232400600000.0,6330076000000.0,4350836500000.0,8980175000000.0,4280324500000.0
2096.0,5962358300000.0,3586320200000.0,6983744000000.0,4010008400000.0,4273528600000.0,8804576000000.0,9736275000000.0,4270022000000.0,9463438000000.0,2859653100000.0,3190968800000.0,10735331000000.0,4196824500000.0,6919928000000.0,4053108500000.0,6246723000000.0,4209870000000.0,8944864000000.0,4166666200000.0
2097.0,5885557500000.0,3444849000000.0,6852611000000.0,3867249500000.0,4141446900000.0,8707872700000.0,9611150000000.0,4136564700000.0,9395843000000.0,2756840500000.0,3059441000000.0,10601049000000.0,4076121000000.0,6740645000000.0,3927714800000.0,6168450000000.0,4073546300000.0,8787559000000.0,4035417200000.0
2098.0,5801104000000.0,3339716100000.0,6704956700000.0,3677860000000.0,3997868200000.0,8622508000000.0,9555572000000.0,4004320000000.0,9215037000000.0,2665862000000.0,2948674600000.0,10499388000000.0,3919220600000.0,6600179000000.0,3827359500000.0,6072806400000.0,3923862000000.0,8713436400000.0,3933761400000.0
2099.0,5710542300000.0,3238616000000.0,6597036000000.0,3564440400000.0,3849458300000.0,8544521000000.0,9447870000000.0,3896980300000.0,9093208000000.0,2589522700000.0,2840033800000.0,10417643000000.0,3773954800000.0,6408097000000.0,3723585000000.0,5959697000000.0,3789256000000.0,8655228000000.0,3778445800000.0
2100.0,5639733500000.0,3149937000000.0,6485372300000.0,3427541200000.0,3725374000000.0,8438471000000.0,9332844000000.0,3814084800000.0,9002100000000.0,2508817700000.0,2734833300000.0,10305976000000.0,3643427800000.0,6280692400000.0,3617242500000.0,5885592600000.0,3637800300000.0,8516689000000.0,3640292000000.0
