time,MPI-ESM-LR,CSIRO-MK3-6-0,CCSM4
2121.0,25726940000.0,22260519000.0,15589673000.0
2122.0,25192139000.0,21804270000.0,15111761000.0
2123.0,24897053000.0,21298475000.0,14739766000.0
2124.0,24493867000.0,20520767000.0,14548898000.0
2125.0,24152982000.0,19929170000.0,14150185000.0
2126.0,23735330000.0,19247493000.0,13882993000.0
2127.0,23280974000.0,18748688000.0,13454914000.0
2128.0,22894252000.0,18279412000.0,13107154000.0
2129.0,22617037000.0,17747020000.0,12765815000.0
2130.0,22222600000.0,17361758000.0,12500909000.0
2131.0,21862203000.0,16909891000.0,12181834000.0
2132.0,21614799000.0,16455335000.0,11919947000.0
2133.0,21277422000.0,16066287000.0,11631603000.0
2134.0,20996555000.0,15723264000.0,11387800000.0
2135.0,20944255000.0,15478683000.0,11092744000.0
2136.0,20649003000.0,15161319000.0,10830382000.0
2137.0,20318335000.0,14894359000.0,10590244000.0
2138.0,20083988000.0,14612782000.0,10441263000.0
2139.0,19922762000.0,14254214000.0,10190687000.0
2140.0,19649399000.0,14077342000.0,10047491000.0
2141.0,19335076000.0,13805009000.0,9848223000.0
2142.0,19163544000.0,13582185000.0,9644201000.0
2143.0,19020935000.0,13374080000.0,9497337000.0
2144.0,18716445000.0,13208844000.0,9315142000.0
2145.0,18604747000.0,12909454000.0,9236043000.0
2146.0,18385279000.0,12581411000.0,9099079000.0
2147.0,18135380000.0,12343910000.0,8888198000.0
2148.0,17990715000.0,11989060000.0,8786811000.0
2149.0,17877113000.0,11750911000.0,8646691000.0
2150.0,17708927000.0,11516326000.0,8500177000.0
2151.0,17523612000.0,11216810000.0,8414318000.0
2152.0,17383002000.0,10920437000.0,8402851300.0
2153.0,17194690000.0,10725323000.0,8290209000.0
2154.0,17085991000.0,10485755000.0,8154133500.0
2155.0,16967939000.0,10304112000.0,8053458000.0
2156.0,16839123000.0,10107679000.0,7985379000.0
2157.0,16624434000.0,9973780000.0,7902513000.0
2158.0,16485630000.0,9765041000.0,7800659000.0
2159.0,16379443000.0,9551600000.0,7734757000.0
2160.0,16280098000.0,9448824000.0,7669507600.0
2161.0,16164914000.0,9283671000.0,7610325000.0
2162.0,16004740000.0,9180158000.0,7513858600.0
2163.0,15910595000.0,8968484000.0,7442886000.0
2164.0,15744521000.0,8843018000.0,7226865700.0
2165.0,15660429000.0,8674807000.0,7156390000.0
2166.0,15574410000.0,8518022700.0,7039849000.0
2167.0,15500993000.0,8273701400.0,6965229600.0
2168.0,15364301000.0,8160086000.0,6821279000.0
2169.0,15214216000.0,8074160000.0,6747628500.0
2170.0,15115997000.0,7948050400.0,6621700600.0
2171.0,15077588000.0,7881309000.0,6400222700.0
2172.0,14987218000.0,7764641000.0,6295746000.0
2173.0,14782833000.0,7618136600.0,6158251000.0
2174.0,14828703000.0,7535190500.0,5966383600.0
2175.0,14704271000.0,7388344000.0,5895599000.0
2176.0,14548886000.0,7279901000.0,5822979000.0
2177.0,14459616000.0,7094210600.0,5757232600.0
2178.0,14314439000.0,7020194300.0,5531461000.0
2179.0,14216682000.0,6867928000.0,5395277000.0
2180.0,14174580000.0,6695383000.0,5326221000.0
2181.0,14117218000.0,6547129000.0,5193135600.0
2182.0,14018091000.0,6347322000.0,5151476700.0
2183.0,13979146000.0,6129841000.0,5074092000.0
2184.0,13867750000.0,5963687000.0,5041297000.0
2185.0,13825798000.0,5781244400.0,5007541000.0
2186.0,13689197000.0,5553510400.0,4972340700.0
2187.0,13582065000.0,5388493300.0,4928093000.0
2188.0,13452956000.0,5264748500.0,4904732000.0
2189.0,13385746000.0,5111008000.0,4845545000.0
2190.0,13324942000.0,4959691300.0,4791675000.0
2191.0,13226060000.0,4804637700.0,4746353700.0
2192.0,13096319000.0,4576767000.0,4714507300.0
2193.0,12964486000.0,4487592400.0,4674246000.0
2194.0,12857761000.0,4348352500.0,4624555000.0
2195.0,12801270000.0,4230951700.0,4550373000.0
2196.0,12791865000.0,4072628700.0,4492487700.0
2197.0,12755975000.0,3920603000.0,4455960600.0
2198.0,12714313000.0,3763207200.0,4459025000.0
2199.0,12676393000.0,3563498200.0,4414568000.0
2200.0,12627166000.0,3322450400.0,4378798600.0
2201.0,12608902000.0,3264495400.0,4348954600.0
2202.0,12578165000.0,3148441900.0,4321136600.0
2203.0,12548420000.0,3052257300.0,4249758500.0
2204.0,12531693000.0,3012272000.0,4221530000.0
2205.0,12512216000.0,2985494300.0,4169386200.0
2206.0,12473704000.0,2959006000.0,4129371400.0
2207.0,12442801000.0,2940935400.0,4057900000.0
2208.0,12393301000.0,2847978500.0,4009499000.0
2209.0,12390466000.0,2833949000.0,3915649500.0
2210.0,12364121000.0,2780783600.0,3810135600.0
2211.0,12300170000.0,2748237600.0,3761343700.0
2212.0,12272895000.0,2707036400.0,3689274000.0
2213.0,12249091000.0,2673593300.0,3652728600.0
2214.0,12302121000.0,2610356700.0,3592956000.0
2215.0,12207073000.0,2592484400.0,3549792000.0
2216.0,12154553000.0,2573977000.0,3515330300.0
2217.0,12185436000.0,2552124400.0,3407449900.0
2218.0,12128904000.0,2518608000.0,3357280500.0
2219.0,12056611000.0,2461390000.0,3282915300.0
2220.0,11996360000.0,2419558400.0,3217332000.0
2221.0,12012450000.0,2408372500.0,3186029300.0
2222.0,11987041000.0,2389365000.0,3097044500.0
2223.0,11966289000.0,2333290200.0,3005696500.0
2224.0,11905310000.0,2223678200.0,2948134400.0
2225.0,11818329000.0,2190095400.0,2867404300.0
2226.0,11764270000.0,2149063400.0,2741621200.0
2227.0,11728200000.0,2115224800.0,2654398200.0
2228.0,11677526000.0,2079278000.0,2620482300.0
2229.0,11640765000.0,2062140700.0,2589988000.0
2230.0,11631103000.0,2055806300.0,2536603400.0
2231.0,11591740000.0,1988253200.0,2542523000.0
2232.0,11579591000.0,1964004100.0,2454790400.0
2233.0,11552423000.0,1919912000.0,2431941000.0
2234.0,11524663000.0,1848745900.0,2387178000.0
2235.0,11487160000.0,1827854800.0,2336770300.0
2236.0,11425125000.0,1812635400.0,2321582600.0
2237.0,11395151000.0,1725965000.0,2291518700.0
2238.0,11374563000.0,1719916300.0,2273634800.0
2239.0,11363848000.0,1702565900.0,2233038300.0
2240.0,11313519000.0,1685400200.0,2222802700.0
2241.0,11322721000.0,1679810800.0,2194853000.0
2242.0,11308660000.0,1613932300.0,2174217200.0
2243.0,11259401000.0,1582937900.0,2150300400.0
2244.0,11245067000.0,1579556400.0,2149367300.0
2245.0,11225964000.0,1578301300.0,2117152500.0
2246.0,11220133000.0,1555590700.0,2086971500.0
2247.0,11174141000.0,1543115400.0,2072392400.0
2248.0,11127086000.0,1530593000.0,2057754800.0
2249.0,11121754000.0,1523117600.0,2049341600.0
2250.0,11100713000.0,1491732600.0,2018633300.0
2251.0,11074168000.0,1490648300.0,1997899900.0
2252.0,11069748000.0,1486510100.0,1991586000.0
2253.0,11058068000.0,1473745900.0,1976485200.0
2254.0,11026110000.0,1460233300.0,1966488300.0
2255.0,10991657000.0,1453975200.0,1956120300.0
2256.0,10972659000.0,1448926600.0,1945340400.0
2257.0,10969390000.0,1444220200.0,1922509800.0
2258.0,10960113000.0,1435535400.0,1915011300.0
2259.0,10956263000.0,1456404500.0,1882378200.0
2260.0,10936635000.0,1433748400.0,1901917400.0
2261.0,10916803000.0,1435988700.0,1872416100.0
2262.0,10902729000.0,1413678700.0,1839306600.0
2263.0,10885291000.0,1405365500.0,1833057300.0
2264.0,10877329000.0,1397241700.0,1836170200.0
2265.0,10863237000.0,1395386200.0,1823687200.0
2266.0,10842568000.0,1393178400.0,1798160000.0
2267.0,10834775000.0,1388961000.0,1771096000.0
2268.0,10823055000.0,1396116700.0,1783657300.0
2269.0,10792181000.0,1368846100.0,1764745200.0
2270.0,10776648000.0,1365891200.0,1743845900.0
2271.0,10747958000.0,1355972900.0,1769546600.0
2272.0,10741601000.0,1355664100.0,1754227200.0
2273.0,10720330000.0,1351679500.0,1736003600.0
2274.0,10735327000.0,1346368800.0,1743051500.0
2275.0,10681373000.0,1336119600.0,1720616400.0
2276.0,10686428000.0,1317718800.0,1719856500.0
2277.0,10657201000.0,1288344000.0,1712748000.0
2278.0,10628233000.0,1261267600.0,1712862300.0
2279.0,10652035000.0,1255101000.0,1702828800.0
2280.0,10622456000.0,1252059600.0,1700119700.0
2281.0,10620143000.0,1250281900.0,1699728900.0
2282.0,10773220000.0,1248512500.0,1688405400.0
2283.0,10652042000.0,1244726900.0,1688794800.0
2284.0,10652443000.0,1240111000.0,1685696800.0
2285.0,10663133000.0,1238775000.0,1683258000.0
2286.0,10677505000.0,1231469000.0,1696733300.0
2287.0,10669716000.0,1211482600.0,1649857700.0
2288.0,10669237000.0,1196931700.0,1658560100.0
2289.0,10647975000.0,1194801500.0,1655783200.0
2290.0,10624027000.0,1147639300.0,1624198400.0
2291.0,10612962000.0,1144343600.0,1618860800.0
2292.0,10599601000.0,1137245700.0,1630531700.0
2293.0,10640546000.0,1133807200.0,1623935100.0
2294.0,10601662000.0,1103558900.0,1618162800.0
2295.0,10614025000.0,1093504000.0,1599040300.0
2296.0,10585891000.0,1079033900.0,1596091300.0
2297.0,10587246000.0,1064794100.0,1590086800.0
2298.0,10578400000.0,1030391230.0,1579734400.0
2299.0,10601137000.0,981073200.0,1581951600.0
2300.0,10583662000.0,959989400.0,1579719700.0
