time,GFDL-ESM2G,CANESM2,CSIRO-MK3-6-0,GISS-E2-R,NORESM1-M,CNRM-CM5,GFDL-CM3,CCSM4,IPSL-CM5A-LR,MPI-ESM-LR
2035.0,16330908000000.0,16322541000000.0,16958520000000.0,16852942000000.0,15776869000000.0,16958644000000.0,16396693000000.0,15901585000000.0,16076292000000.0,16188173000000.0
2036.0,16231600000000.0,16188143000000.0,16785986000000.0,16793534000000.0,15605564000000.0,16864907000000.0,16188501000000.0,15758257000000.0,15873531000000.0,16137361000000.0
2037.0,15988680000000.0,16035788000000.0,16620862000000.0,16752427000000.0,15289860000000.0,16745207000000.0,15964478000000.0,15564260000000.0,15694184000000.0,16066135000000.0
2038.0,15914453000000.0,15914668000000.0,16489232000000.0,16732950000000.0,15138021000000.0,16668650000000.0,15786857000000.0,15334081000000.0,15522425000000.0,15938172000000.0
2039.0,15740213000000.0,15741435000000.0,16443058000000.0,16673780000000.0,14976495000000.0,16551920000000.0,15635215000000.0,15137849000000.0,15287348000000.0,15857515000000.0
2040.0,15664027000000.0,15558815000000.0,16408893000000.0,16632458000000.0,14853354000000.0,16460168000000.0,15529987000000.0,14930319000000.0,15126770000000.0,15765709000000.0
2041.0,15466727000000.0,15406491000000.0,16249440000000.0,16591627000000.0,14721378000000.0,16346606000000.0,15344060000000.0,14764689000000.0,14982514000000.0,15755226000000.0
2042.0,15369445000000.0,15260013000000.0,16065367000000.0,16499651000000.0,14591057000000.0,16272025000000.0,15173611000000.0,14593373000000.0,14845151000000.0,15650624000000.0
2043.0,15334845000000.0,15051915000000.0,15988165000000.0,16374526000000.0,14530262000000.0,16197982000000.0,14989911000000.0,14407376000000.0,14651860000000.0,15506122000000.0
2044.0,15212629000000.0,14916352000000.0,15926104000000.0,16238293000000.0,14374654000000.0,16088290000000.0,14804486000000.0,14205914000000.0,14403360000000.0,15360816000000.0
2045.0,15094213000000.0,14748583000000.0,15694439000000.0,16064980000000.0,14113280000000.0,15993791000000.0,14597949000000.0,13995097000000.0,14152030000000.0,15244728000000.0
2046.0,14985379000000.0,14524388000000.0,15480474000000.0,15979791000000.0,14034412000000.0,15951494000000.0,14391261000000.0,13758996000000.0,13920394000000.0,15156127000000.0
2047.0,14922176000000.0,14347460000000.0,15218619000000.0,15904862000000.0,13949714000000.0,15830056000000.0,14193274000000.0,13599843000000.0,13769415000000.0,15025020000000.0
2048.0,14861332000000.0,14177460000000.0,15039201000000.0,15856490000000.0,13836781000000.0,15746362000000.0,14009319000000.0,13530417000000.0,13630138000000.0,14871315000000.0
2049.0,14768589000000.0,14002864000000.0,14914943000000.0,15702108000000.0,13623616000000.0,15600793000000.0,13766918000000.0,13323232000000.0,13392550000000.0,14750299000000.0
2050.0,14537261000000.0,13823940000000.0,14822862000000.0,15564117000000.0,13439555000000.0,15540442000000.0,13628682000000.0,13211994000000.0,13204848000000.0,14645486000000.0
2051.0,14307039000000.0,13620081000000.0,14646407000000.0,15506862000000.0,13268637000000.0,15443429000000.0,13411588000000.0,13052740000000.0,12952671000000.0,14440920000000.0
2052.0,14154827000000.0,13437453000000.0,14461769000000.0,15331226000000.0,13094457000000.0,15371980000000.0,13118127000000.0,12881829000000.0,12746376000000.0,14236578000000.0
2053.0,13993666000000.0,13210295000000.0,14250004000000.0,15041340000000.0,12945039000000.0,15370979000000.0,12914265000000.0,12603402000000.0,12551178000000.0,14082552000000.0
2054.0,13838345000000.0,13073197000000.0,14091343000000.0,14898163000000.0,12772764000000.0,15314849000000.0,12675294000000.0,12420134000000.0,12362544000000.0,13889322000000.0
2055.0,13743487000000.0,12948999000000.0,13928639000000.0,14803097000000.0,12518431000000.0,15280583000000.0,12528369000000.0,12288539000000.0,12106029000000.0,13729265000000.0
2056.0,13575679000000.0,12770005000000.0,13730202000000.0,14725366000000.0,12300739000000.0,15120370000000.0,12384188000000.0,12106388000000.0,11840024000000.0,13597288000000.0
2057.0,13455276000000.0,12618764000000.0,13592215000000.0,14610892000000.0,12126304000000.0,14983684000000.0,12185340000000.0,11923048000000.0,11632575000000.0,13517946000000.0
2058.0,13212393000000.0,12501096000000.0,13456215000000.0,14483638000000.0,11963006000000.0,14770021000000.0,11983869000000.0,11731458000000.0,11543263000000.0,13411093000000.0
2059.0,13082052000000.0,12244307000000.0,13336901000000.0,14472850000000.0,11782450000000.0,14606654000000.0,11810018000000.0,11558957000000.0,11361212000000.0,13265835000000.0
2060.0,12979770000000.0,12061781000000.0,13195815000000.0,14395570000000.0,11605698000000.0,14394412000000.0,11629471000000.0,11393533000000.0,11192055000000.0,13099295000000.0
2061.0,12846275000000.0,11842571000000.0,12982711000000.0,14290002000000.0,11388851000000.0,14250793000000.0,11431925000000.0,11260539000000.0,10973765000000.0,12993663000000.0
2062.0,12762485000000.0,11630205000000.0,12828366000000.0,14222475000000.0,11092228000000.0,14112173000000.0,11194636000000.0,11032883000000.0,10768968000000.0,12813307000000.0
2063.0,12675343000000.0,11471001000000.0,12714346000000.0,14113287000000.0,10834326000000.0,14022270000000.0,10984877000000.0,10731002000000.0,10560212000000.0,12688104000000.0
2064.0,12535268000000.0,11214149000000.0,12606285000000.0,13960936000000.0,10707068000000.0,13882088000000.0,10745312000000.0,10448270000000.0,10328069000000.0,12542372000000.0
2065.0,12508762000000.0,11013468000000.0,12416784000000.0,13818111000000.0,10509383000000.0,13757477000000.0,10580505000000.0,10201056000000.0,10174880000000.0,12470042000000.0
2066.0,12450906000000.0,10882290000000.0,12303065000000.0,13715850000000.0,10287178000000.0,13697462000000.0,10402023000000.0,10009303000000.0,9978114000000.0,12337947000000.0
2067.0,12225487000000.0,10759667000000.0,12085081000000.0,13671385000000.0,10080269000000.0,13536934000000.0,10214851000000.0,9886595000000.0,9723738000000.0,12170445000000.0
2068.0,12072492000000.0,10582467000000.0,11905989000000.0,13602881000000.0,9868211000000.0,13361520000000.0,9975297000000.0,9709310000000.0,9557234000000.0,11995252000000.0
2069.0,12032814000000.0,10338916000000.0,11766869000000.0,13546884000000.0,9572790000000.0,13196069000000.0,9756041000000.0,9550865000000.0,9369294000000.0,11791929000000.0
2070.0,11821798000000.0,10182518000000.0,11608731000000.0,13398616000000.0,9392366000000.0,13074666000000.0,9590744000000.0,9401234000000.0,9203798000000.0,11578186000000.0
2071.0,11709699000000.0,9994126000000.0,11467913000000.0,13292661000000.0,9179168000000.0,12948438000000.0,9389741000000.0,9213760000000.0,8996728000000.0,11413062000000.0
2072.0,11618681000000.0,9824371000000.0,11280516000000.0,13136941000000.0,8921877000000.0,12910805000000.0,9247731000000.0,9019045000000.0,8790440700000.0,11241067000000.0
2073.0,11444057000000.0,9608830000000.0,11054153000000.0,13122422000000.0,8667910000000.0,12775741000000.0,9065204000000.0,8846454000000.0,8603096300000.0,11123189000000.0
2074.0,11402105000000.0,9436272000000.0,10924712000000.0,13018600000000.0,8416478600000.0,12615935000000.0,8923472000000.0,8677870300000.0,8378332000000.0,10963332000000.0
2075.0,11350797000000.0,9277042000000.0,10695163000000.0,12836165000000.0,8143532700000.0,12441817000000.0,8710716400000.0,8493748000000.0,8175277000000.0,10810361000000.0
2076.0,11138482000000.0,9119535000000.0,10604045000000.0,12788685000000.0,7861257600000.0,12308506000000.0,8544100300000.0,8298004000000.0,8010461000000.0,10671059000000.0
2077.0,10955133000000.0,8957684000000.0,10479197000000.0,12712633000000.0,7618353400000.0,12160696000000.0,8348080500000.0,8105828500000.0,7843252500000.0,10445951000000.0
2078.0,10847078000000.0,8851051000000.0,10247334000000.0,12654432000000.0,7409746000000.0,12009702000000.0,8128940000000.0,7926826700000.0,7701516000000.0,10274792000000.0
2079.0,10741905000000.0,8681040600000.0,10096162000000.0,12603344000000.0,7212807000000.0,11894831000000.0,7973503000000.0,7715671000000.0,7472826300000.0,9983305000000.0
2080.0,10592606000000.0,8464268000000.0,9905052000000.0,12537910000000.0,7041244500000.0,11797163000000.0,7767904500000.0,7531114500000.0,7328671700000.0,9846072000000.0
2081.0,10498580000000.0,8246493400000.0,9722828000000.0,12399345000000.0,6896265000000.0,11633563000000.0,7562671000000.0,7393996000000.0,7147230300000.0,9751371000000.0
2082.0,10445845000000.0,8076080000000.0,9519586000000.0,12274652000000.0,6726826300000.0,11437712000000.0,7418736500000.0,7197605500000.0,6944296000000.0,9600342000000.0
2083.0,10396639000000.0,7896637000000.0,9388792000000.0,12196472000000.0,6529532600000.0,11247093000000.0,7217160400000.0,6994297000000.0,6822504000000.0,9501765000000.0
2084.0,10282154000000.0,7744313000000.0,9239851000000.0,12174917000000.0,6336708300000.0,11088691000000.0,7012560000000.0,6831494700000.0,6670742000000.0,9279148000000.0
2085.0,10261494000000.0,7574819000000.0,9066177000000.0,12017050000000.0,6150646400000.0,10938149000000.0,6817084000000.0,6657419500000.0,6437364000000.0,9102930000000.0
2086.0,10225436000000.0,7428514000000.0,8848551000000.0,11930360000000.0,6011614700000.0,10854617000000.0,6692930000000.0,6455073000000.0,6249635000000.0,8961559000000.0
2087.0,10179942000000.0,7264274000000.0,8705639000000.0,11849390000000.0,5823194500000.0,10757388000000.0,6521555000000.0,6285995500000.0,6077139600000.0,8826455000000.0
2088.0,10027775000000.0,7101403400000.0,8536598000000.0,11794382000000.0,5621593700000.0,10658304000000.0,6383900600000.0,6069307000000.0,5896293000000.0,8650135400000.0
2089.0,9929956000000.0,6969713000000.0,8375910300000.0,11705057000000.0,5449258600000.0,10546996000000.0,6224678000000.0,5888857300000.0,5707758300000.0,8401008000000.0
2090.0,9873160000000.0,6783124400000.0,8229072000000.0,11646709000000.0,5307155000000.0,10389598000000.0,6054808600000.0,5661839000000.0,5547361300000.0,8269221000000.0
2091.0,9721665000000.0,6631881400000.0,8096656700000.0,11515302000000.0,5175245300000.0,10192582000000.0,5938763000000.0,5473000000000.0,5375615000000.0,8125276000000.0
2092.0,9622867000000.0,6482362000000.0,7923848700000.0,11384982000000.0,5030598000000.0,9995779000000.0,5793743000000.0,5331853000000.0,5259255000000.0,7944109300000.0
2093.0,9486480000000.0,6356664000000.0,7762223000000.0,11293192000000.0,4891817300000.0,9797585000000.0,5668289000000.0,5212714600000.0,5135549000000.0,7792002000000.0
2094.0,9381815000000.0,6206735000000.0,7580670000000.0,11222492000000.0,4785071700000.0,9646951000000.0,5512718500000.0,5097613000000.0,4989620000000.0,7639163000000.0
2095.0,9249471000000.0,6079518300000.0,7405804500000.0,11121630000000.0,4654392400000.0,9493113000000.0,5367307700000.0,4985548000000.0,4860835000000.0,7468161700000.0
2096.0,9185617000000.0,5930227000000.0,7281791000000.0,11106704000000.0,4512672600000.0,9355813000000.0,5252499600000.0,4832959700000.0,4737600600000.0,7329710000000.0
2097.0,8961529000000.0,5843241000000.0,7102986700000.0,11000039000000.0,4335571000000.0,9199440000000.0,5128706000000.0,4698081000000.0,4538628600000.0,7200464400000.0
2098.0,8786918500000.0,5703502000000.0,6971778000000.0,10846774000000.0,4188909600000.0,9109229000000.0,5027234600000.0,4601664000000.0,4387069000000.0,7078052600000.0
2099.0,8651665300000.0,5568944700000.0,6863773000000.0,10750204000000.0,4089230000000.0,8979690000000.0,4918947600000.0,4474175000000.0,4231407000000.0,6945048600000.0
2100.0,8553559500000.0,5449316000000.0,6715438000000.0,10632127000000.0,3983063400000.0,8868143000000.0,4781611400000.0,4384885600000.0,4082469000000.0,6857976400000.0
