time,GFDL-ESM2G,CANESM2,CSIRO-MK3-6-0,GISS-E2-R,NORESM1-M,CNRM-CM5,GFDL-CM3,CCSM4,IPSL-CM5A-LR,MPI-ESM-LR
2030.0,145119813331000.0,144488469753000.0,144585657647000.0,144844309949000.0,143389484873000.0,144455937724000.0,143479180990000.0,144159475292000.0,144594893559000.0,144625704348000.0
2031.0,144573101878000.0,143798258506000.0,144295493360000.0,144520468534000.0,142800647973000.0,143844097339000.0,142676147589000.0,143662171440000.0,144031464646000.0,144162196629000.0
2032.0,144191214413000.0,143035920114000.0,143856937906000.0,143914729256000.0,142183083258000.0,143129354197000.0,141880678311000.0,143099331643000.0,143523682035000.0,143717058343000.0
2033.0,143680230052000.0,142265452868000.0,143406986319000.0,143353970521000.0,141531931022000.0,142437017064000.0,141330546647000.0,142325868237000.0,142872176298000.0,143110058100000.0
2034.0,143153452577000.0,141421449270000.0,142869672732000.0,142820601879000.0,140778635403000.0,141683457134000.0,140747751465000.0,141793147859000.0,142118625718000.0,142313039395000.0
2035.0,142347664298000.0,140820491591000.0,142283783343000.0,142315866299000.0,140066485827000.0,141107481030000.0,140151398025000.0,141061824127000.0,141276391798000.0,141890686196000.0
2036.0,141852399812000.0,140232888867000.0,141681422190000.0,141812676640000.0,139297891892000.0,140423333973000.0,139211392073000.0,140437728123000.0,140410882540000.0,141442545438000.0
2037.0,141221695114000.0,139469691566000.0,141064889324000.0,141325171306000.0,138405246924000.0,139622563967000.0,138384571033000.0,139683927340000.0,139490805394000.0,140954558652000.0
2038.0,140688904742000.0,138673240119000.0,140389224842000.0,140785845407000.0,137751107217000.0,138868133964000.0,137599963942000.0,138745853298000.0,138684701726000.0,140212790260000.0
2039.0,140006417794000.0,137956257621000.0,139754536368000.0,140285359269000.0,136988898927000.0,138239022962000.0,136876651893000.0,138111390281000.0,137811920651000.0,139652481409000.0
2040.0,139524481367000.0,137185202485000.0,139005028572000.0,139704690292000.0,136299113217000.0,137434774864000.0,136005589051000.0,137504054834000.0,137083770605000.0,139114385678000.0
2041.0,138836222756000.0,136497303316000.0,138305222654000.0,139040998483000.0,135623556924000.0,136652406650000.0,135191188181000.0,136884216400000.0,136481861372000.0,138487871031000.0
2042.0,138326228100000.0,135744676327000.0,137458559117000.0,138412460888000.0,135136933428000.0,135772062542000.0,134308117602000.0,136258746409000.0,135829522502000.0,137886827141000.0
2043.0,137888301169000.0,134818764177000.0,136804965744000.0,137788190879000.0,134362959210000.0,134798866375000.0,133453017163000.0,135591753783000.0,134887762546000.0,137275647919000.0
2044.0,137369339100000.0,134027250244000.0,136158235549000.0,137107286725000.0,133679108621000.0,133889143812000.0,132548392770000.0,134807365024000.0,133831759113000.0,136292993669000.0
2045.0,136722544069000.0,133157148797000.0,135154954338000.0,136315541367000.0,132731166461000.0,132991235248000.0,131598108928000.0,134025190051000.0,132843808358000.0,135542415273000.0
2046.0,136228187026000.0,131987506540000.0,134361909093000.0,135668552990000.0,132058565056000.0,132244737624000.0,130576206044000.0,133327735910000.0,131783328456000.0,134773457591000.0
2047.0,135747246821000.0,131024782752000.0,133566208555000.0,135049288641000.0,131156158663000.0,131438550322000.0,129659250088000.0,132626147736000.0,130772099031000.0,133934004036000.0
2048.0,135073690153000.0,129961489703000.0,132691446719000.0,134435850385000.0,130394461010000.0,130450592132000.0,128609420347000.0,131961569773000.0,129947265849000.0,133219062508000.0
2049.0,134642780314000.0,128914307748000.0,131981203467000.0,133640867257000.0,129505687473000.0,129605737268000.0,127563853711000.0,131121183941000.0,128888884469000.0,132331405752000.0
2050.0,133963534517000.0,127993052254000.0,131378136726000.0,132926895693000.0,128759015543000.0,128705832235000.0,126578795408000.0,130451387110000.0,127885566994000.0,131585805173000.0
2051.0,133233968370000.0,127190686321000.0,130768680685000.0,132279532511000.0,127818358455000.0,127748711079000.0,125713858948000.0,129515830975000.0,126799261300000.0,130654686915000.0
2052.0,132548684547000.0,126265010898000.0,130058625347000.0,131631843734000.0,126934311167000.0,126919170009000.0,124733221084000.0,128639014454000.0,125740748947000.0,129846977884000.0
2053.0,131964829834000.0,125246432381000.0,129188993019000.0,130815392956000.0,125956879886000.0,126210624452000.0,123798075881000.0,127599389429000.0,124787230208000.0,129057977104000.0
2054.0,131371809470000.0,124225436437000.0,128329799955000.0,130187695515000.0,124981254857000.0,125254902276000.0,122798840985300.0,126770176795000.0,123586039720000.0,128148130496000.0
2055.0,130636309289000.0,123238232150000.0,127543605477000.0,129534650503000.0,124167973069000.0,124385181966000.0,121973016761800.0,126024770257000.0,122555691987000.0,127542360174000.0
2056.0,129942953362000.0,122128363009000.0,126639067798000.0,128873389617000.0,123268487948000.0,123156325371000.0,121079587714700.0,125196087134000.0,121365130016000.0,126850248958000.0
2057.0,129263670504000.0,121111366870000.0,125919000199000.0,128330930896000.0,122244730453000.0,122039479197000.0,119980960505300.0,124287459480000.0,120223981603000.0,125973632421000.0
2058.0,128408042874000.0,120219635023000.0,124984884730500.0,127676106399000.0,121368787888000.0,120489740256000.0,118884645586000.0,123233877636000.0,119115526814000.0,125290102910000.0
2059.0,127723981029000.0,119021666629000.0,124175224342000.0,127225188845000.0,120469670815000.0,119369198263000.0,117750368704700.0,122294290986000.0,117830632899000.0,124534482732000.0
2060.0,127097747910000.0,117904781119000.0,123364354449000.0,126497966201000.0,119609447149000.0,118043394770000.0,116775117026000.0,121453219035000.0,116554743942000.0,123767691886000.0
2061.0,126426130143000.0,116828501363400.0,122535139378000.0,125699466219000.0,118656474924000.0,116919944442000.0,115778261373600.0,120627002784000.0,115345252656000.0,122964609876000.0
2062.0,125779934628000.0,115628353081300.0,121360730878500.0,125099605160000.0,117643393617000.0,115589893121000.0,114759545713100.0,119554376843000.0,114223233539600.0,121946982450000.0
2063.0,125172059441000.0,114529715989000.0,120599463494700.0,124330626219000.0,116642030643000.0,114393279964000.0,113788837208400.0,118444523983000.0,113059801954000.0,120954230930000.0
2064.0,124448924887000.0,113363943327400.0,119726773084600.0,123548145649000.0,115555441241700.0,112950003363000.0,112431597899200.0,117260601231300.0,111715200714600.0,120026175311000.0
2065.0,123842367650000.0,112321021979400.0,118819496022100.0,122854474017000.0,114398365014300.0,111744785530000.0,111404916584800.0,116166718543300.0,110354491424400.0,119166736521300.0
2066.0,123181699623000.0,111170397753000.0,118024874325500.0,122013428865000.0,113383502225000.0,110556974550000.0,110459455590400.0,115047534265000.0,109097927317700.0,118327731858400.0
2067.0,122320824179000.0,110295701276000.0,116838920622900.0,121391403645000.0,112323642975500.0,109256853192000.0,109324995559800.0,114133627244000.0,107772279695600.0,117375187277000.0
2068.0,121757546107000.0,109009438971500.0,115768307580600.0,120769065868000.0,111257383522000.0,107911818466000.0,108074164476100.0,113105213801300.0,106511987578400.0,116387818850000.0
2069.0,121210009916000.0,107440206389500.0,114596780066200.0,120054692110000.0,109991060429600.0,106573800543000.0,106942996692000.0,111982093745300.0,105306971817000.0,115273878805000.0
2070.0,120506842106000.0,106344662703700.0,113567977931200.0,119328828585000.0,109010359220000.0,105175761928000.0,105940045825700.0,110853159576600.0,104265932820600.0,114352697755000.0
2071.0,119901337701000.0,105164016145900.0,112394586683200.0,118723461941000.0,107900405854000.0,103958988731000.0,104744393009700.0,109678173059000.0,103094946455700.0,113397052289300.0
2072.0,119304705055000.0,103956743885300.0,111393003868900.0,118163158247000.0,106758460329900.0,102726616334000.0,103602663378800.0,108450113774000.0,101726709213800.0,112373517890600.0
2073.0,118517306633600.0,102580002300800.0,110321604505600.0,117525764795000.0,105610738951500.0,101349816815000.0,102593760481800.0,107412165505000.0,100473114014400.0,111479117178400.0
2074.0,117821978987000.0,101328684581700.0,109222011069100.0,116773573090000.0,104334876258600.0,100055243740000.0,101639524185500.0,106295959819000.0,99248743349200.0,110530147737500.0
2075.0,117042625418400.0,100019200722000.0,108093970645900.0,116001884613000.0,103155718370000.0,98768587999000.0,100526216318500.0,105287135980800.0,98262559603600.0,109513090775900.0
2076.0,116101195759000.0,98922787336600.0,106916242288500.0,115336461052000.0,101883849033000.0,97478145118000.0,99405664545400.0,103917025448700.0,96980126485500.0,108529977885700.0
2077.0,115245082691500.0,97648831078400.0,105796451897800.0,114508278643000.0,100644418688400.0,96064047569000.0,98253856885040.0,102759883323100.0,95821998856000.0,107445117285000.0
2078.0,114417902952700.0,96407298320400.0,104698510960500.0,113659923757000.0,99440114348000.0,94714024750000.0,97122450720000.0,101615049687100.0,94586376054900.0,106486917791000.0
2079.0,113703387149000.0,95127254866500.0,103525466413300.0,112796376203000.0,98183100972300.0,93164964030000.0,96040553375800.0,100296934999000.0,93485366689600.0,105395810203200.0
2080.0,112745715686400.0,93761647017300.0,102157468623440.0,111880330560000.0,96930763169000.0,91737098662400.0,94927987705660.0,98684089956700.0,92271322667500.0,104323892203000.0
2081.0,111949966352400.0,92440724855400.0,100933905669560.0,111078683851000.0,95906907837400.0,90241165450000.0,93816101207800.0,97497713833100.0,91221033818800.0,103344798048700.0
2082.0,111147586893100.0,91203312060500.0,99654036929900.0,110161330227000.0,94856497659100.0,88742828492700.0,92713340338360.0,96098717431500.0,90182652609600.0,102300718870400.0
2083.0,110422926171000.0,90001401689600.0,98481100301740.0,109384185190000.0,93759677568500.0,87161046246700.0,91619477934880.0,94756056699300.0,89195045838300.0,101214218519800.0
2084.0,109584435321000.0,88567151198600.0,97148636359260.0,108700766553400.0,92496861965300.0,85793751695000.0,90420343777560.0,93301854792600.0,87929082111900.0,100042736536400.0
2085.0,108860563740300.0,87268288492550.0,95840140511840.0,107856154590300.0,91319591108500.0,84193774293400.0,89221291694740.0,91884198233000.0,86447769933600.0,98741784200000.0
2086.0,108195435220200.0,85806336157270.0,94601376151300.0,107235709537600.0,90109722993000.0,82892144344600.0,88156033754330.0,90628289349200.0,84993173205800.0,97791264013900.0
2087.0,107406874717300.0,84491343933800.0,93490196720840.0,106642562234100.0,88930939958900.0,81373935753300.0,87066755410680.0,89121976635900.0,83996970437300.0,96652180177000.0
2088.0,106419768560700.0,83199292642950.0,92171182088900.0,105965025441800.0,87652267674200.0,79987666351900.0,85959564783020.0,87684867043500.0,82936464779300.0,95459654834400.0
2089.0,105444155880500.0,81914445093300.0,90887668873480.0,105302124278500.0,86296597399600.0,78603500110400.0,84867850123960.0,86117137772800.0,81770603219400.0,94152491888500.0
2090.0,104627357037200.0,80540145129100.0,89412594121600.0,104546368850800.0,85124489929300.0,77075759360700.0,83753069668360.0,84687984032800.0,80600513130900.0,93052839363000.0
2091.0,103583989356200.0,78985219735750.0,87919048837000.0,103762565910500.0,83928811592800.0,75529478666500.0,82617466868340.0,83162051828200.0,79462263207200.0,92120023644100.0
2092.0,102764428949300.0,77695296706400.0,86349602021920.0,102996898093400.0,82740306002800.0,74071511159000.0,81549380513690.0,81809850010900.0,78190255589260.0,91019982326300.0
2093.0,101856578787900.0,76232824346580.0,85008862030980.0,102023956362600.0,81637240722100.0,72822016537400.0,80562073533840.0,80345458078000.0,77034447652550.0,90008119480500.0
2094.0,101046655635200.0,74787692141870.0,83502052535340.0,101201823599000.0,80596513467100.0,71403042302000.0,79479743173640.0,78812633643400.0,75806912814550.0,89041548741200.0
2095.0,100144148553200.0,73395830108030.0,82115322003600.0,100267125041900.0,79423728369800.0,69968245258700.0,78228491037460.0,77552687845700.0,74612325929100.0,87965365037800.0
2096.0,99294243906000.0,72075248647460.0,80624764474100.0,99521650037000.0,78268668501000.0,68422779858400.0,77090194375600.0,76150095878500.0,73562795757700.0,86845245398200.0
2097.0,98212169973200.0,70889572220680.0,79153291647200.0,98754168857300.0,76986825224400.0,66933444735100.0,75988469097370.0,74903719764500.0,72501711843740.0,85809818548600.0
2098.0,97197151197500.0,69604383285860.0,77854842833310.0,97941617716900.0,75641145102400.0,65715638018600.0,74927677027090.0,73688897647800.0,71245851576400.0,84800103344700.0
2099.0,96246200135000.0,68326587426810.0,76581010399730.0,97123852714100.0,74495376809800.0,64501094737000.0,73860860396970.0,72272552587300.0,70080466237640.0,83755974095600.0
2100.0,95338956184500.0,67029187120750.0,75207883316500.0,96278499661300.0,73363685844400.0,63338926369600.0,72507898538310.0,71006923435500.0,69128832608700.0,82785113890800.0
