time,ACCESS-ESM1-5,GFDL-ESM4,EC-EARTH3-VEG,BCC-CSM2-MR,FGOALS-F3-L,CANESM5,IPSL-CM6A-LR,MRI-ESM2-0,CESM2,TAIESM1,CESM2-WACCM,CAMS-CSM1-0,ACCESS-CM2,MPI-ESM1-2-HR,CMCC-CM2-SR5,INM-CM4-8,INM-CM5-0,NORESM2-MM,EC-EARTH3
2088.0,465885500000.0,992175600000.0,612307500000.0,439245830000.0,654587600000.0,178922590000.0,434019500000.0,610698100000.0,519712540000.0,424094760000.0,607149300000.0,1020834600000.0,458833330000.0,783964600000.0,515100380000.0,923640300000.0,741256270000.0,711418000000.0,480658720000.0
2089.0,445041050000.0,969554460000.0,586553700000.0,419131850000.0,626081400000.0,168313000000.0,414041500000.0,587339000000.0,497208620000.0,403572060000.0,586935400000.0,999401800000.0,434040270000.0,754224000000.0,493024500000.0,913372150000.0,720040700000.0,690608340000.0,453376340000.0
2090.0,424827750000.0,939678900000.0,555521540000.0,398117040000.0,596842600000.0,156646930000.0,393170420000.0,568864340000.0,478347600000.0,380276640000.0,563103860000.0,988004900000.0,408812060000.0,726385030000.0,470702230000.0,901372300000.0,704495600000.0,669769470000.0,426290250000.0
2091.0,406554480000.0,907809000000.0,529363730000.0,377148540000.0,565287200000.0,147936700000.0,370129930000.0,550162600000.0,457305420000.0,360753300000.0,535089480000.0,965175700000.0,383934900000.0,701799330000.0,446871830000.0,880354200000.0,681933000000.0,645373900000.0,404231030000.0
2092.0,392159600000.0,886045540000.0,502604100000.0,357102680000.0,545565150000.0,139396460000.0,347281230000.0,532540260000.0,435355060000.0,337982000000.0,513540100000.0,936534930000.0,358483660000.0,677805500000.0,425676050000.0,861902400000.0,669798040000.0,622641600000.0,384005180000.0
2093.0,370415340000.0,857902100000.0,471479220000.0,335773340000.0,518653150000.0,132425380000.0,326246270000.0,509741140000.0,414755800000.0,316542260000.0,485053860000.0,913959700000.0,330577540000.0,649550800000.0,406218740000.0,842836340000.0,654565600000.0,600532600000.0,362011950000.0
2094.0,349159750000.0,831544360000.0,438975600000.0,314703220000.0,493338200000.0,124919490000.0,307254330000.0,488959050000.0,397998260000.0,296834800000.0,463260220000.0,883801300000.0,311604540000.0,623677730000.0,386977370000.0,827586640000.0,638834400000.0,581853700000.0,338686840000.0
2095.0,331559080000.0,813183530000.0,415672430000.0,297458570000.0,469415620000.0,119287060000.0,289817460000.0,465298880000.0,377098140000.0,277390720000.0,443049500000.0,858708500000.0,293242080000.0,602072350000.0,366370420000.0,807260100000.0,622647440000.0,565585100000.0,318582300000.0
2096.0,316484650000.0,793523100000.0,388864700000.0,281731140000.0,446704750000.0,113146840000.0,273625810000.0,443351660000.0,354718600000.0,255984680000.0,421434900000.0,840379330000.0,270950400000.0,581148800000.0,345456100000.0,782570500000.0,601520600000.0,545320400000.0,295892580000.0
2097.0,300109900000.0,769330300000.0,362103600000.0,267981730000.0,428423970000.0,106030825000.0,257392020000.0,424325400000.0,335684370000.0,238904950000.0,403748030000.0,812516500000.0,254702110000.0,558693500000.0,323524170000.0,763924400000.0,576525100000.0,527157820000.0,274669440000.0
2098.0,284082900000.0,739768860000.0,335742440000.0,252213250000.0,407832920000.0,100475830000.0,238353250000.0,399154400000.0,314834350000.0,220597260000.0,380957820000.0,787786800000.0,233763340000.0,538626420000.0,298001860000.0,752902340000.0,558359800000.0,504003230000.0,255315920000.0
2099.0,269649700000.0,711738460000.0,317118500000.0,235024170000.0,389133500000.0,94771675000.0,222129980000.0,378102300000.0,296677870000.0,204492210000.0,359564020000.0,766800800000.0,215291690000.0,520612280000.0,284656140000.0,735930160000.0,539922920000.0,483129070000.0,234399650000.0
2100.0,250242600000.0,686599200000.0,299386440000.0,223247930000.0,370359300000.0,89258844000.0,210525850000.0,362583850000.0,278046380000.0,190397020000.0,335676050000.0,756169240000.0,195862680000.0,501064430000.0,269567130000.0,721506530000.0,524369660000.0,465330100000.0,217552730000.0
