time,NORESM1-M,CESM1-CAM5,MPI-ESM-LR,CSIRO-MK3-6-0
2059.0,2614732800000.0,2390248700000.0,2788323200000.0,3102300700000.0
2060.0,2601162600000.0,2363656800000.0,2771231700000.0,3091098800000.0
2061.0,2581981300000.0,2338054500000.0,2752076000000.0,3074048400000.0
2062.0,2556955500000.0,2311964300000.0,2739283200000.0,3075066600000.0
2063.0,2545676200000.0,2290640000000.0,2729914700000.0,3066253300000.0
2064.0,2531994600000.0,2266266600000.0,2712257400000.0,3072721200000.0
2065.0,2516725500000.0,2243075000000.0,2701687000000.0,3061332600000.0
2066.0,2495745400000.0,2223708600000.0,2692044800000.0,3048201800000.0
2067.0,2472944900000.0,2208361600000.0,2683395000000.0,3047174200000.0
2068.0,2451226200000.0,2189981600000.0,2663328300000.0,3045663000000.0
2069.0,2438941000000.0,2175142700000.0,2647313600000.0,3025746300000.0
2070.0,2414034600000.0,2152566200000.0,2633867200000.0,3024289000000.0
2071.0,2395046700000.0,2122331500000.0,2617502900000.0,3026842800000.0
2072.0,2379685800000.0,2104300400000.0,2603628000000.0,3036196000000.0
2073.0,2352002000000.0,2086582400000.0,2588660200000.0,3047861500000.0
2074.0,2334417200000.0,2076476800000.0,2575084600000.0,3062065800000.0
2075.0,2309334200000.0,2051163300000.0,2566022800000.0,3071463000000.0
2076.0,2280347000000.0,2035242600000.0,2553759100000.0,3072339700000.0
2077.0,2263561800000.0,2012015100000.0,2540009400000.0,3068535000000.0
2078.0,2243470800000.0,1994160000000.0,2529691700000.0,3069227300000.0
2079.0,2222822300000.0,1973379800000.0,2513503300000.0,3061209000000.0
2080.0,2198372000000.0,1946459000000.0,2495518600000.0,3057560300000.0
2081.0,2182955900000.0,1923555700000.0,2485272400000.0,3058045300000.0
2082.0,2162659300000.0,1900351200000.0,2478387200000.0,3062803200000.0
2083.0,2144774900000.0,1873880200000.0,2472279000000.0,3060090500000.0
2084.0,2127213500000.0,1855756600000.0,2459647000000.0,3052357600000.0
2085.0,2107506400000.0,1842860500000.0,2449995200000.0,3051623000000.0
2086.0,2087884600000.0,1827188800000.0,2439097400000.0,3056936700000.0
2087.0,2069242400000.0,1808125300000.0,2433047900000.0,3049295200000.0
2088.0,2054624600000.0,1792834300000.0,2426060100000.0,3052419700000.0
2089.0,2038142500000.0,1784399300000.0,2418722200000.0,3036192700000.0
2090.0,2019896500000.0,1773279100000.0,2408631500000.0,3034132300000.0
2091.0,1994234500000.0,1750913900000.0,2395139500000.0,3027003200000.0
2092.0,1975598300000.0,1732487700000.0,2386166000000.0,3016112700000.0
2093.0,1955713800000.0,1717389400000.0,2377260000000.0,3007405600000.0
2094.0,1940189100000.0,1694909600000.0,2364143000000.0,3000299200000.0
2095.0,1921186800000.0,1675754900000.0,2353190000000.0,2992240900000.0
2096.0,1904299300000.0,1663000400000.0,2346257500000.0,2979652700000.0
2097.0,1887979800000.0,1643897300000.0,2340234500000.0,2987606000000.0
2098.0,1869494700000.0,1627180500000.0,2336449400000.0,2993606600000.0
2099.0,1845467500000.0,1606482500000.0,2329787800000.0,2998427200000.0
2100.0,1830206200000.0,1591211500000.0,2327547000000.0,3011843500000.0
2101.0,1809289300000.0,1573090400000.0,2318658700000.0,3014083200000.0
2102.0,1786421800000.0,1558582100000.0,2311331300000.0,3005520300000.0
2103.0,1765168300000.0,1536903600000.0,2304441600000.0,3009686300000.0
2104.0,1748856300000.0,1525191400000.0,2298943000000.0,2991197800000.0
2105.0,1728307000000.0,1509278600000.0,2285175800000.0,2979578800000.0
2106.0,1710658400000.0,1503437400000.0,2275496700000.0,2971690300000.0
2107.0,1695762200000.0,1484679800000.0,2268743000000.0,2977108000000.0
2108.0,1677068900000.0,1473577700000.0,2257925700000.0,2990648900000.0
2109.0,1663004200000.0,1462874300000.0,2254398000000.0,2986112000000.0
2110.0,1645933400000.0,1448181200000.0,2248757500000.0,2977795000000.0
2111.0,1623309200000.0,1439112400000.0,2241785000000.0,2968011400000.0
2112.0,1607725200000.0,1427481400000.0,2234280800000.0,2952781000000.0
2113.0,1594664800000.0,1417585600000.0,2232062300000.0,2944856000000.0
2114.0,1573798500000.0,1403488600000.0,2225457600000.0,2930178800000.0
2115.0,1567099600000.0,1389873700000.0,2219245800000.0,2924002700000.0
2116.0,1553308300000.0,1378562600000.0,2211685000000.0,2916272000000.0
2117.0,1540016200000.0,1369213800000.0,2208508700000.0,2909354900000.0
2118.0,1522492400000.0,1356161900000.0,2200011500000.0,2899240800000.0
2119.0,1509747500000.0,1340087600000.0,2190481300000.0,2886562200000.0
2120.0,1495744400000.0,1325432200000.0,2183478000000.0,2878291800000.0
2121.0,1474836000000.0,1311858200000.0,2178996400000.0,2870622600000.0
2122.0,1465975000000.0,1300849900000.0,2171283300000.0,2872857900000.0
2123.0,1453447800000.0,1288591600000.0,2169353400000.0,2874484000000.0
2124.0,1440040000000.0,1279220600000.0,2161133000000.0,2871388000000.0
2125.0,1430556800000.0,1269109900000.0,2157144800000.0,2856465700000.0
2126.0,1418734200000.0,1260956500000.0,2152263300000.0,2850041400000.0
2127.0,1406452100000.0,1244674300000.0,2148638400000.0,2841527000000.0
2128.0,1391234100000.0,1233861300000.0,2146627000000.0,2839893800000.0
2129.0,1374252800000.0,1218657500000.0,2139061100000.0,2829752200000.0
2130.0,1362717600000.0,1209777300000.0,2136816500000.0,2820838500000.0
2131.0,1343995900000.0,1202191100000.0,2129842000000.0,2806520200000.0
2132.0,1334372700000.0,1186946200000.0,2122460400000.0,2798022800000.0
2133.0,1319494200000.0,1177463700000.0,2116669900000.0,2803051300000.0
2134.0,1305279700000.0,1162742100000.0,2112534300000.0,2792910700000.0
2135.0,1288626800000.0,1150318700000.0,2103924600000.0,2786846800000.0
2136.0,1278961400000.0,1138906600000.0,2105161000000.0,2773827200000.0
2137.0,1266144600000.0,1121547300000.0,2100865300000.0,2766504000000.0
2138.0,1256468300000.0,1109802600000.0,2100422500000.0,2759163600000.0
2139.0,1249733100000.0,1094475500000.0,2096911500000.0,2752516200000.0
2140.0,1236785000000.0,1083124500000.0,2090845900000.0,2746077400000.0
2141.0,1226624100000.0,1070781400000.0,2084817600000.0,2740284600000.0
2142.0,1218895700000.0,1062217450000.0,2076354700000.0,2738073400000.0
2143.0,1206851600000.0,1050014250000.0,2076987000000.0,2729254000000.0
2144.0,1193518400000.0,1035597800000.0,2072931900000.0,2725202000000.0
2145.0,1185737100000.0,1025791900000.0,2072607700000.0,2725094600000.0
2146.0,1176816700000.0,1014163700000.0,2062687000000.0,2717683500000.0
2147.0,1168479000000.0,1002897000000.0,2060474100000.0,2716886600000.0
2148.0,1161897200000.0,995966200000.0,2058626400000.0,2704548000000.0
2149.0,1151404000000.0,978636830000.0,2052521000000.0,2696351800000.0
2150.0,1140972300000.0,963941240000.0,2046610600000.0,2688393400000.0
2151.0,1126224800000.0,951771270000.0,2041156000000.0,2677191500000.0
2152.0,1114085300000.0,936749000000.0,2039421100000.0,2671174000000.0
2153.0,1106810400000.0,916502600000.0,2037911700000.0,2665504300000.0
2154.0,1093203200000.0,898259400000.0,2030928000000.0,2671710000000.0
2155.0,1078344550000.0,885969650000.0,2026762700000.0,2667644000000.0
2156.0,1067248250000.0,870389200000.0,2022990200000.0,2664069900000.0
2157.0,1056981250000.0,851427260000.0,2019352000000.0,2661399100000.0
2158.0,1046248300000.0,833027240000.0,2022048100000.0,2656791700000.0
2159.0,1031898400000.0,815850060000.0,2020193500000.0,2659470800000.0
2160.0,1024171400000.0,798714500000.0,2019714300000.0,2662229000000.0
2161.0,1011020400000.0,780359760000.0,2018738700000.0,2657711000000.0
2162.0,999384740000.0,764933200000.0,2016459000000.0,2650286600000.0
2163.0,988115440000.0,748314030000.0,2011523600000.0,2653974700000.0
2164.0,975079600000.0,729463800000.0,2006740600000.0,2657337700000.0
2165.0,966280300000.0,707256650000.0,1998749400000.0,2647010000000.0
2166.0,956099300000.0,691431740000.0,1993700100000.0,2648603000000.0
2167.0,946584000000.0,675606760000.0,1988128700000.0,2641821200000.0
2168.0,940116700000.0,660131550000.0,1983664600000.0,2640252500000.0
2169.0,932282400000.0,642623540000.0,1982997200000.0,2638159300000.0
2170.0,927149000000.0,624321300000.0,1978025100000.0,2621515000000.0
2171.0,923094750000.0,609007200000.0,1978201100000.0,2615351700000.0
2172.0,913666870000.0,596939900000.0,1972960200000.0,2607931700000.0
2173.0,901054330000.0,585116100000.0,1968628700000.0,2592475400000.0
2174.0,897582200000.0,569498300000.0,1961179900000.0,2573178200000.0
2175.0,890144950000.0,556459300000.0,1955916500000.0,2551495300000.0
2176.0,881984100000.0,547817420000.0,1947532000000.0,2544808500000.0
2177.0,874706570000.0,537138630000.0,1949407800000.0,2534270600000.0
2178.0,865807240000.0,528238900000.0,1940054300000.0,2525285300000.0
2179.0,855983800000.0,517921240000.0,1932376900000.0,2515173400000.0
2180.0,845233850000.0,509687100000.0,1929342200000.0,2513664500000.0
2181.0,838581200000.0,499648040000.0,1929577600000.0,2511632000000.0
2182.0,836996300000.0,491161000000.0,1926843300000.0,2502445000000.0
2183.0,828396860000.0,477392800000.0,1921777700000.0,2495702000000.0
2184.0,821275300000.0,467306280000.0,1923065200000.0,2481571500000.0
2185.0,811751050000.0,458806230000.0,1915014000000.0,2464461400000.0
2186.0,804174950000.0,450941800000.0,1909212000000.0,2453100800000.0
2187.0,792662900000.0,443264170000.0,1907465400000.0,2439902000000.0
2188.0,784365400000.0,432913450000.0,1901843300000.0,2434763600000.0
2189.0,774447800000.0,424927260000.0,1897528200000.0,2414777700000.0
2190.0,768029900000.0,414145100000.0,1896886300000.0,2389445200000.0
2191.0,760655250000.0,405933330000.0,1896546800000.0,2372656200000.0
2192.0,753321500000.0,396103160000.0,1894172000000.0,2356108600000.0
2193.0,747561700000.0,386690840000.0,1889076600000.0,2352353400000.0
2194.0,743891400000.0,378308820000.0,1886147700000.0,2334097100000.0
2195.0,737881160000.0,368105200000.0,1886456400000.0,2311060500000.0
2196.0,722325400000.0,357883700000.0,1883543600000.0,2297777000000.0
2197.0,715875900000.0,349226600000.0,1874026600000.0,2285042000000.0
2198.0,710199200000.0,341131260000.0,1869611700000.0,2258946000000.0
2199.0,701910750000.0,330935570000.0,1865713000000.0,2234784000000.0
2200.0,695921900000.0,324283860000.0,1865939000000.0,2212572700000.0
2201.0,689847700000.0,315372370000.0,1861000400000.0,2191640200000.0
2202.0,680372600000.0,306830700000.0,1860820100000.0,2175066600000.0
2203.0,673928050000.0,299102080000.0,1856526700000.0,2163310000000.0
2204.0,666105540000.0,291043800000.0,1852136400000.0,2158672700000.0
2205.0,658979700000.0,282143900000.0,1844586000000.0,2155707900000.0
2206.0,654965500000.0,273570320000.0,1840163300000.0,2146391200000.0
2207.0,647617600000.0,266373500000.0,1836813500000.0,2132986600000.0
2208.0,641781860000.0,257971450000.0,1833795600000.0,2115079000000.0
2209.0,631651000000.0,247824150000.0,1832535500000.0,2108707400000.0
2210.0,623554700000.0,238239380000.0,1828470700000.0,2100371400000.0
2211.0,619081800000.0,231290770000.0,1829136800000.0,2078426000000.0
2212.0,615847700000.0,221816550000.0,1827156800000.0,2052243000000.0
2213.0,609973500000.0,213657710000.0,1830274000000.0,2026700500000.0
2214.0,604825900000.0,205796640000.0,1829313800000.0,2022244700000.0
2215.0,598349050000.0,197494690000.0,1824943200000.0,2016294500000.0
2216.0,595094730000.0,191611700000.0,1822433200000.0,1999906000000.0
2217.0,590374900000.0,184929080000.0,1821964500000.0,2004448400000.0
2218.0,586552700000.0,177640180000.0,1820461000000.0,1992140100000.0
2219.0,578583400000.0,170266900000.0,1817359700000.0,1984981000000.0
2220.0,572705140000.0,162684900000.0,1816102400000.0,1970140700000.0
2221.0,566138630000.0,156009410000.0,1814637400000.0,1956729200000.0
2222.0,563710300000.0,150355350000.0,1813975300000.0,1943097200000.0
2223.0,559407370000.0,144039300000.0,1810572800000.0,1942732700000.0
2224.0,554673900000.0,138208500000.0,1809064000000.0,1939581300000.0
2225.0,547574500000.0,132803215000.0,1806165500000.0,1940721400000.0
2226.0,542569400000.0,127861580000.0,1808029600000.0,1940955300000.0
2227.0,535939970000.0,123177280000.0,1802025400000.0,1929463300000.0
2228.0,530154200000.0,118020490000.0,1800679800000.0,1929121900000.0
2229.0,524857970000.0,114419890000.0,1793526700000.0,1932289400000.0
2230.0,521097400000.0,110378025000.0,1795126200000.0,1937038400000.0
2231.0,516989980000.0,105662700000.0,1795310100000.0,1926261800000.0
2232.0,510732470000.0,100799460000.0,1789480000000.0,1918510800000.0
2233.0,506315640000.0,96569320000.0,1788707200000.0,1904841500000.0
2234.0,500568880000.0,92626060000.0,1787157400000.0,1899731700000.0
2235.0,493982200000.0,88408310000.0,1783375700000.0,1891297000000.0
2236.0,487011350000.0,82433820000.0,1777774200000.0,1890235200000.0
2237.0,482531540000.0,77783650000.0,1779040500000.0,1885246800000.0
2238.0,476605740000.0,73611880000.0,1774047300000.0,1885987000000.0
2239.0,472360200000.0,69154100000.0,1774322600000.0,1882005600000.0
2240.0,467174230000.0,64900030000.0,1780246200000.0,1872815200000.0
2241.0,463230140000.0,62174690000.0,1780054000000.0,1875141500000.0
2242.0,460182780000.0,59010780000.0,1778531800000.0,1859799900000.0
2243.0,455844760000.0,55870680000.0,1777925100000.0,1836574000000.0
2244.0,453414350000.0,53441786000.0,1774099400000.0,1813939000000.0
2245.0,449912900000.0,50143840000.0,1768139100000.0,1798423200000.0
2246.0,445520940000.0,47510258000.0,1766616900000.0,1789740600000.0
2247.0,440838460000.0,44505010000.0,1763804200000.0,1777351800000.0
2248.0,437662300000.0,41524298000.0,1766261900000.0,1775024100000.0
2249.0,434515400000.0,39016040000.0,1765248500000.0,1771015000000.0
2250.0,430452570000.0,37276238000.0,1765962800000.0,1761219400000.0
2251.0,427255200000.0,34683625000.0,1764282300000.0,1751671500000.0
2252.0,423064760000.0,32301857000.0,1765081000000.0,1737844300000.0
2253.0,418801580000.0,30169758000.0,1765619500000.0,1728414000000.0
2254.0,416232200000.0,27993952000.0,1764194900000.0,1727124600000.0
2255.0,413891300000.0,26194274000.0,1759031100000.0,1730514900000.0
2256.0,409622600000.0,24033260000.0,1760199000000.0,1713503200000.0
2257.0,406132700000.0,22486831000.0,1758931700000.0,1698307900000.0
2258.0,402970500000.0,20847686000.0,1756566300000.0,1684480100000.0
2259.0,397214300000.0,19117175000.0,1755246000000.0,1668949600000.0
2260.0,392676500000.0,17564572000.0,1758275400000.0,1671162000000.0
2261.0,390187650000.0,15421383000.0,1757631900000.0,1661632900000.0
2262.0,389377360000.0,14052420000.0,1752060800000.0,1654014000000.0
2263.0,386927230000.0,13049336000.0,1749429000000.0,1654569600000.0
2264.0,382901420000.0,11827029000.0,1748651100000.0,1648782900000.0
2265.0,379018800000.0,11192752000.0,1751262600000.0,1635008200000.0
2266.0,375656020000.0,10545699000.0,1750260800000.0,1625304000000.0
2267.0,373315960000.0,9732450000.0,1744728900000.0,1602062600000.0
2268.0,370298980000.0,9095222000.0,1741624700000.0,1586205000000.0
2269.0,364822270000.0,8630962000.0,1736928900000.0,1567001400000.0
2270.0,358082200000.0,7999930000.0,1735193500000.0,1547535300000.0
2271.0,353863760000.0,7453947400.0,1735332300000.0,1530162600000.0
2272.0,351747000000.0,7211735600.0,1733035400000.0,1510422600000.0
2273.0,350294700000.0,6938604000.0,1731266000000.0,1489544200000.0
2274.0,348446130000.0,6657930000.0,1730038100000.0,1480778700000.0
2275.0,347804500000.0,6406542000.0,1727511100000.0,1470896000000.0
2276.0,346810480000.0,6174386700.0,1726252400000.0,1465019700000.0
2277.0,345083800000.0,5983760400.0,1725269700000.0,1460480000000.0
2278.0,342752330000.0,5730692600.0,1727983100000.0,1437439000000.0
2279.0,341251800000.0,5648386000.0,1725943000000.0,1420429100000.0
2280.0,340062670000.0,5465878500.0,1722972100000.0,1405251100000.0
2281.0,338019800000.0,5312191500.0,1719037300000.0,1394209200000.0
2282.0,334274700000.0,5250206700.0,1717150800000.0,1379504400000.0
2283.0,331448650000.0,5158384600.0,1719445900000.0,1367233100000.0
2284.0,327911740000.0,5032521000.0,1717167500000.0,1361674900000.0
2285.0,324627660000.0,4888915000.0,1716807700000.0,1358527600000.0
2286.0,321669270000.0,4682056700.0,1712506800000.0,1356392000000.0
2287.0,318953230000.0,4577450000.0,1709236700000.0,1340626600000.0
2288.0,317677240000.0,4488484000.0,1708193000000.0,1329189900000.0
2289.0,315215400000.0,4372400600.0,1707126000000.0,1318024500000.0
2290.0,313123140000.0,4229682700.0,1705579400000.0,1308428900000.0
2291.0,310797600000.0,4137045500.0,1700413700000.0,1298337100000.0
2292.0,308771100000.0,4089799700.0,1700035700000.0,1286056000000.0
2293.0,306150150000.0,4030198300.0,1696226600000.0,1270829200000.0
2294.0,304677260000.0,3898236400.0,1696887000000.0,1257345400000.0
2295.0,303504520000.0,3817717000.0,1688522000000.0,1242750100000.0
2296.0,301374700000.0,3783197200.0,1687364000000.0,1234665000000.0
2297.0,298455660000.0,3702955000.0,1686174400000.0,1234001100000.0
2298.0,295239900000.0,3622074600.0,1686225400000.0,1224662800000.0
2299.0,292232600000.0,3585149000.0,1686283000000.0,1218695500000.0
2300.0,290119250000.0,3563346200.0,1684669500000.0,1206904200000.0
