time,IPSL-CM6A-LR,ACCESS-ESM1-5,EC-EARTH3-VEG,CAMS-CSM1-0,CESM2-WACCM,MRI-ESM2-0,GFDL-ESM4,CESM2,EC-EARTH3,FGOALS-F3-L,BCC-CSM2-MR,CANESM5,MPI-ESM1-2-HR,ACCESS-CM2,INM-CM4-8,INM-CM5-0,NORESM2-MM
2063.0,35617346000.0,37377524000.0,37339693000.0,37927420000.0,34840166000.0,35388450000.0,37732782000.0,35389150000.0,33629833000.0,37520224000.0,37372270000.0,32352432000.0,37739885000.0,36144767000.0,36896440000.0,37091960000.0,35536683000.0
2064.0,35334803000.0,37149643000.0,37184340000.0,37990590000.0,34587070000.0,35200926000.0,37644550000.0,35266830000.0,33482340000.0,37410468000.0,37220766000.0,32131320000.0,37643338000.0,36044173000.0,36826653000.0,36978205000.0,35268950000.0
2065.0,35123618000.0,37009610000.0,37140324000.0,37895713000.0,34341532000.0,34995253000.0,37520097000.0,35037360000.0,33248535000.0,37298127000.0,37102420000.0,31770872000.0,37686840000.0,35900010000.0,36708380000.0,36875284000.0,35249943000.0
2066.0,34902960000.0,36804410000.0,36983402000.0,37940020000.0,34073350000.0,34857968000.0,37445435000.0,34827300000.0,32999586000.0,37191210000.0,36931736000.0,31262702000.0,37511393000.0,35760144000.0,36515774000.0,36722880000.0,34893680000.0
2067.0,34610420000.0,36656062000.0,36846805000.0,37629633000.0,33805353000.0,34658800000.0,37539030000.0,34624975000.0,32863308000.0,37216784000.0,36877505000.0,30823410000.0,37517370000.0,35426066000.0,36317827000.0,36540210000.0,34687357000.0
2068.0,34353390000.0,36536865000.0,36736950000.0,37521510000.0,33633059000.0,34413810000.0,37292495000.0,34364498000.0,32564564000.0,37005290000.0,36661408000.0,30508042000.0,37470110000.0,35166810000.0,36259200000.0,36411420000.0,34471965000.0
2069.0,34115078000.0,36328104000.0,36917220000.0,37435200000.0,33361134000.0,34256126000.0,37273666000.0,34194862000.0,32266078000.0,36896190000.0,36486910000.0,30102215000.0,37293535000.0,34910910000.0,36129423000.0,36241474000.0,34221984000.0
2070.0,33868022000.0,36294930000.0,36684177000.0,37325240000.0,33128753000.0,34063230000.0,37108520000.0,34536067000.0,32098066000.0,36776825000.0,36327780000.0,29834033000.0,37156155000.0,34658914000.0,35959714000.0,36041523000.0,34065428000.0
2071.0,33611100000.0,36160590000.0,36423230000.0,37232034000.0,32866376000.0,33897400000.0,37011853000.0,34111465000.0,31782148000.0,36767600000.0,36249030000.0,29469770000.0,37046890000.0,34527506000.0,35849163000.0,35840270000.0,33803100000.0
2072.0,33246302000.0,35952790000.0,36266310000.0,37184900000.0,32643880000.0,33733372000.0,36860555000.0,33735231000.0,31405371000.0,36543700000.0,36009538000.0,29177050000.0,36887835000.0,34267412000.0,35557085000.0,35636270000.0,33557324000.0
2073.0,32914117000.0,35802907000.0,36130333000.0,37047407000.0,32407920000.0,33526966000.0,36777615000.0,33550227000.0,31108682000.0,36388086000.0,35861602000.0,28878078000.0,36833346000.0,34055750000.0,35385102000.0,35564840000.0,33313751000.0
2074.0,32587002000.0,35672430000.0,35982300000.0,36947775000.0,32090320000.0,33507960000.0,36595032000.0,33311100000.0,30854902000.0,36184383000.0,35635220000.0,28566704000.0,36718510000.0,33829345000.0,35194233000.0,35329176000.0,33059640000.0
2075.0,32342920000.0,35517334000.0,35928977000.0,36864370000.0,31864631000.0,33224854000.0,36572525000.0,33106688000.0,30730721000.0,36110782000.0,35473854000.0,28192963000.0,36607332000.0,33649832000.0,35013150000.0,35147650000.0,32844560000.0
2076.0,32071698000.0,35532575000.0,35712717000.0,36845200000.0,31630868000.0,32985172000.0,36298125000.0,32801220000.0,30453838000.0,36074852000.0,35255960000.0,27794115000.0,36501460000.0,33416608000.0,34832830000.0,35020610000.0,32555700000.0
2077.0,31767335000.0,35335400000.0,35700800000.0,36668695000.0,31379410000.0,32765657000.0,36250510000.0,32603027000.0,30143777000.0,35898188000.0,35113992000.0,27408914000.0,36413846000.0,33185327000.0,34648277000.0,34820166000.0,32329314000.0
2078.0,31472173000.0,35288842000.0,35451343000.0,36535017000.0,31201016000.0,32600326000.0,36267287000.0,32390779000.0,29841768000.0,35860610000.0,34884320000.0,27143148000.0,36262117000.0,33018194000.0,34557112000.0,34718007000.0,32051356000.0
2079.0,31149093000.0,35034157000.0,35433345000.0,36433002000.0,30905110000.0,32361576000.0,36119523000.0,32247327000.0,29606593000.0,35687160000.0,34779845000.0,26813104000.0,36071707000.0,32702530000.0,34356531000.0,34574864000.0,31895656000.0
2080.0,30866065000.0,34962543000.0,35483468000.0,36461724000.0,30620727000.0,32329576000.0,35882740000.0,31944305000.0,29335681000.0,35607085000.0,34586386000.0,26650067000.0,36229587000.0,32493974000.0,34163310000.0,34388750000.0,31593870000.0
2081.0,30605967000.0,34741953000.0,35058057000.0,36260180000.0,30463134000.0,32148586000.0,35736396000.0,31628098000.0,29048875000.0,35356260000.0,34457936000.0,26288423000.0,35861193000.0,32185571000.0,34025781000.0,34233455000.0,31388502000.0
2082.0,30294338000.0,34568057000.0,34944016000.0,36123120000.0,30281871000.0,31887469000.0,35666200000.0,31286196000.0,28752763000.0,35222372000.0,34234952000.0,26021487000.0,35719170000.0,31925703000.0,33823103000.0,34045985000.0,31335193000.0
2083.0,30077802000.0,34468060000.0,34823190000.0,35976780000.0,30036130000.0,31717400000.0,35475706000.0,31063063000.0,28652956000.0,35062886000.0,34198917000.0,25736390000.0,35649327000.0,31788435000.0,33606076000.0,33940122000.0,30987809000.0
2084.0,29808148000.0,34285250000.0,34611200000.0,35881714000.0,29812572000.0,31523062000.0,35321012000.0,30792495000.0,28266010000.0,34981910000.0,33903344000.0,25357916000.0,35449143000.0,31477060000.0,33421687000.0,33752738000.0,30723463000.0
2085.0,29590284000.0,34123196000.0,34468905000.0,35837473000.0,29543043000.0,31414858000.0,35191060000.0,30665263000.0,28270029000.0,34786020000.0,33764202000.0,25020817000.0,35256210000.0,31277060000.0,33231473000.0,33587976000.0,30442250000.0
2086.0,29251211000.0,33978982000.0,34297788000.0,36021092000.0,29322162000.0,31257766000.0,35002188000.0,30327710000.0,27812280000.0,34612730000.0,33549631000.0,24758034000.0,35138503000.0,31083420000.0,33017090000.0,33437130000.0,30211942000.0
2087.0,28903506000.0,34059024000.0,34095825000.0,35729236000.0,28965655000.0,31039422000.0,34921275000.0,30029386000.0,27562826000.0,34623410000.0,33345774000.0,24417999000.0,35657170000.0,30889243000.0,32885879000.0,33244764000.0,30513201000.0
2088.0,28673720000.0,33756203000.0,33909938000.0,35578370000.0,28734659000.0,30855586000.0,34755502000.0,29712181000.0,27276130000.0,34334265000.0,33090533000.0,24126171000.0,35005424000.0,30598466000.0,32670775000.0,33047128000.0,29855451000.0
2089.0,28435116000.0,33526598000.0,33708190000.0,35457550000.0,28433197000.0,30673177000.0,34755020000.0,29458747000.0,26988919000.0,34174271000.0,32889704000.0,23798903000.0,34764698000.0,30359763000.0,32565537000.0,32974662000.0,29614574000.0
2090.0,28096645000.0,33764995000.0,33537671000.0,35256254000.0,28184467000.0,30601020000.0,34491666000.0,29180590000.0,26779523000.0,34042090000.0,32767484000.0,23563692000.0,34599105000.0,30084778000.0,32347410000.0,32824940000.0,29377692000.0
2091.0,27773516000.0,33329789000.0,33322172000.0,35088590000.0,27971901000.0,30567102000.0,34340782000.0,29240326000.0,26577918000.0,33917223000.0,32704565000.0,23228422000.0,34569880000.0,29829069000.0,32243670000.0,32592943000.0,29195758000.0
2092.0,27417215000.0,33184735000.0,33083943000.0,34941186000.0,27587500000.0,30700999000.0,34158981000.0,28694667000.0,26375498000.0,33832202000.0,32509972000.0,22867660000.0,34412184000.0,29648214000.0,31996967000.0,32491643000.0,28949826000.0
2093.0,27121551000.0,32968120000.0,33017098000.0,34891604000.0,27399346000.0,30164236000.0,34008609000.0,28418562000.0,26058043000.0,33636166000.0,32320852000.0,22543176000.0,34375600000.0,29395462000.0,31784186000.0,32286171000.0,29045512000.0
2094.0,26888065000.0,32787024000.0,32727294000.0,34661330000.0,27185360000.0,30030686000.0,33854415000.0,28145916000.0,25745017000.0,33466681000.0,32136157000.0,22238292000.0,34185495000.0,29011898000.0,31755135000.0,32111802000.0,28662559000.0
2095.0,26596065000.0,32612364000.0,32585142000.0,34498630000.0,26902655000.0,30881452000.0,33708458000.0,27701447000.0,25510898000.0,33293296000.0,32017890000.0,21975890000.0,34142884000.0,28771195000.0,31726180000.0,32036465000.0,28442552000.0
2096.0,26346973000.0,32415590000.0,32348822000.0,34535530000.0,26706043000.0,29847286000.0,33548208000.0,27330693000.0,25239340000.0,33155987000.0,31878021000.0,21706543000.0,34090269000.0,28495053000.0,31420901000.0,31850578000.0,28185948000.0
2097.0,26039855000.0,32237502000.0,32127355000.0,34404360000.0,26432868000.0,29569202000.0,33452212000.0,27097917000.0,24977443000.0,33232583000.0,31683312000.0,21428880000.0,33993634000.0,28164956000.0,31333233000.0,31711328000.0,28033372000.0
2098.0,25711913000.0,32161165000.0,31884055000.0,34559000000.0,26192941000.0,29422516000.0,33284913000.0,26727158000.0,24833292000.0,32931550000.0,31669924000.0,21182605000.0,33729628000.0,27942427000.0,31172080000.0,31504118000.0,27766333000.0
2099.0,25434110000.0,31975047000.0,31576633000.0,34358039000.0,25946050000.0,29346957000.0,33139917000.0,26464977000.0,24514372000.0,32750074000.0,31763743000.0,20893018000.0,33563742000.0,27674835000.0,31120216000.0,31307874000.0,27585446000.0
2100.0,25203382000.0,31792850000.0,31314090000.0,34078257000.0,25689997000.0,29454880000.0,33026138000.0,26209090000.0,24299473000.0,32608602000.0,31371354000.0,20558498000.0,33544360000.0,27462175000.0,30948016000.0,31144060000.0,27260162000.0
