time,CANESM2,CESM1-CAM5,MPI-ESM-LR
2239.0,11032049000.0,3118797000.0,18588460000.0
2240.0,10936244000.0,3531479800.0,18468164000.0
2241.0,10899508000.0,3104431000.0,18373011000.0
2242.0,10796558000.0,3498223000.0,18496287000.0
2243.0,11108375000.0,3899714600.0,18322166000.0
2244.0,10632680000.0,3021119200.0,18486796000.0
2245.0,10523927000.0,3576793600.0,18229248000.0
2246.0,10478510000.0,3180062500.0,18131704000.0
2247.0,10849759000.0,3027329300.0,18077164000.0
2248.0,10657949000.0,2874238200.0,18214932000.0
2249.0,10506412000.0,2856032300.0,18026865000.0
2250.0,10298233000.0,3541587500.0,18167343000.0
2251.0,10292157000.0,2873455900.0,17940578000.0
2252.0,10102714000.0,2746370300.0,17868132000.0
2253.0,10053839000.0,2731486200.0,17782491000.0
2254.0,10081122000.0,2701579500.0,17780978000.0
2255.0,10032427000.0,2626014000.0,17801746000.0
2256.0,10423272000.0,2665324300.0,17600578000.0
2257.0,9984456000.0,2637905000.0,17576900000.0
2258.0,10368742000.0,2562904800.0,17563420000.0
2259.0,9795358000.0,2525590800.0,17510302000.0
2260.0,10362116000.0,2500547800.0,17359479000.0
2261.0,9737194000.0,2660443100.0,17275066000.0
2262.0,9655668000.0,2457988000.0,17401528000.0
2263.0,9862514000.0,2418304800.0,17411670000.0
2264.0,9853046000.0,2480679700.0,17251576000.0
2265.0,9686409000.0,2366952700.0,17092510000.0
2266.0,9557224000.0,2343254500.0,17198268000.0
2267.0,9605216000.0,2325376300.0,17226367000.0
2268.0,9376063000.0,2325084200.0,16991735000.0
2269.0,9590231000.0,2282516000.0,16927147000.0
2270.0,9312684000.0,2270135800.0,16904504000.0
2271.0,9166522000.0,2211761200.0,16762340000.0
2272.0,9104332000.0,2184266800.0,16931153000.0
2273.0,9181378000.0,2171880700.0,17385814000.0
2274.0,9439267000.0,2118614500.0,17181174000.0
2275.0,9074990000.0,2314496500.0,16819317000.0
2276.0,8991855000.0,2240097300.0,16779877000.0
2277.0,8974890000.0,2129782000.0,16806417000.0
2278.0,9281034000.0,2085789000.0,16676862000.0
2279.0,9561986000.0,2094257000.0,16545228000.0
2280.0,10148014000.0,2052699000.0,16829107000.0
2281.0,9118555000.0,1994424200.0,16572232000.0
2282.0,8783345000.0,2009027300.0,16593336000.0
2283.0,8812688000.0,1979648600.0,17043647000.0
2284.0,8670911000.0,1939890400.0,16487566000.0
2285.0,9659708000.0,1917843800.0,16362900000.0
2286.0,9193104000.0,1890988700.0,16349221000.0
2287.0,8813799000.0,1876541300.0,16483167000.0
2288.0,8628557000.0,1883960300.0,16339077000.0
2289.0,8522028000.0,1859051600.0,16488119000.0
2290.0,8496544000.0,1823389800.0,16100977000.0
2291.0,8339640300.0,1784286600.0,16060419000.0
2292.0,8307027500.0,1971024900.0,16026838000.0
2293.0,8235257300.0,1912527000.0,15934749000.0
2294.0,8282419000.0,2033196700.0,15903742000.0
2295.0,8239489000.0,1753036400.0,15929031000.0
2296.0,8107857400.0,1745098200.0,15998536000.0
2297.0,8051752400.0,1734299300.0,15807299000.0
2298.0,8104983000.0,1797356300.0,16046538000.0
2299.0,8003667500.0,1815378000.0,15720963000.0
2300.0,8348158000.0,1724348000.0,15912744000.0
