time,CSIRO-MK3-6-0,CESM1-CAM5,NORESM1-M,MPI-ESM-LR
2158.0,18074546000.0,1335038000.0,8395753000.0,19770722000.0
2159.0,17881643000.0,1307236900.0,8223319600.0,19516914000.0
2160.0,17621510000.0,1225509000.0,8026445000.0,19355847000.0
2161.0,17413430000.0,1155907300.0,7714802700.0,19187150000.0
2162.0,17219097000.0,1058232770.0,7594999300.0,19058616000.0
2163.0,17045476000.0,1038311700.0,7328519700.0,18821892000.0
2164.0,16902290000.0,993077600.0,7163663400.0,18671330000.0
2165.0,16706623000.0,974640450.0,7036255000.0,18554511000.0
2166.0,16479350000.0,931105300.0,6838474000.0,18401102000.0
2167.0,16326638000.0,904052030.0,6635862500.0,18154254000.0
2168.0,16221741000.0,886789200.0,6497776600.0,17992235000.0
2169.0,16060976000.0,882132600.0,6173661700.0,17805468000.0
2170.0,15876845000.0,864042800.0,5982202000.0,17699568000.0
2171.0,15768126000.0,791482600.0,5839264300.0,17504280000.0
2172.0,15587584000.0,765218240.0,5694547000.0,17542881000.0
2173.0,15427669000.0,750518000.0,5504251400.0,17246857000.0
2174.0,15233726000.0,732447600.0,5360911400.0,17034608000.0
2175.0,15111611000.0,700389300.0,5201138700.0,16844375000.0
2176.0,14978153000.0,685866800.0,5068365300.0,16730361000.0
2177.0,14843535000.0,658681700.0,5004558000.0,16515049000.0
2178.0,14622311000.0,657921660.0,4859627000.0,16415689000.0
2179.0,14497293000.0,623144100.0,4796222500.0,16273319000.0
2180.0,14377153000.0,620233150.0,4622569500.0,16118333000.0
2181.0,14579432000.0,613062700.0,4462892000.0,15852155000.0
2182.0,14137071000.0,591118500.0,4307879000.0,15820251000.0
2183.0,13926007000.0,591132160.0,4092225800.0,15764705000.0
2184.0,13814665000.0,588695200.0,3990857700.0,15488783000.0
2185.0,13732688000.0,587778000.0,3873617200.0,15367096000.0
2186.0,13582591000.0,580081860.0,3753077000.0,15251454000.0
2187.0,13473714000.0,580789000.0,3677039900.0,15070666000.0
2188.0,13326028000.0,540762940.0,3566642400.0,14959268000.0
2189.0,13129179000.0,531982180.0,3473602600.0,14806932000.0
2190.0,12984373000.0,525487700.0,3347451400.0,14655636000.0
2191.0,12791962000.0,506154800.0,3298553900.0,14531104000.0
2192.0,12662161000.0,487745950.0,3582090200.0,14345859000.0
2193.0,12484428000.0,481816670.0,3198535000.0,14265393000.0
2194.0,12436979000.0,458091700.0,3109816000.0,14132078000.0
2195.0,12279296000.0,441638080.0,3001521700.0,13979800000.0
2196.0,12162213000.0,418502200.0,2955754000.0,13832178000.0
2197.0,12035780000.0,390494200.0,2899665200.0,13865509000.0
2198.0,11822076000.0,386152830.0,2827022300.0,13636565000.0
2199.0,11729798000.0,358320860.0,2762147300.0,13468948000.0
2200.0,11629859000.0,354799650.0,2680596000.0,13337436000.0
2201.0,11487594000.0,342207330.0,2615374300.0,13236457000.0
2202.0,11497261000.0,300353400.0,2549058800.0,13243594000.0
2203.0,11296039000.0,300218620.0,2502851300.0,13112198000.0
2204.0,11170862000.0,287682430.0,2458374400.0,12941105000.0
2205.0,11059074000.0,287541200.0,2397534200.0,12770222000.0
2206.0,10956319000.0,272349700.0,2353397200.0,12779978000.0
2207.0,10776925000.0,261087580.0,2289193000.0,12593273000.0
2208.0,10779041000.0,260600370.0,2246433300.0,12474226000.0
2209.0,10589307000.0,243914460.0,2205078300.0,12380747000.0
2210.0,10495397000.0,219382100.0,2164064000.0,12238062000.0
2211.0,10350600000.0,214664530.0,2129516000.0,12148704000.0
2212.0,10259006000.0,214537040.0,2063537300.0,12050629000.0
2213.0,10137460000.0,197420260.0,2051562900.0,11850426000.0
2214.0,9967408000.0,161720130.0,2023345200.0,11783535000.0
2215.0,9884998000.0,154985380.0,1995081900.0,11716460000.0
2216.0,9794351000.0,150369250.0,1937804400.0,11643098000.0
2217.0,9759966000.0,146531600.0,1886880000.0,11474852000.0
2218.0,9590488000.0,142015730.0,1829133300.0,11532447000.0
2219.0,9475725000.0,96212800.0,1791800300.0,11354511000.0
2220.0,9388533000.0,85800830.0,1763278500.0,11178445000.0
2221.0,9276718000.0,59501624.0,1739800200.0,11020827000.0
2222.0,9136840000.0,50701316.0,1675417200.0,10905695000.0
2223.0,9059742000.0,53857676.0,1621464700.0,10813390000.0
2224.0,8994188000.0,46782936.0,1581412400.0,10731220000.0
2225.0,8841375000.0,43130424.0,1608371500.0,10614324000.0
2226.0,8771229000.0,35931420.0,1598891600.0,10510488000.0
2227.0,8680513000.0,30368194.0,1530606200.0,10474257000.0
2228.0,8586144000.0,32464736.0,1503723800.0,10347393000.0
2229.0,8468579000.0,27760122.0,1467252700.0,10224503000.0
2230.0,8382005000.0,21946762.0,1440263600.0,10138497000.0
2231.0,8308994600.0,19532650.0,1417152600.0,10065698000.0
2232.0,8216787000.0,17414786.0,1384323800.0,9915568000.0
2233.0,8125142000.0,17178298.0,1451143600.0,9813839000.0
2234.0,8020522000.0,17148248.0,1524076200.0,9717751000.0
2235.0,7927180000.0,15426926.0,1360598900.0,9651943000.0
2236.0,8025572400.0,15304948.0,1299020800.0,9561117000.0
2237.0,7753236000.0,13797201.0,1279354200.0,9489493000.0
2238.0,7646383000.0,13780428.0,1237412700.0,9416047000.0
2239.0,7560972000.0,13728721.0,1216755300.0,9289990000.0
2240.0,7722329000.0,15930195.0,1204830100.0,9241049000.0
2241.0,7408667600.0,12269354.0,1177100700.0,9122804000.0
2242.0,7367860000.0,12250784.0,1163752700.0,9109716000.0
2243.0,7262638600.0,12207144.0,1155463600.0,9007283000.0
2244.0,7129409500.0,11723394.0,1102643800.0,9456518000.0
2245.0,7122513000.0,12021537.0,1090580000.0,9116379000.0
2246.0,7031244000.0,10669580.0,1076098400.0,8967505000.0
2247.0,6940286500.0,10987513.0,1050818750.0,8739522000.0
2248.0,6866138600.0,10135133.0,1025912400.0,8633410000.0
2249.0,6798256600.0,9767005.0,1029270400.0,8501904000.0
2250.0,6649901600.0,9567076.0,1135046500.0,8439175000.0
2251.0,6596782600.0,9557895.0,1022605900.0,8470212000.0
2252.0,6534206000.0,9554925.0,1008945660.0,8306795000.0
2253.0,6465508000.0,9525340.0,1178031900.0,8319770600.0
2254.0,6362814500.0,10050304.0,941593200.0,8252192300.0
2255.0,6316792000.0,9975143.0,922078400.0,8143759000.0
2256.0,6261021700.0,9439102.0,906370900.0,8056734000.0
2257.0,6178447400.0,9402172.0,1211084000.0,7993274400.0
2258.0,6131072000.0,9391010.0,920188900.0,7949326300.0
2259.0,6036116500.0,9362248.0,850604600.0,7827157000.0
2260.0,6034047000.0,9360940.0,780939100.0,7761654000.0
2261.0,5945649000.0,9320301.0,765957570.0,7725495000.0
2262.0,5964204000.0,9317699.0,733098800.0,7610511400.0
2263.0,5829388000.0,10571099.0,716866800.0,7678893000.0
2264.0,5795797000.0,11810696.0,741904000.0,7584054000.0
2265.0,5714283500.0,9478822.0,694324700.0,7521712600.0
2266.0,5676265500.0,9200070.0,690062000.0,7627535400.0
2267.0,5602364000.0,9178027.0,719700900.0,7608880000.0
2268.0,5558654500.0,9162971.0,680982900.0,7442396000.0
2269.0,5498258400.0,9154605.0,658038500.0,7395843000.0
2270.0,5435671600.0,8993087.0,629254900.0,7482544000.0
2271.0,5387490300.0,9008812.0,628373900.0,7382930400.0
2272.0,5299976000.0,10313801.0,626760060.0,7313296000.0
2273.0,5273405400.0,8976078.0,615720260.0,7268400000.0
2274.0,5243807000.0,9341761.0,597370940.0,7227178500.0
2275.0,5140401000.0,8933348.0,598954700.0,7226511400.0
2276.0,5071687000.0,8872796.0,598677900.0,7145671700.0
2277.0,5021497000.0,8854170.0,587743600.0,7098079000.0
2278.0,4956732400.0,7458363.5,600314100.0,7074979000.0
2279.0,4906260000.0,7976861.5,583081340.0,7083976000.0
2280.0,4862417000.0,7386994.5,551109700.0,7025957000.0
2281.0,4809032700.0,7370014.5,550140300.0,7272015000.0
2282.0,4815281000.0,7256349.5,545365950.0,7057926000.0
2283.0,4709473000.0,7759908.0,558747650.0,6977411600.0
2284.0,4679259600.0,7497946.5,541434240.0,7001575000.0
2285.0,4612204500.0,7174221.5,532115700.0,6904249000.0
2286.0,4550898700.0,7124545.0,505780500.0,6881198600.0
2287.0,4526721500.0,7059627.0,505220600.0,6848227000.0
2288.0,4511290400.0,7059105.5,504976600.0,6801357300.0
2289.0,4479522300.0,7053142.5,499148960.0,6759692000.0
2290.0,4437929500.0,6997581.5,499195870.0,6732821500.0
2291.0,4342052400.0,6979677.0,545799800.0,6707343000.0
2292.0,4286261000.0,6939163.5,546662660.0,6870558700.0
2293.0,4265967400.0,6731563.0,488239300.0,6629171000.0
2294.0,4234773800.0,8422898.0,480366460.0,6617309700.0
2295.0,4250293500.0,6711443.5,461070980.0,6658716700.0
2296.0,4155097000.0,6639959.0,460329630.0,6599733000.0
2297.0,4140913000.0,6638234.0,467250560.0,6561288700.0
2298.0,4069448000.0,6649074.5,477434750.0,6521474600.0
2299.0,4031902700.0,6627597.5,454451970.0,6546786000.0
2300.0,3973030000.0,6618192.5,453062140.0,6487518000.0
