time,EC-EARTH3,INM-CM4-8,INM-CM5-0,CAMS-CSM1-0,CESM2-WACCM,MRI-ESM2-0,CMCC-CM2-SR5,MPI-ESM1-2-HR,TAIESM1,BCC-CSM2-MR,FGOALS-F3-L,IPSL-CM6A-LR,ACCESS-CM2,CESM2,CANESM5,ACCESS-ESM1-5,GFDL-ESM4,NORESM2-MM,EC-EARTH3-VEG
2086.0,5206337000000.0,10234907000000.0,9783391000000.0,11824752000000.0,10085650000000.0,7290585000000.0,7227024000000.0,11182642000000.0,6879756400000.0,10156965000000.0,10637472000000.0,7344718000000.0,9709958000000.0,9232366000000.0,5423779000000.0,9028174000000.0,10620106000000.0,11225850000000.0,5274862600000.0
2087.0,5003247000000.0,10141340000000.0,9733203000000.0,11775690000000.0,9966315000000.0,7173298000000.0,7044866000000.0,11109661000000.0,6719351600000.0,10085627000000.0,10514158000000.0,7200585000000.0,9585282000000.0,9081167000000.0,5289636500000.0,8849387000000.0,10507830000000.0,11134060000000.0,5074850400000.0
2088.0,4813341300000.0,10036519000000.0,9646915000000.0,11711972000000.0,9827968000000.0,7049412300000.0,6837790300000.0,11027687000000.0,6551420000000.0,9977691000000.0,10414722000000.0,7041076700000.0,9453587000000.0,8985975000000.0,5155490000000.0,8649925700000.0,10408650000000.0,11048161000000.0,4867679600000.0
2089.0,4620470000000.0,9976018000000.0,9564741000000.0,11650310000000.0,9673243000000.0,6928711000000.0,6653402400000.0,10955588000000.0,6373738300000.0,9866665000000.0,10346897000000.0,6876893300000.0,9262050000000.0,8874185000000.0,5016614000000.0,8449768300000.0,10314783000000.0,10960780000000.0,4679124600000.0
2090.0,4429498500000.0,9881316000000.0,9488012000000.0,11612301000000.0,9568276000000.0,6809049000000.0,6465984000000.0,10888781000000.0,6223358300000.0,9750230000000.0,10295893000000.0,6734420000000.0,9067964000000.0,8714242000000.0,4872359400000.0,8276707000000.0,10215620000000.0,10865920000000.0,4487944600000.0
2091.0,4234901000000.0,9793559000000.0,9428248000000.0,11548059000000.0,9454027000000.0,6684396000000.0,6294376300000.0,10824177000000.0,6060991000000.0,9622054000000.0,10245300000000.0,6571388600000.0,8899319000000.0,8591930600000.0,4730789600000.0,8124802500000.0,10091066000000.0,10739343000000.0,4277333100000.0
2092.0,4040707500000.0,9699879000000.0,9361702000000.0,11495249000000.0,9309805000000.0,6554294700000.0,6119856500000.0,10743826000000.0,5889882300000.0,9512676000000.0,10178060000000.0,6425523000000.0,8718726000000.0,8461814300000.0,4593370500000.0,7979216000000.0,10004228000000.0,10636931000000.0,4057363400000.0
2093.0,3857313000000.0,9610680000000.0,9256772000000.0,11431698000000.0,9140924000000.0,6436032600000.0,5961080000000.0,10675810000000.0,5715496000000.0,9414279000000.0,10085371000000.0,6287883500000.0,8577343000000.0,8296830000000.0,4463017000000.0,7824718400000.0,9896308000000.0,10508047000000.0,3842400800000.0
2094.0,3671830600000.0,9528794000000.0,9164298000000.0,11387037000000.0,8978146000000.0,6328864000000.0,5794270500000.0,10616115000000.0,5537043300000.0,9331865000000.0,9949000000000.0,6147561500000.0,8442908000000.0,8139040600000.0,4329588000000.0,7668810400000.0,9806390000000.0,10363695000000.0,3644385400000.0
2095.0,3480761400000.0,9431048000000.0,9066841000000.0,11330409000000.0,8836295000000.0,6216322400000.0,5606368000000.0,10557667000000.0,5372601000000.0,9231622000000.0,9815177000000.0,5998694000000.0,8291653500000.0,7980673700000.0,4174742000000.0,7521539000000.0,9714164000000.0,10291371000000.0,3462897900000.0
2096.0,3314862500000.0,9353887000000.0,8964332000000.0,11277111000000.0,8671842000000.0,6083070400000.0,5432609000000.0,10495897000000.0,5186002000000.0,9144221000000.0,9740004000000.0,5859618000000.0,8100232300000.0,7806209000000.0,4050037000000.0,7367222000000.0,9626358000000.0,10188111000000.0,3273473000000.0
2097.0,3146097600000.0,9290017000000.0,8875736000000.0,11216745000000.0,8556114000000.0,5938814600000.0,5240831000000.0,10419474000000.0,4998191000000.0,9055658000000.0,9671216000000.0,5729772600000.0,7921518000000.0,7629105000000.0,3912653000000.0,7173305300000.0,9538532000000.0,10015170000000.0,3089409000000.0
2098.0,2970761800000.0,9215537000000.0,8803642000000.0,11152876000000.0,8443150000000.0,5814302500000.0,5087877000000.0,10330173000000.0,4821373400000.0,8965228000000.0,9591325000000.0,5602341000000.0,7712808600000.0,7444993400000.0,3773877000000.0,7005335500000.0,9424320000000.0,9838282000000.0,2913343400000.0
2099.0,2793990800000.0,9138176000000.0,8717924000000.0,11099237000000.0,8335508000000.0,5693975000000.0,4928405000000.0,10231842000000.0,4640648700000.0,8870948000000.0,9494920000000.0,5473159300000.0,7518668000000.0,7298549000000.0,3649820200000.0,6849142000000.0,9328527000000.0,9646002000000.0,2743212000000.0
2100.0,2630378000000.0,9063187000000.0,8630230300000.0,11064277000000.0,8224095000000.0,5558468000000.0,4774029700000.0,10146727000000.0,4467066000000.0,8781844000000.0,9443953000000.0,5340580000000.0,7350034400000.0,7145298000000.0,3534630000000.0,6664207500000.0,9224324000000.0,9455020000000.0,2579779800000.0
