time,CSIRO-MK3-6-0,MPI-ESM-LR,CCSM4
2082.0,12806089000.0,16629197000.0,18090789000.0
2083.0,12412653000.0,16097683000.0,17736989000.0
2084.0,12103991000.0,15608832000.0,17238380000.0
2085.0,11696623000.0,16102880000.0,16745854000.0
2086.0,11392719000.0,14788838000.0,16277485000.0
2087.0,11032053000.0,14280707000.0,15838943000.0
2088.0,10709894000.0,13810203000.0,15470662000.0
2089.0,10353992000.0,13329947000.0,15179877000.0
2090.0,10061952000.0,12762656000.0,14687586000.0
2091.0,9717340000.0,12328616000.0,14271449000.0
2092.0,9352228000.0,11903899000.0,13852922000.0
2093.0,9126526000.0,11495219000.0,13491638000.0
2094.0,8819595000.0,11107026000.0,13050519000.0
2095.0,8484344300.0,10791811000.0,12700349000.0
2096.0,8168246000.0,10386475000.0,12367827000.0
2097.0,7870900700.0,10064943000.0,12055927000.0
2098.0,7473875000.0,9829209000.0,11756582000.0
2099.0,7211322000.0,9418693000.0,11532646000.0
2100.0,6959634400.0,9067334000.0,11284021000.0
2101.0,6520162000.0,8728781000.0,11047784000.0
2102.0,6202117600.0,8380550000.0,10780766000.0
2103.0,5822042600.0,8047911000.0,10439785000.0
2104.0,5580534000.0,7741247000.0,10173622000.0
2105.0,5231480300.0,7319001600.0,9893170000.0
2106.0,4988916700.0,6956983000.0,9651829000.0
2107.0,4777688600.0,6675795000.0,9403853000.0
2108.0,4519547000.0,6369710600.0,9161338000.0
2109.0,4278925300.0,5932592000.0,8848806000.0
2110.0,4038820600.0,5577891000.0,8551255600.0
2111.0,3864487700.0,5172643300.0,8268567000.0
2112.0,3703901000.0,4879209000.0,7954714000.0
2113.0,3447012900.0,4655542000.0,7704063500.0
2114.0,3269832700.0,4332022300.0,7425188400.0
2115.0,3123574000.0,4047323000.0,7200741000.0
2116.0,2992893400.0,3827055900.0,6975569000.0
2117.0,2863031000.0,3638730000.0,6690355000.0
2118.0,2773431600.0,3434130000.0,6490476000.0
2119.0,2612921000.0,3288935700.0,6228987400.0
2120.0,2490127400.0,3078977000.0,5951447600.0
2121.0,2379810300.0,2819301600.0,5744926700.0
2122.0,2271832800.0,2673254400.0,5573827000.0
2123.0,2169971200.0,2586244600.0,5391206400.0
2124.0,2091536600.0,2427148000.0,5207065000.0
2125.0,1948529700.0,2288395500.0,4987695000.0
2126.0,1827310000.0,2162897400.0,4845003300.0
2127.0,1743797600.0,2013764200.0,4651863600.0
2128.0,1668849900.0,1841605200.0,4499141600.0
2129.0,1610303500.0,1714453900.0,4334134000.0
2130.0,1492811400.0,1602695800.0,4238203100.0
2131.0,1427171700.0,1511924700.0,4138467600.0
2132.0,1355490400.0,1425008900.0,3979262000.0
2133.0,1280750100.0,1367840800.0,3822163000.0
2134.0,1242863500.0,1304594200.0,3736184300.0
2135.0,1223516500.0,1225432800.0,3570870300.0
2136.0,1188431000.0,1161950500.0,3438727200.0
2137.0,1125971000.0,1115789200.0,3308036400.0
2138.0,1076065200.0,1066839300.0,3181953500.0
2139.0,1052925200.0,1024249800.0,3059414800.0
2140.0,1041456800.0,968629570.0,2987766000.0
2141.0,1012422500.0,934944400.0,2870473200.0
2142.0,994626300.0,905820740.0,2796788700.0
2143.0,990299600.0,877739800.0,2703006500.0
2144.0,974533500.0,846537400.0,2615735600.0
2145.0,952577000.0,830288960.0,2564915500.0
2146.0,932261300.0,797147400.0,2514446800.0
2147.0,981517300.0,760430700.0,2422026800.0
2148.0,904841400.0,726416600.0,2370883000.0
2149.0,889583940.0,709956200.0,2311644700.0
2150.0,869980200.0,696870000.0,2227983000.0
2151.0,856116100.0,650500400.0,2157864000.0
2152.0,841450430.0,651302900.0,2122048900.0
2153.0,831733300.0,831797800.0,2079038500.0
2154.0,819216900.0,625307100.0,2046703000.0
2155.0,766335200.0,615004800.0,1997117600.0
2156.0,731578100.0,590895040.0,1966594400.0
2157.0,719975740.0,577340300.0,1872714600.0
2158.0,710970430.0,556483650.0,1817902200.0
2159.0,700829400.0,563283300.0,1779607300.0
2160.0,673861800.0,534836350.0,1760402000.0
2161.0,665217900.0,521673440.0,1648422400.0
2162.0,646827600.0,512587900.0,1634069200.0
2163.0,627390700.0,507325470.0,1599212000.0
2164.0,617419800.0,498275970.0,1567999000.0
2165.0,599248200.0,494817600.0,1540488600.0
2166.0,547733200.0,490854400.0,1498849900.0
2167.0,511343870.0,492172830.0,1468198500.0
2168.0,493084060.0,471813250.0,1463896400.0
2169.0,468651870.0,497569100.0,1426035600.0
2170.0,430217820.0,463045660.0,1396784500.0
2171.0,403244260.0,448527360.0,1378883000.0
2172.0,389735460.0,443110180.0,1366268900.0
2173.0,388036500.0,451213380.0,1358453800.0
2174.0,387953470.0,437521600.0,1341370100.0
2175.0,353151100.0,408436600.0,1327221500.0
2176.0,337575040.0,403075460.0,1299840900.0
2177.0,328833860.0,392074780.0,1290237600.0
2178.0,296214270.0,390368060.0,1280479600.0
2179.0,289508930.0,388339550.0,1262804700.0
2180.0,299132670.0,373738560.0,1226579500.0
2181.0,273401300.0,357444770.0,1214723800.0
2182.0,271680500.0,349271140.0,1200555100.0
2183.0,263774380.0,345191870.0,1186617600.0
2184.0,255911650.0,337545730.0,1176261600.0
2185.0,255313440.0,322715870.0,1135391600.0
2186.0,252975920.0,319370180.0,1120594400.0
2187.0,234709020.0,289454720.0,1095656400.0
2188.0,232824370.0,281413100.0,1088977800.0
2189.0,218788110.0,277793500.0,1077140200.0
2190.0,211910320.0,265017090.0,1069803200.0
2191.0,203157470.0,235684220.0,1064474940.0
2192.0,199274340.0,228332660.0,1051535700.0
2193.0,195941780.0,225256750.0,1046419100.0
2194.0,178933800.0,225049330.0,1034889900.0
2195.0,197528000.0,223764640.0,1023369000.0
2196.0,172906050.0,238785300.0,1017732350.0
2197.0,170911330.0,223372450.0,1011677100.0
2198.0,165224320.0,214192320.0,1007187800.0
2199.0,164118580.0,201504290.0,1000127600.0
2200.0,160639940.0,189205280.0,996378500.0
2201.0,160193490.0,185025180.0,996305100.0
2202.0,156736130.0,174197570.0,987307000.0
2203.0,154857070.0,173326510.0,982842560.0
2204.0,162795220.0,253308590.0,974937000.0
2205.0,180096660.0,182583650.0,968812860.0
2206.0,143911490.0,168050510.0,945136640.0
2207.0,136297840.0,161229310.0,939259650.0
2208.0,133600280.0,149033860.0,933191230.0
2209.0,132409810.0,222643410.0,890735000.0
2210.0,128226790.0,138335790.0,882990200.0
2211.0,126392504.0,137411520.0,874450800.0
2212.0,127199016.0,137125180.0,859257340.0
2213.0,124806376.0,153446370.0,856618600.0
2214.0,120430280.0,134366850.0,845989000.0
2215.0,119481944.0,133336504.0,841182100.0
2216.0,123210856.0,193653920.0,820955300.0
2217.0,118510456.0,132328180.0,817747600.0
2218.0,117387976.0,131343250.0,806564350.0
2219.0,116624700.0,149679760.0,798601400.0
2220.0,116425820.0,139376160.0,798693570.0
2221.0,113313176.0,132380920.0,791064700.0
2222.0,110110070.0,128253016.0,783830850.0
2223.0,109143980.0,128151140.0,780548100.0
2224.0,108181600.0,127628670.0,777445570.0
2225.0,107290024.0,124082970.0,773691300.0
2226.0,107609350.0,133948830.0,762387600.0
2227.0,107259060.0,123362810.0,754781630.0
2228.0,107266070.0,122096200.0,724638000.0
2229.0,104351270.0,113699530.0,727580700.0
2230.0,103564140.0,113291040.0,725561340.0
2231.0,103182530.0,112705340.0,712848600.0
2232.0,92600360.0,107708776.0,695540300.0
2233.0,83820500.0,107409560.0,691838660.0
2234.0,83730584.0,106519980.0,670859500.0
2235.0,82468520.0,107895330.0,670114900.0
2236.0,81863160.0,97891710.0,667584060.0
2237.0,73989050.0,97034744.0,649522940.0
2238.0,73842850.0,107237910.0,648226300.0
2239.0,73174890.0,129334340.0,643127360.0
2240.0,73221840.0,135057020.0,640023900.0
2241.0,72908410.0,122149890.0,644884540.0
2242.0,69324430.0,98458930.0,633671700.0
2243.0,67625140.0,98522420.0,632920400.0
2244.0,67493230.0,130389416.0,633168100.0
2245.0,67471704.0,96158140.0,627177700.0
2246.0,67399944.0,95835950.0,623041540.0
2247.0,68880584.0,95303530.0,622934850.0
2248.0,66824040.0,95234504.0,603499650.0
2249.0,66708356.0,94902904.0,600652860.0
2250.0,66622930.0,94734800.0,611693250.0
2251.0,63707572.0,90422160.0,594991740.0
2252.0,63411296.0,89764960.0,584293100.0
2253.0,80466080.0,86647650.0,582036300.0
2254.0,70066860.0,86416744.0,582156900.0
2255.0,64909830.0,84771370.0,578883600.0
2256.0,64522972.0,84115580.0,578049150.0
2257.0,55832380.0,83866090.0,574207550.0
2258.0,52062776.0,83926190.0,578347000.0
2259.0,49461840.0,83771540.0,573160900.0
2260.0,51598404.0,78557576.0,570970400.0
2261.0,47503028.0,78846776.0,565698560.0
2262.0,47417680.0,76291460.0,575561150.0
2263.0,47111550.0,82192184.0,564848450.0
2264.0,43714908.0,71175560.0,572652000.0
2265.0,43708136.0,77987960.0,561497900.0
2266.0,43698480.0,69014280.0,560780540.0
2267.0,43672092.0,64474004.0,560850050.0
2268.0,42856692.0,64387744.0,560720260.0
2269.0,42644260.0,64123156.0,532766980.0
2270.0,42356810.0,63918972.0,535877920.0
2271.0,42487190.0,71803740.0,534297760.0
2272.0,47888770.0,64264020.0,532516320.0
2273.0,43936556.0,63888904.0,529703070.0
2274.0,42292588.0,63697732.0,579183100.0
2275.0,42339980.0,62682316.0,566837250.0
2276.0,42141064.0,62369710.0,525876770.0
2277.0,41542670.0,62363084.0,524705300.0
2278.0,48520860.0,65112856.0,561614600.0
2279.0,41546210.0,59722570.0,522734720.0
2280.0,41621010.0,53491732.0,520972160.0
2281.0,41254476.0,54875110.0,525534940.0
2282.0,39409430.0,53449868.0,521429220.0
2283.0,39173420.0,52899916.0,518466560.0
2284.0,39160010.0,55449264.0,563579800.0
2285.0,41621090.0,54074390.0,559163140.0
2286.0,39084176.0,52626164.0,560066050.0
2287.0,39023256.0,52563580.0,527914270.0
2288.0,39195620.0,52589060.0,549090000.0
2289.0,38788296.0,52546984.0,509581980.0
2290.0,38491284.0,52532320.0,508079680.0
2291.0,43913284.0,52422196.0,512108200.0
2292.0,36680636.0,52056390.0,506811940.0
2293.0,34950224.0,51323776.0,513287330.0
2294.0,34945188.0,51042984.0,505550340.0
2295.0,34866344.0,50715956.0,501902340.0
2296.0,36603460.0,50720136.0,503376860.0
2297.0,34692596.0,40205760.0,494392000.0
2298.0,33103232.0,47322052.0,494447170.0
2299.0,33159978.0,40123308.0,498745760.0
2300.0,34124800.0,37764490.0,490850620.0
