time,GFDL-ESM4,BCC-CSM2-MR,CAMS-CSM1-0,INM-CM5-0,NORESM2-MM,TAIESM1,ACCESS-ESM1-5,IPSL-CM6A-LR,ACCESS-CM2,FGOALS-F3-L,CMCC-CM2-SR5,INM-CM4-8,MPI-ESM1-2-HR,CESM2,CESM2-WACCM,EC-EARTH3,CANESM5,MRI-ESM2-0,EC-EARTH3-VEG
2086.0,21980355000000.0,21197680000000.0,24018107000000.0,23228844000000.0,21954568000000.0,11206501000000.0,22629476000000.0,19093241000000.0,20007038000000.0,22297767000000.0,15780498000000.0,22098026000000.0,23100200000000.0,15923802000000.0,17652464000000.0,13055753000000.0,19852887000000.0,20342140000000.0,14125413000000.0
2087.0,21821242000000.0,20983830000000.0,23933768000000.0,23230962000000.0,21838197000000.0,10797813000000.0,22578058000000.0,18819640000000.0,19800777000000.0,22143073000000.0,15508454000000.0,22027570000000.0,22993237000000.0,15530236000000.0,17462046000000.0,12543190000000.0,19637872000000.0,20251612000000.0,13767413000000.0
2088.0,21667940000000.0,20709630000000.0,23883462000000.0,23135364000000.0,21741288000000.0,10488791000000.0,22357974000000.0,18591780000000.0,19633883000000.0,22063394000000.0,15097091000000.0,21986292000000.0,22871300000000.0,15253391000000.0,17178393000000.0,12111622000000.0,19440136000000.0,20042780000000.0,13323290000000.0
2089.0,21581688000000.0,20420944000000.0,23773175000000.0,23055202000000.0,21527802000000.0,10093454000000.0,22191417000000.0,18367210000000.0,19520698000000.0,21949663000000.0,14740940000000.0,21928725000000.0,22815139000000.0,15096101000000.0,16920365000000.0,11725461000000.0,19261781000000.0,19963536000000.0,12871910000000.0
2090.0,21482873000000.0,20082321000000.0,23677857000000.0,22998843000000.0,21422477000000.0,9805397000000.0,22137329000000.0,18127576000000.0,19342087000000.0,21849950000000.0,14356524000000.0,21877900000000.0,22691275000000.0,14847315000000.0,16680070000000.0,11299772000000.0,19094976000000.0,19751097000000.0,12457181000000.0
2091.0,21391965000000.0,19959753000000.0,23670334000000.0,22931405000000.0,21295460000000.0,9438350000000.0,21961145000000.0,17850585000000.0,19146786000000.0,21698850000000.0,14063133000000.0,21797014000000.0,22617015000000.0,14586523000000.0,16427590000000.0,10879089000000.0,18907850000000.0,19518093000000.0,12105807000000.0
2092.0,21272507000000.0,19689114000000.0,23570885000000.0,22850948000000.0,21178356000000.0,9081485000000.0,21767358000000.0,17548647000000.0,18954452000000.0,21543390000000.0,13668762000000.0,21761939000000.0,22518320000000.0,14326962000000.0,16068179000000.0,10445175000000.0,18721272000000.0,19262060000000.0,11570419000000.0
2093.0,21131975000000.0,19501238000000.0,23479240000000.0,22790200000000.0,21001092000000.0,8812865000000.0,21652274000000.0,17311783000000.0,18737088000000.0,21436658000000.0,13331825000000.0,21702944000000.0,22448043000000.0,14039274000000.0,15849680000000.0,10036666000000.0,18534734000000.0,19017786000000.0,11254042000000.0
2094.0,21032190000000.0,19437720000000.0,23484745000000.0,22707255000000.0,20834742000000.0,8550481400000.0,21511450000000.0,17102292000000.0,18535894000000.0,21390483000000.0,13005873000000.0,21642932000000.0,22411045000000.0,13542415000000.0,15457353000000.0,9595040000000.0,18296445000000.0,18803707000000.0,10827134000000.0
2095.0,20965860000000.0,19398377000000.0,23393382000000.0,22622940000000.0,20662280000000.0,8270948300000.0,21381530000000.0,16857645000000.0,18283424000000.0,21291880000000.0,12715561000000.0,21546735000000.0,22295714000000.0,13097459000000.0,15074648000000.0,9152285000000.0,18093726000000.0,18677882000000.0,10391717000000.0
2096.0,20859450000000.0,19311650000000.0,23361440000000.0,22582116000000.0,20498713000000.0,8000504000000.0,21293693000000.0,16624814000000.0,18071603000000.0,21125212000000.0,12390072000000.0,21446200000000.0,22204436000000.0,12779458000000.0,14597528000000.0,8720535000000.0,17848708000000.0,18434516000000.0,9956158000000.0
2097.0,20750275000000.0,19032286000000.0,23326519000000.0,22512606000000.0,20304787000000.0,7643322000000.0,21136224000000.0,16361813000000.0,17901411000000.0,20997900000000.0,12044179000000.0,21307175000000.0,22125165000000.0,12382747000000.0,14340746000000.0,8335431600000.0,17625575000000.0,18161940000000.0,9554688000000.0
2098.0,20635235000000.0,18826180000000.0,23313454000000.0,22477856000000.0,20244318000000.0,7342712700000.0,20905147000000.0,16077496000000.0,17767320000000.0,20861445000000.0,11679979000000.0,21173423000000.0,22065436000000.0,11897023000000.0,13959177000000.0,8022276000000.0,17405422000000.0,17941809000000.0,9098053000000.0
2099.0,20471110000000.0,18605498000000.0,23202368000000.0,22392506000000.0,20053079000000.0,7025554600000.0,20693773000000.0,15829495000000.0,17534273000000.0,20757908000000.0,11277615000000.0,21092324000000.0,21996480000000.0,11613783000000.0,13567977000000.0,7637684500000.0,17141331000000.0,17750634000000.0,8652198500000.0
2100.0,20367828000000.0,18215315000000.0,23135607000000.0,22348346000000.0,19887223000000.0,6659293300000.0,20457360000000.0,15587512000000.0,17336293000000.0,20631813000000.0,10991522000000.0,21006148000000.0,21884263000000.0,11196764000000.0,13105671000000.0,7224516000000.0,16935069000000.0,17599958000000.0,8228033000000.0
