time,CSIRO-MK3-6-0,MPI-ESM-LR,CCSM4
2094.0,333638560.0,1470917200.0,2343538400.0
2095.0,292538240.0,1385517600.0,2156275000.0
2096.0,267393250.0,1332961900.0,2077197700.0
2097.0,253909680.0,1258105000.0,1905122700.0
2098.0,222442350.0,1156129800.0,1795862300.0
2099.0,189169200.0,1042558600.0,1796111500.0
2100.0,171468080.0,1030685400.0,1762021600.0
2101.0,169288740.0,970698800.0,1544832000.0
2102.0,147735170.0,882689400.0,1445668700.0
2103.0,131341810.0,781994000.0,1334685300.0
2104.0,118612296.0,710074800.0,1282889500.0
2105.0,116679760.0,585859400.0,1188567000.0
2106.0,110047450.0,556678700.0,1086759300.0
2107.0,99493950.0,513280540.0,1076694800.0
2108.0,89114510.0,475572700.0,1072222400.0
2109.0,79530280.0,446147500.0,1085166800.0
2110.0,76311464.0,407476540.0,1051407200.0
2111.0,69326740.0,355959260.0,1045132000.0
2112.0,64804050.0,335978300.0,1053129000.0
2113.0,61984170.0,332086180.0,991899000.0
2114.0,65255796.0,311397900.0,920576400.0
2115.0,63861576.0,285706500.0,886542200.0
2116.0,62356988.0,281501470.0,807888600.0
2117.0,54293240.0,247237810.0,756331100.0
2118.0,47827948.0,231230000.0,718494460.0
2119.0,46640990.0,214356500.0,666534000.0
2120.0,45617650.0,209408100.0,640909800.0
2121.0,41072470.0,207295760.0,597982460.0
2122.0,41628550.0,195843790.0,563656800.0
2123.0,38105148.0,183264740.0,558779500.0
2124.0,34152548.0,166639680.0,474362800.0
2125.0,33148276.0,154681000.0,455495740.0
2126.0,31677364.0,148792350.0,429903460.0
2127.0,27508912.0,143989840.0,394032450.0
2128.0,24801336.0,129269330.0,413380580.0
2129.0,23502424.0,121949280.0,391221400.0
2130.0,22150926.0,114171430.0,362842340.0
2131.0,22557410.0,121175464.0,344805220.0
2132.0,20363110.0,106844824.0,323913570.0
2133.0,18423276.0,101045160.0,321512640.0
2134.0,18333030.0,88596080.0,301229900.0
2135.0,13574437.0,74993980.0,292471550.0
2136.0,10961371.0,65742356.0,274049920.0
2137.0,10282462.0,67097624.0,278892200.0
2138.0,8618597.0,64437296.0,270377760.0
2139.0,7037099.5,60085960.0,258697090.0
2140.0,5952198.0,62359540.0,241039100.0
2141.0,5037277.5,59010830.0,225178720.0
2142.0,4850470.0,55870330.0,209310640.0
2143.0,4025113.5,48620492.0,204846830.0
2144.0,3438821.0,45161004.0,194226670.0
2145.0,3479188.2,37733990.0,179033300.0
2146.0,2709344.5,37410372.0,172473620.0
2147.0,2332566.2,35852544.0,168834060.0
2148.0,2095352.4,38110820.0,171602350.0
2149.0,1753530.2,40380092.0,161454190.0
2150.0,1249953.4,39124390.0,153046190.0
2151.0,1076320.9,37209012.0,145596200.0
2152.0,788128.0,35589030.0,146126460.0
2153.0,636444.1,35751010.0,144781900.0
2154.0,507282.94,33227624.0,154131570.0
2155.0,359151.38,33401132.0,149591310.0
2156.0,294155.2,32049860.0,151189220.0
2157.0,207640.89,30099942.0,150525390.0
2158.0,156818.39,25049646.0,144799760.0
2159.0,90243.67,23114282.0,141907980.0
2160.0,64322.33,17682604.0,141747630.0
2161.0,39921.242,17389476.0,132177280.0
2162.0,40600.543,16460793.0,122738696.0
2163.0,40302.746,15244275.0,113165670.0
2164.0,41541.777,13663091.0,108924696.0
2165.0,40082.203,10686029.0,110303544.0
2166.0,38884.824,11222383.0,109041540.0
2167.0,37705.5,8969422.0,107116880.0
2168.0,35744.85,8326814.0,106219950.0
2169.0,36073.387,7785040.5,105717850.0
2170.0,33183.55,6442339.0,100860040.0
2171.0,30037.78,4516591.0,109083850.0
2172.0,24655.455,3183954.2,98025496.0
2173.0,24461.79,3077258.2,91414140.0
2174.0,25169.521,2352407.8,85830000.0
2175.0,24482.379,2085184.0,83751100.0
2176.0,24491.027,1711875.5,79102856.0
2177.0,24679.75,4163676.5,80717360.0
2178.0,23208.4,3896719.0,75552490.0
2179.0,22580.791,1926279.0,70123040.0
2180.0,22552.736,1198723.5,64717860.0
2181.0,20020.926,835305.4,60518148.0
2182.0,18211.855,826944.75,60834460.0
2183.0,14655.893,773315.4,56002536.0
2184.0,8039.787,449804.6,53642580.0
2185.0,3750.5518,450355.44,50847588.0
2186.0,0.0,369798.97,45421790.0
2187.0,0.0,353408.0,42305890.0
2188.0,0.0,281908.78,42438764.0
2189.0,0.0,207180.89,40057988.0
2190.0,0.0,157760.28,39653764.0
2191.0,0.0,130287.56,36664070.0
2192.0,0.0,104025.03,36430416.0
2193.0,0.0,66481.77,36060144.0
2194.0,0.0,44483.99,39807580.0
2195.0,0.0,44990.94,40805536.0
2196.0,0.0,68481.86,39943868.0
2197.0,0.0,134185.4,41313210.0
2198.0,0.0,44115.164,41559870.0
2199.0,0.0,40832.855,38596264.0
2200.0,0.0,42717.496,36380096.0
2201.0,0.0,487509.75,35907996.0
2202.0,0.0,44577.14,34140970.0
2203.0,0.0,142457.47,33321496.0
2204.0,0.0,82854.72,31558408.0
2205.0,0.0,46660.766,31831422.0
2206.0,0.0,44175.2,29556998.0
2207.0,0.0,45140.78,28726604.0
2208.0,0.0,60880.465,29878656.0
2209.0,0.0,44252.918,29512368.0
2210.0,0.0,40974.086,29297620.0
2211.0,0.0,39488.14,27523248.0
2212.0,0.0,43842.203,26764220.0
2213.0,0.0,44649.45,24542566.0
2214.0,0.0,44158.617,24059580.0
2215.0,0.0,43478.184,27283290.0
2216.0,0.0,43938.715,24992928.0
2217.0,0.0,44647.957,23865888.0
2218.0,0.0,42703.99,21873326.0
2219.0,0.0,40599.195,22045648.0
2220.0,0.0,42274.934,20719696.0
2221.0,0.0,40304.074,21472108.0
2222.0,0.0,41251.664,20108900.0
2223.0,0.0,43559.61,19084312.0
2224.0,0.0,40665.695,18016624.0
2225.0,0.0,43335.062,16218628.0
2226.0,0.0,41393.254,15845638.0
2227.0,0.0,41988.082,17097748.0
2228.0,0.0,42623.664,17295626.0
2229.0,0.0,40830.703,16993318.0
2230.0,0.0,39772.664,17343940.0
2231.0,0.0,41854.01,16628408.0
2232.0,0.0,42407.46,15846952.0
2233.0,0.0,42070.906,14126546.0
2234.0,0.0,39172.562,15140397.0
2235.0,0.0,36652.152,17387112.0
2236.0,0.0,38641.477,15636071.0
2237.0,0.0,40568.75,15209752.0
2238.0,0.0,41340.586,14588920.0
2239.0,0.0,40034.26,14081044.0
2240.0,0.0,94002.52,13194552.0
2241.0,0.0,41136.504,12054410.0
2242.0,0.0,38866.56,12263688.0
2243.0,0.0,39798.855,11752794.0
2244.0,0.0,88171.57,11428314.0
2245.0,0.0,40228.27,11262172.0
2246.0,0.0,43532.406,10929250.0
2247.0,0.0,41825.137,10206510.0
2248.0,0.0,41971.414,10434588.0
2249.0,0.0,41407.246,10001665.0
2250.0,0.0,39268.92,9716201.0
2251.0,0.0,40446.28,9411746.0
2252.0,0.0,40399.258,8919032.0
2253.0,0.0,41458.414,7848807.0
2254.0,0.0,79780.266,8183024.0
2255.0,0.0,44251.69,7306131.0
2256.0,0.0,45573.94,6916133.5
2257.0,0.0,41003.742,6798717.0
2258.0,0.0,40918.863,5909122.0
2259.0,0.0,42258.832,6014544.5
2260.0,0.0,40927.08,5045102.5
2261.0,0.0,40016.938,4538680.0
2262.0,0.0,39320.605,3359621.5
2263.0,0.0,36627.492,3284813.0
2264.0,0.0,38218.746,2760036.0
2265.0,0.0,38281.145,2574617.0
2266.0,0.0,38013.785,3381888.8
2267.0,0.0,39102.66,4426777.0
2268.0,0.0,40481.555,3960404.2
2269.0,0.0,39164.285,3624029.0
2270.0,0.0,40475.3,2843042.8
2271.0,0.0,37506.523,3202645.0
2272.0,0.0,38871.49,2999682.5
2273.0,0.0,37937.453,2939752.0
2274.0,0.0,37534.445,2362298.5
2275.0,0.0,34494.47,2127914.5
2276.0,0.0,31178.389,2127150.5
2277.0,0.0,28619.19,1927348.4
2278.0,0.0,23972.178,1405949.2
2279.0,0.0,24519.842,1370377.0
2280.0,0.0,25864.434,1130764.0
2281.0,0.0,26663.55,1077326.6
2282.0,0.0,27715.205,849481.6
2283.0,0.0,25079.912,768360.56
2284.0,0.0,24247.129,734885.5
2285.0,0.0,24294.35,752304.56
2286.0,0.0,24422.438,757682.0
2287.0,0.0,25347.943,658285.56
2288.0,0.0,25046.566,593368.75
2289.0,0.0,25773.902,391157.12
2290.0,0.0,26358.14,501086.1
2291.0,0.0,25778.953,363247.88
2292.0,0.0,25968.09,360461.56
2293.0,0.0,26133.885,587905.2
2294.0,0.0,26009.1,332437.94
2295.0,0.0,26266.121,1142901.9
2296.0,0.0,25748.123,1282532.0
2297.0,0.0,27141.5,673991.1
2298.0,0.0,26512.697,475913.3
2299.0,0.0,27124.854,511072.62
2300.0,0.0,25576.533,367877.06
