time,CSIRO-MK3-6-0,CCSM4,MPI-ESM-LR
2121.0,9107844000.0,8087726600.0,10564718000.0
2122.0,8950966000.0,7974816000.0,10387708000.0
2123.0,8806749000.0,7799500000.0,10216161000.0
2124.0,8668364000.0,7672315000.0,9973646000.0
2125.0,8560169000.0,7513523700.0,9728304000.0
2126.0,8457532000.0,7416717300.0,9490633000.0
2127.0,8378819000.0,7295302000.0,9320130000.0
2128.0,8262916600.0,7168261600.0,9157377000.0
2129.0,8178126000.0,6976207000.0,9017715000.0
2130.0,8059892700.0,6868817000.0,8871953000.0
2131.0,7922125300.0,6788834300.0,8765159000.0
2132.0,7786991000.0,6659413500.0,8608303000.0
2133.0,7661557000.0,6579546000.0,8478777000.0
2134.0,7544903000.0,6447557000.0,8218948600.0
2135.0,7431596000.0,6367712000.0,8024300500.0
2136.0,7291728000.0,6130349000.0,7912945700.0
2137.0,7202842000.0,6007798000.0,7758425600.0
2138.0,7121475000.0,5900719000.0,7586128400.0
2139.0,7072422000.0,5799352000.0,7413655000.0
2140.0,6980546600.0,5667203000.0,7325843000.0
2141.0,6887176000.0,5508331500.0,7204521500.0
2142.0,6837678600.0,5370233300.0,7112666000.0
2143.0,6756987000.0,5243843000.0,6932305400.0
2144.0,6645888000.0,5084838000.0,6796328000.0
2145.0,6512275000.0,4930409500.0,6594560500.0
2146.0,6418911000.0,4789341000.0,6486298000.0
2147.0,6363560400.0,4697341400.0,6336011000.0
2148.0,6286226400.0,4569699300.0,6106930000.0
2149.0,6194912000.0,4441752000.0,5957828600.0
2150.0,6081740000.0,4314751000.0,5848535000.0
2151.0,5912441000.0,4217410300.0,5720671000.0
2152.0,5734813000.0,4101269800.0,5544984000.0
2153.0,5601517600.0,4027789300.0,5321351000.0
2154.0,5523666000.0,3968544300.0,5215594500.0
2155.0,5334552600.0,3872488200.0,5062498300.0
2156.0,5284907000.0,3777197300.0,5034713000.0
2157.0,5242131500.0,3679476500.0,4875068400.0
2158.0,5110214700.0,3575769300.0,4749716500.0
2159.0,5012254000.0,3474872300.0,4604228000.0
2160.0,4945482000.0,3376492300.0,4479346000.0
2161.0,4813455000.0,3302655200.0,4393606700.0
2162.0,4708889600.0,3172222200.0,4263787000.0
2163.0,4628659000.0,3104377300.0,4134108000.0
2164.0,4512565000.0,2988343300.0,4051917800.0
2165.0,4419350500.0,2904144000.0,3958903300.0
2166.0,4358821000.0,2830659600.0,3875789800.0
2167.0,4248949200.0,2758808300.0,3810738700.0
2168.0,4129904600.0,2692685800.0,3721915100.0
2169.0,4041541000.0,2621632500.0,3609522700.0
2170.0,3922846200.0,2555947500.0,3534165000.0
2171.0,3798066000.0,2491909600.0,3406303000.0
2172.0,3743186200.0,2415836700.0,3304254500.0
2173.0,3660994300.0,2364859000.0,3219583000.0
2174.0,3553390000.0,2316514300.0,3122109700.0
2175.0,3470883300.0,2244407000.0,3041503700.0
2176.0,3397664300.0,2187548400.0,2994259700.0
2177.0,3292302300.0,2153067500.0,2920724700.0
2178.0,3198162400.0,2115149800.0,2863493600.0
2179.0,3101240600.0,2071224400.0,2765101800.0
2180.0,2995677400.0,2012789000.0,2692043300.0
2181.0,2936836600.0,1972545400.0,2682989800.0
2182.0,2795887600.0,1925664100.0,2641429500.0
2183.0,2671840000.0,1854661800.0,2574430500.0
2184.0,2616006400.0,1802010900.0,2507770400.0
2185.0,2562150400.0,1750210200.0,2466479600.0
2186.0,2472189000.0,1706708400.0,2398562300.0
2187.0,2441127200.0,1688508400.0,2348887000.0
2188.0,2357792800.0,1670774400.0,2326581000.0
2189.0,2234848500.0,1629856100.0,2279133700.0
2190.0,2194474000.0,1588353800.0,2238030800.0
2191.0,2128045200.0,1547310300.0,2196786400.0
2192.0,2072776100.0,1535668200.0,2137797100.0
2193.0,2083763100.0,1487211100.0,2060426000.0
2194.0,2020876800.0,1449800600.0,2016221800.0
2195.0,1967048100.0,1413551700.0,1974611700.0
2196.0,1883177200.0,1354728300.0,1898898300.0
2197.0,1824085000.0,1309515800.0,1866908200.0
2198.0,1785979500.0,1249241000.0,1841890000.0
2199.0,1726142600.0,1185723000.0,1817236500.0
2200.0,1664278000.0,1159945500.0,1771523600.0
2201.0,1626384800.0,1104589800.0,1748710100.0
2202.0,1567489400.0,1085960700.0,1725986000.0
2203.0,1555385900.0,1045256450.0,1700513300.0
2204.0,1511322400.0,1023710660.0,1655517200.0
2205.0,1440741900.0,1015036000.0,1605719000.0
2206.0,1389817300.0,989886140.0,1550554500.0
2207.0,1378466600.0,970088500.0,1517116900.0
2208.0,1354178400.0,950756740.0,1447046500.0
2209.0,1319818600.0,923220900.0,1415765100.0
2210.0,1291800800.0,893701250.0,1378369900.0
2211.0,1274608500.0,873017540.0,1342819100.0
2212.0,1224867300.0,824839360.0,1317755600.0
2213.0,1211125200.0,784981400.0,1242592100.0
2214.0,1172785200.0,755548540.0,1219371400.0
2215.0,1155871400.0,734219700.0,1180907000.0
2216.0,1131281500.0,714008260.0,1159627600.0
2217.0,1090203500.0,693846200.0,1128357600.0
2218.0,1066186500.0,682201800.0,1112934000.0
2219.0,1021028860.0,658013630.0,1087426300.0
2220.0,1006274240.0,645374850.0,1050024500.0
2221.0,991346700.0,624563200.0,1038741000.0
2222.0,959785400.0,616606200.0,1024099650.0
2223.0,923372860.0,595460500.0,1009125000.0
2224.0,900594400.0,583736500.0,981388500.0
2225.0,885122800.0,574106200.0,941190900.0
2226.0,845453760.0,561353660.0,917846400.0
2227.0,826984450.0,559669800.0,897306500.0
2228.0,811613630.0,552165200.0,891662700.0
2229.0,778405250.0,530487460.0,880718500.0
2230.0,764806660.0,520180960.0,850044350.0
2231.0,742626500.0,510945860.0,826108350.0
2232.0,720229300.0,508731100.0,815786900.0
2233.0,716047200.0,501425730.0,819876740.0
2234.0,696068300.0,498211460.0,798110340.0
2235.0,676535200.0,474015600.0,782603600.0
2236.0,669378900.0,470033730.0,776665200.0
2237.0,659023170.0,449972740.0,758540400.0
2238.0,621953200.0,444507900.0,748737150.0
2239.0,595089600.0,441569730.0,730123000.0
2240.0,551149500.0,435608060.0,720053250.0
2241.0,546579140.0,428572200.0,707682050.0
2242.0,539014140.0,422768160.0,698855300.0
2243.0,520987460.0,420031200.0,699916400.0
2244.0,513839300.0,398106940.0,685276400.0
2245.0,498168540.0,392993540.0,681652860.0
2246.0,483561400.0,390486050.0,664708860.0
2247.0,465827360.0,390092380.0,652710000.0
2248.0,457757150.0,382472830.0,650919230.0
2249.0,439925300.0,380008900.0,634652860.0
2250.0,425378980.0,360467200.0,630154240.0
2251.0,422318430.0,357300380.0,610460540.0
2252.0,447327040.0,343854980.0,607623600.0
2253.0,404606750.0,339125280.0,602917600.0
2254.0,381922000.0,333986800.0,594498600.0
2255.0,384571300.0,331792600.0,583104100.0
2256.0,370123100.0,323901800.0,571530200.0
2257.0,359853700.0,315919740.0,562845440.0
2258.0,351315420.0,314259260.0,547903040.0
2259.0,337078050.0,310667360.0,539997300.0
2260.0,332631580.0,309609180.0,527385630.0
2261.0,317175230.0,307890560.0,514466460.0
2262.0,308866370.0,307649060.0,514087740.0
2263.0,295599300.0,303213440.0,506200700.0
2264.0,281575140.0,300423970.0,497365020.0
2265.0,283302140.0,297708900.0,489699620.0
2266.0,258474270.0,296052540.0,488206180.0
2267.0,249771150.0,288856770.0,485644830.0
2268.0,241738510.0,286985900.0,462020540.0
2269.0,240642500.0,281120300.0,450529900.0
2270.0,236622180.0,277891970.0,442663600.0
2271.0,251794160.0,268510980.0,440039400.0
2272.0,221793810.0,265821820.0,433441020.0
2273.0,216889520.0,262774480.0,427914620.0
2274.0,209062290.0,271201440.0,425919300.0
2275.0,205732180.0,258173860.0,424448130.0
2276.0,203931580.0,254527260.0,420133980.0
2277.0,193893200.0,250027200.0,406912320.0
2278.0,186959330.0,247227040.0,396419200.0
2279.0,183169740.0,247045420.0,390790100.0
2280.0,175258930.0,246565710.0,389944860.0
2281.0,173792910.0,245415220.0,384407870.0
2282.0,181199940.0,245277600.0,377503260.0
2283.0,169739200.0,247173140.0,375299520.0
2284.0,169508370.0,243353380.0,368760860.0
2285.0,164929550.0,256125220.0,365007500.0
2286.0,155302430.0,240223060.0,361193060.0
2287.0,152041550.0,239479950.0,360935330.0
2288.0,150103100.0,236338930.0,355566200.0
2289.0,140843360.0,240947230.0,346071740.0
2290.0,136899600.0,229401740.0,341295900.0
2291.0,132896340.0,235588350.0,334676700.0
2292.0,130473144.0,222091460.0,328991520.0
2293.0,131301480.0,219610960.0,334983940.0
2294.0,131921520.0,219264540.0,321720400.0
2295.0,126069260.0,214688420.0,320188320.0
2296.0,119972670.0,211786100.0,314192740.0
2297.0,119425176.0,214123440.0,308030000.0
2298.0,118969080.0,212980740.0,306782720.0
2299.0,112955960.0,208866270.0,310484740.0
2300.0,115185760.0,213769340.0,307428400.0
