time,TAIESM1,IITM-ESM,UKESM1-0-LL,IPSL-CM6A-LR,KACE-1-0-G,MRI-ESM2-0,CESM2-WACCM,GFDL-ESM4,MPI-ESM1-2-HR
2049.0,13797565000000.0,16200397000000.0,12494229000000.0,14191994000000.0,12696579000000.0,14487184000000.0,13638404000000.0,15392087000000.0,16685497000000.0
2050.0,13519916000000.0,16082123000000.0,12383692000000.0,13976128000000.0,12554163000000.0,14346081000000.0,13436878000000.0,15328983000000.0,16634449000000.0
2051.0,13393773000000.0,16041778000000.0,12245293000000.0,13810392000000.0,12327811000000.0,14169124000000.0,13197830000000.0,15238681000000.0,16647189000000.0
2052.0,13266534000000.0,15989992000000.0,12070454000000.0,13580056000000.0,12087023000000.0,14056283000000.0,13080654000000.0,15095487000000.0,16550637000000.0
2053.0,13055883000000.0,16009383000000.0,11912866000000.0,13417899000000.0,11819529000000.0,13968639000000.0,12894695000000.0,15069311000000.0,16486782000000.0
2054.0,12964782000000.0,15899753000000.0,11719642000000.0,13201750000000.0,11553100000000.0,13800553000000.0,12690999000000.0,14928108000000.0,16334010000000.0
2055.0,12692611000000.0,15869780000000.0,11423567000000.0,12929564000000.0,11396647000000.0,13687229000000.0,12536595000000.0,14815310000000.0,16278970000000.0
2056.0,12562182000000.0,15761478000000.0,11231153000000.0,12858828000000.0,11199646000000.0,13631780000000.0,12392313000000.0,14720185000000.0,16245960000000.0
2057.0,12325672000000.0,15622973000000.0,11098048000000.0,12727455000000.0,10911183000000.0,13490124000000.0,12236536000000.0,14636242000000.0,16284746000000.0
2058.0,12054604000000.0,15360951000000.0,10913730000000.0,12506946000000.0,10697700000000.0,13378538000000.0,12091659000000.0,14556675000000.0,16191549000000.0
2059.0,11895358000000.0,15282003000000.0,10694443000000.0,12282540000000.0,10526824000000.0,13145971000000.0,12006775000000.0,14440272000000.0,16112197000000.0
2060.0,11665578000000.0,15242180000000.0,10435927000000.0,12081616000000.0,10277029000000.0,12934258000000.0,11791751000000.0,14331533000000.0,16087759000000.0
2061.0,11386894000000.0,15148151000000.0,10167219000000.0,11936731000000.0,10115052000000.0,12924820000000.0,11661632000000.0,14196593000000.0,16055323000000.0
2062.0,11262646000000.0,15106635000000.0,9957032000000.0,11738147000000.0,10025015000000.0,12780619000000.0,11465396000000.0,14102767000000.0,15907618000000.0
2063.0,10970494000000.0,14967176000000.0,9720214000000.0,11563680000000.0,9870460000000.0,12588591000000.0,11373496000000.0,14008531000000.0,15853445000000.0
2064.0,10679479000000.0,14901848000000.0,9516690000000.0,11418916000000.0,9744942000000.0,12430905000000.0,11255590000000.0,13943038000000.0,15731431000000.0
2065.0,10440411000000.0,14623856000000.0,9442600000000.0,11283808000000.0,9492209000000.0,12301772000000.0,11132834000000.0,13842645000000.0,15652211000000.0
2066.0,10337628000000.0,14456532000000.0,9357204000000.0,11131747000000.0,9328664000000.0,12133204000000.0,10999221000000.0,13736444000000.0,15592103000000.0
2067.0,10159538000000.0,14442393000000.0,9275414000000.0,11024201000000.0,9183494000000.0,11992904000000.0,10879913000000.0,13683158000000.0,15542726000000.0
2068.0,9975628000000.0,14452454000000.0,9057645000000.0,10902419000000.0,9020076000000.0,11961592000000.0,10627381000000.0,13606396000000.0,15479386000000.0
2069.0,9785357000000.0,14459747000000.0,8860146000000.0,10760312000000.0,8846539000000.0,11881486000000.0,10459931000000.0,13462394000000.0,15408111000000.0
2070.0,9561754000000.0,14414982000000.0,8620423000000.0,10652221000000.0,8730001000000.0,11757263000000.0,10251734000000.0,13355703000000.0,15366306000000.0
2071.0,9352752000000.0,14332482000000.0,8415113000000.0,10571067000000.0,8482324500000.0,11625107000000.0,10158667000000.0,13250810000000.0,15308502000000.0
2072.0,9083801000000.0,14246667000000.0,8241983000000.0,10409036000000.0,8353565000000.0,11558483000000.0,9998823000000.0,13202607000000.0,15205151000000.0
2073.0,8832706000000.0,14190465000000.0,8111775000000.0,10249455000000.0,8131112300000.0,11454192000000.0,9907788000000.0,13073189000000.0,15188967000000.0
2074.0,8534456500000.0,14232662000000.0,7927845400000.0,10042702000000.0,7916583600000.0,11314096000000.0,9705764000000.0,13062517000000.0,15183583000000.0
2075.0,8278715700000.0,14192040000000.0,7771634000000.0,9922759000000.0,7704328000000.0,11225367000000.0,9600250000000.0,13011977000000.0,15141572000000.0
2076.0,8002567400000.0,14088096000000.0,7624688000000.0,9852113000000.0,7587251000000.0,11079045000000.0,9472739000000.0,12932489000000.0,15136322000000.0
2077.0,7867641000000.0,13908679000000.0,7498250000000.0,9674078000000.0,7490453000000.0,10925651000000.0,9383736000000.0,12857235000000.0,15018500000000.0
2078.0,7626991600000.0,13810296000000.0,7356021700000.0,9580793000000.0,7311503000000.0,10854991000000.0,9323145000000.0,12767114000000.0,14916168000000.0
2079.0,7382327400000.0,13685633000000.0,7209128000000.0,9514136000000.0,7203099000000.0,10766338000000.0,9235649000000.0,12692028000000.0,14863458000000.0
2080.0,7182666000000.0,13579780000000.0,6998112000000.0,9410810000000.0,7111838300000.0,10669752000000.0,9225006000000.0,12685902000000.0,14818718000000.0
2081.0,7046814000000.0,13490891000000.0,6779122000000.0,9268468000000.0,6995105500000.0,10560928000000.0,9076453000000.0,12660801000000.0,14683228000000.0
2082.0,6908471000000.0,13241767000000.0,6619581600000.0,9107488000000.0,6861852000000.0,10511422000000.0,8913870000000.0,12580513000000.0,14613118000000.0
2083.0,6731704300000.0,13152063000000.0,6382232000000.0,9067259000000.0,6727867000000.0,10362561000000.0,8795654000000.0,12461031000000.0,14473547000000.0
2084.0,6619206000000.0,13041156000000.0,6206539000000.0,8969672000000.0,6616904600000.0,10240792000000.0,8619758000000.0,12357490000000.0,14446484000000.0
2085.0,6464202600000.0,12886670000000.0,6021760700000.0,8840673000000.0,6515184400000.0,10085687000000.0,8483092000000.0,12279309000000.0,14403085000000.0
2086.0,6305347500000.0,12840878000000.0,5852274000000.0,8674505400000.0,6411303000000.0,10037406000000.0,8418134000000.0,12206269000000.0,14274982000000.0
2087.0,6172253400000.0,12774894000000.0,5698911500000.0,8581730000000.0,6298547500000.0,9960639000000.0,8341684000000.0,12179545000000.0,14203547000000.0
2088.0,6020508700000.0,12659654000000.0,5619458000000.0,8440615300000.0,6150482300000.0,9925694000000.0,8050244600000.0,12102590000000.0,14168628000000.0
2089.0,5906663700000.0,12550656000000.0,5446960700000.0,8371437000000.0,6030389000000.0,9794789000000.0,7918900500000.0,11977776000000.0,14109197000000.0
2090.0,5754976000000.0,12428609000000.0,5294475000000.0,8272339000000.0,5949429400000.0,9729483000000.0,7869983400000.0,11850323000000.0,14026503000000.0
2091.0,5598024000000.0,12369665000000.0,5197112300000.0,8196217400000.0,5909258000000.0,9586805000000.0,7747071400000.0,11812191000000.0,13940348000000.0
2092.0,5455843000000.0,12295003000000.0,5060479700000.0,8026943700000.0,5804636000000.0,9468830000000.0,7700876400000.0,11772801000000.0,13891354000000.0
2093.0,5390270000000.0,12211793000000.0,4957671500000.0,7940555700000.0,5749914000000.0,9437826000000.0,7528759400000.0,11751516000000.0,13899756000000.0
2094.0,5282905700000.0,12206892000000.0,4864566400000.0,7883793600000.0,5687556000000.0,9337663000000.0,7423461400000.0,11745105000000.0,13751025000000.0
2095.0,5169075000000.0,12176198000000.0,4753377500000.0,7821515000000.0,5550750000000.0,9254559000000.0,7337419500000.0,11667876000000.0,13659689000000.0
2096.0,5026398300000.0,12058224000000.0,4618235000000.0,7724460400000.0,5465502000000.0,9188124000000.0,7184413000000.0,11569033000000.0,13555600000000.0
2097.0,4923419300000.0,12025465000000.0,4536885000000.0,7591061600000.0,5403855300000.0,9062445000000.0,7064877000000.0,11527235000000.0,13524067000000.0
2098.0,4772208300000.0,11976886000000.0,4429803700000.0,7536022000000.0,5371489400000.0,8970863000000.0,6973489000000.0,11511423000000.0,13450483000000.0
2099.0,4659102000000.0,11955505000000.0,4326073800000.0,7486820600000.0,5307014600000.0,8878516000000.0,6853870000000.0,11451716000000.0,13432700000000.0
2100.0,4575908000000.0,11908365000000.0,4278550300000.0,7341463000000.0,5230799000000.0,8833188000000.0,6779744300000.0,11415999000000.0,13369105000000.0
