time,ACCESS-CM2,IPSL-CM6A-LR,CESM2-WACCM,MRI-ESM2-0,ACCESS-ESM1-5,CANESM5
2272.0,86456310000.0,33962476000.0,42639806000.0,301693370000.0,82915340000.0,1097738100000.0
2273.0,86213990000.0,32530637000.0,42767750000.0,301532740000.0,82379130000.0,1094272350000.0
2274.0,86283630000.0,35433288000.0,42661564000.0,303074840000.0,81595300000.0,1091657900000.0
2275.0,86509216000.0,37502665000.0,42631078000.0,303706700000.0,81049990000.0,1087471160000.0
2276.0,88659370000.0,40634140000.0,41161940000.0,302068900000.0,78992474000.0,1090433000000.0
2277.0,90970915000.0,37321277000.0,41207700000.0,302809900000.0,76770530000.0,1082984240000.0
2278.0,88660976000.0,39188590000.0,40372597000.0,305599150000.0,75899896000.0,1078211800000.0
2279.0,87068885000.0,34257783000.0,39374385000.0,300505000000.0,78361780000.0,1076766440000.0
2280.0,87359610000.0,33716906000.0,40013672000.0,296009430000.0,76620690000.0,1074688900000.0
2281.0,89689014000.0,32385892000.0,40695714000.0,297258600000.0,77978850000.0,1069222000000.0
2282.0,90262500000.0,31977226000.0,40715014000.0,296015000000.0,77359150000.0,1060173600000.0
2283.0,90980800000.0,32446663000.0,41215664000.0,293923600000.0,77503250000.0,1050253500000.0
2284.0,93759660000.0,32567260000.0,40736600000.0,294589560000.0,76825880000.0,1042900300000.0
2285.0,92893800000.0,33645930000.0,40300900000.0,293818600000.0,77959050000.0,1044590560000.0
2286.0,93335730000.0,34367754000.0,39389196000.0,291837540000.0,76809710000.0,1031265260000.0
2287.0,92625215000.0,35431862000.0,38960153000.0,291953440000.0,78941766000.0,1022315130000.0
2288.0,92996395000.0,34707313000.0,38897054000.0,287846270000.0,78074780000.0,1017160700000.0
2289.0,89828150000.0,38374076000.0,40054100000.0,285248360000.0,75422880000.0,1014240050000.0
2290.0,89297700000.0,41757897000.0,40187320000.0,287101880000.0,77599130000.0,1015085000000.0
2291.0,89049290000.0,41544720000.0,40835180000.0,286145640000.0,76191110000.0,1011384200000.0
2292.0,88810600000.0,36297420000.0,41740280000.0,287620370000.0,76451900000.0,1005918600000.0
2293.0,86691996000.0,35150460000.0,43141153000.0,285907200000.0,76128720000.0,1000783700000.0
2294.0,91421720000.0,33289417000.0,43570090000.0,286314760000.0,74835810000.0,995544300000.0
2295.0,88779350000.0,29206491000.0,43036420000.0,285038940000.0,73943620000.0,983475500000.0
2296.0,88547660000.0,27595045000.0,42693505000.0,281494000000.0,73948650000.0,975304650000.0
2297.0,88470280000.0,25784180000.0,43093350000.0,280073180000.0,75372495000.0,963796500000.0
2298.0,88922190000.0,25017555000.0,42614410000.0,278149820000.0,75079760000.0,962159700000.0
2299.0,86377870000.0,24380398000.0,42694988000.0,274254170000.0,78463566000.0,958502860000.0
2300.0,81893780000.0,25110882000.0,42869310000.0,276246600000.0,78512440000.0,953517100000.0
