time,GFDL-ESM4,EC-Earth3-Veg,MRI-ESM2-0,CAMS-CSM1-0
2048.0,14834543000000.0,13734637000000.0,14693263000000.0,14921185000000.0
2049.0,14802522000000.0,13636972000000.0,14601382000000.0,14910194000000.0
2050.0,14732317000000.0,13523661000000.0,14549713000000.0,14866359000000.0
2051.0,14572205000000.0,13436863000000.0,14442835000000.0,14780837000000.0
2052.0,14425802000000.0,13282030000000.0,14329631000000.0,14716023000000.0
2053.0,14321772000000.0,13169515000000.0,14218430000000.0,14605910000000.0
2054.0,14244939000000.0,12957589000000.0,14165039000000.0,14498895000000.0
2055.0,14153711000000.0,12817692000000.0,14127861000000.0,14417002000000.0
2056.0,14090026000000.0,12695271000000.0,14040113000000.0,14360323000000.0
2057.0,14048569000000.0,12582983000000.0,13972718000000.0,14290846000000.0
2058.0,14010483000000.0,12528943000000.0,13885513000000.0,14195544000000.0
2059.0,13932493000000.0,12395238000000.0,13804031000000.0,14070242000000.0
2060.0,13920206000000.0,12339011000000.0,13697416000000.0,14010614000000.0
2061.0,13852941000000.0,12226586000000.0,13619556000000.0,13934306000000.0
2062.0,13740375000000.0,12079384000000.0,13549486000000.0,13892228000000.0
2063.0,13595312000000.0,11985274000000.0,13453711000000.0,13842806000000.0
2064.0,13473825000000.0,11897093000000.0,13401322000000.0,13819733000000.0
2065.0,13407156000000.0,11768387000000.0,13334181000000.0,13741440000000.0
2066.0,13409164000000.0,11683699000000.0,13250038000000.0,13699003000000.0
2067.0,13348899000000.0,11594412000000.0,13217516000000.0,13634090000000.0
2068.0,13333532000000.0,11556023000000.0,13199022000000.0,13584607000000.0
2069.0,13273867000000.0,11454473000000.0,13115210000000.0,13499488000000.0
2070.0,13160117000000.0,11427741000000.0,13025952000000.0,13509926000000.0
2071.0,13118875000000.0,11341814000000.0,12916611000000.0,13455987000000.0
2072.0,12975537000000.0,11262450000000.0,12887205000000.0,13377423000000.0
2073.0,12863417000000.0,11209261000000.0,12856964000000.0,13349288000000.0
2074.0,12789987000000.0,11165419000000.0,12807945000000.0,13273944000000.0
2075.0,12737134000000.0,11025908000000.0,12771896000000.0,13245824000000.0
2076.0,12689073000000.0,10938934000000.0,12742217000000.0,13223952000000.0
2077.0,12618725000000.0,10823598000000.0,12668500000000.0,13220416000000.0
2078.0,12613402000000.0,10746471000000.0,12623795000000.0,13153401000000.0
2079.0,12546742000000.0,10655257000000.0,12619490000000.0,13058606000000.0
2080.0,12500868000000.0,10585222000000.0,12537771000000.0,12989018000000.0
2081.0,12417387000000.0,10568788000000.0,12506667000000.0,12930467000000.0
2082.0,12375887000000.0,10557973000000.0,12468209000000.0,12778921000000.0
2083.0,12315197000000.0,10541447000000.0,12416479000000.0,12718795000000.0
2084.0,12332361000000.0,10455882000000.0,12396823000000.0,12648771000000.0
2085.0,12281895000000.0,10384975000000.0,12391537000000.0,12558247000000.0
2086.0,12231648000000.0,10262803000000.0,12365509000000.0,12573296000000.0
2087.0,12203395000000.0,10169061000000.0,12258155000000.0,12552574000000.0
2088.0,12160326000000.0,10151391000000.0,12193641000000.0,12507346000000.0
2089.0,12105886000000.0,10115450000000.0,12158758000000.0,12420400000000.0
2090.0,12066560000000.0,10097079000000.0,12175940000000.0,12329582000000.0
2091.0,12011430000000.0,10024012000000.0,12149324000000.0,12213325000000.0
2092.0,11937349000000.0,9949333000000.0,12076165000000.0,12137264000000.0
2093.0,11898086000000.0,9903919000000.0,12069398000000.0,12068344000000.0
2094.0,11845829000000.0,9849605000000.0,12028236000000.0,12023385000000.0
2095.0,11827150000000.0,9774131000000.0,11956585000000.0,12032444000000.0
2096.0,11782388000000.0,9680838000000.0,11911660000000.0,11965268000000.0
2097.0,11718824000000.0,9656526000000.0,11865886000000.0,11868411000000.0
2098.0,11699733000000.0,9575930000000.0,11796199000000.0,11835245000000.0
2099.0,11675065000000.0,9540570000000.0,11756736000000.0,11811622000000.0
2100.0,11660620000000.0,9512865000000.0,11773512000000.0,11808239000000.0
