time,CESM2-WACCM,CANESM5,EC-EARTH3,MRI-ESM2-0,INM-CM4-8,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,MPI-ESM1-2-HR,CAMS-CSM1-0,TAIESM1,INM-CM5-0,NORESM2-MM,CMCC-CM2-SR5,IPSL-CM6A-LR,ACCESS-CM2,FGOALS-F3-L,GFDL-ESM4,EC-EARTH3-VEG
2086.0,3728567000000.0,413954400000.0,509579850000.0,1982761900000.0,3763652800000.0,3941827600000.0,3342268400000.0,3078461800000.0,4491479400000.0,4878679700000.0,985762500000.0,3855794800000.0,4550088500000.0,2150205000000.0,3115596600000.0,1779135200000.0,3155249300000.0,5069674000000.0,710824300000.0
2087.0,3605338300000.0,382906300000.0,449219200000.0,1919583900000.0,3665071700000.0,3810907400000.0,3235943500000.0,2975749600000.0,4426529500000.0,4803709600000.0,913009600000.0,3803982900000.0,4443323000000.0,2034469800000.0,3003034000000.0,1629002900000.0,3040093100000.0,4999836300000.0,627706300000.0
2088.0,3461681800000.0,353154630000.0,391899870000.0,1847911900000.0,3558101500000.0,3691355600000.0,3119755000000.0,2890408100000.0,4363646400000.0,4728792000000.0,849943900000.0,3753397200000.0,4364623200000.0,1917689400000.0,2894900800000.0,1504467600000.0,2921277700000.0,4922439400000.0,553906300000.0
2089.0,3344960800000.0,323690530000.0,338161830000.0,1761442300000.0,3474357200000.0,3551139500000.0,3007662800000.0,2805646000000.0,4286856600000.0,4660272300000.0,786552300000.0,3692185300000.0,4199049600000.0,1812914100000.0,2786854200000.0,1371846600000.0,2809747700000.0,4833473500000.0,481752680000.0
2090.0,3216292400000.0,298587720000.0,289496700000.0,1692474300000.0,3395880000000.0,3430458300000.0,2924744500000.0,2700922000000.0,4193838700000.0,4615123000000.0,728990900000.0,3628407000000.0,4075963800000.0,1713515900000.0,2688322400000.0,1220938300000.0,2723071100000.0,4774946000000.0,420628040000.0
2091.0,3089257700000.0,273676300000.0,247977440000.0,1621327500000.0,3317169000000.0,3322393100000.0,2835342200000.0,2633523000000.0,4117548800000.0,4566161000000.0,671149800000.0,3573024000000.0,3947611800000.0,1622834700000.0,2585429800000.0,1096597400000.0,2652169000000.0,4669378000000.0,356523570000.0
2092.0,2965858400000.0,248945500000.0,212021690000.0,1556592500000.0,3237806000000.0,3208735000000.0,2735070200000.0,2525438000000.0,4056344400000.0,4509638000000.0,619665000000.0,3506724700000.0,3828200800000.0,1538022700000.0,2491702600000.0,978678900000.0,2549669000000.0,4571968600000.0,299236750000.0
2093.0,2829743600000.0,225804700000.0,183121870000.0,1488350700000.0,3158656000000.0,3076793000000.0,2658829600000.0,2408409500000.0,4003028000000.0,4455666300000.0,566165100000.0,3451582000000.0,3721117800000.0,1460881300000.0,2398946000000.0,874141600000.0,2442920500000.0,4451087700000.0,249162300000.0
2094.0,2662397400000.0,203542870000.0,156775500000.0,1426896500000.0,3083703000000.0,2952424300000.0,2537894400000.0,2320377000000.0,3948059600000.0,4387807400000.0,520443000000.0,3391203300000.0,3606104500000.0,1377362500000.0,2303697600000.0,793024500000.0,2309004200000.0,4368950400000.0,207425210000.0
2095.0,2534097300000.0,183393030000.0,129652030000.0,1367878900000.0,2988853400000.0,2837792200000.0,2457038500000.0,2224636300000.0,3876576600000.0,4353020400000.0,475692800000.0,3339207300000.0,3514975000000.0,1291939700000.0,2217883000000.0,704674600000.0,2203350700000.0,4274250300000.0,175146340000.0
2096.0,2404131000000.0,164195120000.0,104875670000.0,1305310400000.0,2901670600000.0,2726041700000.0,2367569000000.0,2108508700000.0,3783002200000.0,4308718800000.0,433597700000.0,3276573000000.0,3408451900000.0,1211284500000.0,2130384300000.0,619438150000.0,2109858300000.0,4208836500000.0,146327440000.0
2097.0,2299832300000.0,145612340000.0,82528570000.0,1249168000000.0,2824405000000.0,2589232700000.0,2273583300000.0,2031767300000.0,3705821000000.0,4239462800000.0,392614000000.0,3214022000000.0,3287609500000.0,1129825000000.0,2054791500000.0,538381160000.0,2016151700000.0,4136803000000.0,119937130000.0
2098.0,2179244200000.0,128769570000.0,64564010000.0,1188551900000.0,2730624800000.0,2460773000000.0,2173407000000.0,1931529300000.0,3633444300000.0,4192178800000.0,357658430000.0,3161358600000.0,3178501200000.0,1056044800000.0,1983315000000.0,466725440000.0,1919977000000.0,4068472800000.0,96077095000.0
2099.0,2086506200000.0,113403126000.0,49114800000.0,1139133800000.0,2657333000000.0,2338965200000.0,2102345900000.0,1849946800000.0,3563916600000.0,4126899700000.0,326415060000.0,3092050300000.0,3050268500000.0,989853000000.0,1911444100000.0,403461900000.0,1838251200000.0,4007231500000.0,77046320000.0
2100.0,1976295200000.0,99119940000.0,37261808000.0,1089997960000.0,2596540500000.0,2230290000000.0,2031135000000.0,1758835100000.0,3477444200000.0,4066582200000.0,294063280000.0,3033741400000.0,2880157500000.0,925088940000.0,1844233400000.0,347170670000.0,1748894100000.0,3888896000000.0,59436830000.0
