time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2082.0,24060473000.0,21646365000.0,23036402000.0,23501488000.0
2083.0,23601779000.0,22967673000.0,23075709000.0,23534420000.0
2084.0,23603603000.0,21261111000.0,22917913000.0,23523391000.0
2085.0,23476206000.0,21245878000.0,22829947000.0,23697654000.0
2086.0,23458212000.0,21121630000.0,23121928000.0,23419566000.0
2087.0,23361399000.0,21074055000.0,23117986000.0,23286147000.0
2088.0,23308116000.0,21261482000.0,22910542000.0,23522499000.0
2089.0,23374600000.0,20958271000.0,22850154000.0,23351525000.0
2090.0,23443040000.0,21040568000.0,22793865000.0,23262984000.0
2091.0,23561482000.0,20957694000.0,22750212000.0,23149260000.0
2092.0,23583000000.0,21235993000.0,22817778000.0,23339733000.0
2093.0,23748039000.0,21118245000.0,22699428000.0,23634758000.0
2094.0,23740932000.0,20972138000.0,22658066000.0,23407628000.0
2095.0,25215699000.0,20983648000.0,22672470000.0,23289221000.0
2096.0,25142331000.0,20965865000.0,22542215000.0,23287792000.0
2097.0,24320074000.0,21064677000.0,22457297000.0,23475673000.0
2098.0,23951964000.0,20816234000.0,22487368000.0,23372853000.0
2099.0,23826565000.0,20690956000.0,22455003000.0,23286730000.0
2100.0,23832496000.0,22211025000.0,22477105000.0,23380280000.0
