time,GFDL-ESM4,BCC-CSM2-MR,CAMS-CSM1-0,INM-CM5-0,NORESM2-MM,TAIESM1,ACCESS-ESM1-5,IPSL-CM6A-LR,ACCESS-CM2,FGOALS-F3-L,CMCC-CM2-SR5,INM-CM4-8,MPI-ESM1-2-HR,CESM2,CESM2-WACCM,EC-EARTH3,CANESM5,MRI-ESM2-0,EC-EARTH3-VEG
2064.0,101340060000.0,100746590000.0,101741940000.0,100885905000.0,100692350000.0,88618870000.0,101139000000.0,99865970000.0,99346920000.0,101188310000.0,97213230000.0,100342640000.0,101558510000.0,97456700000.0,99323420000.0,94472460000.0,99074600000.0,99960220000.0,95560516000.0
2065.0,100392890000.0,100511400000.0,101752590000.0,100739250000.0,100697580000.0,87552550000.0,100952200000.0,99631730000.0,98994340000.0,101050745000.0,96668690000.0,100128500000.0,101402170000.0,97005715000.0,99150730000.0,93726900000.0,98703430000.0,100499490000.0,95058130000.0
2066.0,100231710000.0,100303430000.0,101695510000.0,100568130000.0,100380920000.0,86670020000.0,100872890000.0,99360930000.0,99130080000.0,100828365000.0,96288735000.0,99974200000.0,101236210000.0,96431450000.0,98761860000.0,93189030000.0,98412380000.0,99815140000.0,94509880000.0
2067.0,100069290000.0,100033085000.0,101515670000.0,100353060000.0,100225300000.0,85880430000.0,100664960000.0,99019784000.0,98751850000.0,100650566000.0,95823585000.0,99825280000.0,101079060000.0,95981580000.0,98419130000.0,92641845000.0,98160900000.0,99487785000.0,94002580000.0
2068.0,99866140000.0,99853750000.0,101395410000.0,100170750000.0,99988260000.0,85072840000.0,100656880000.0,98750280000.0,98334110000.0,100578380000.0,95273790000.0,99526420000.0,100919050000.0,95478130000.0,98137326000.0,92033606000.0,97787950000.0,99233900000.0,93439690000.0
2069.0,99632730000.0,99687820000.0,101251730000.0,100015960000.0,99816020000.0,84102300000.0,100390765000.0,98679420000.0,97927720000.0,100385680000.0,94547700000.0,99364780000.0,100742140000.0,94735800000.0,97729690000.0,91184144000.0,97471095000.0,99145480000.0,92653880000.0
2070.0,99459610000.0,99426435000.0,101753640000.0,99932530000.0,99672570000.0,83214655000.0,100159760000.0,98435965000.0,97575200000.0,100410565000.0,94075630000.0,99215430000.0,100671820000.0,94183310000.0,97198800000.0,90342910000.0,97188470000.0,98886380000.0,92254510000.0
2071.0,99213935000.0,99132000000.0,101197480000.0,99741680000.0,99427040000.0,82432260000.0,99978740000.0,97896080000.0,97620700000.0,100063400000.0,93872546000.0,99008330000.0,100639350000.0,93547200000.0,97034230000.0,89540380000.0,96885440000.0,98553864000.0,91532935000.0
2072.0,99013230000.0,98866274000.0,100994425000.0,99494350000.0,99231160000.0,81269326000.0,99779200000.0,97348010000.0,96943380000.0,99911720000.0,93184680000.0,98840410000.0,100521800000.0,93102310000.0,96459420000.0,89008570000.0,96419930000.0,98271860000.0,90761030000.0
2073.0,98834735000.0,98734680000.0,100856950000.0,99311750000.0,98995610000.0,79871060000.0,99540754000.0,96992350000.0,96525420000.0,99709400000.0,92513360000.0,98609906000.0,100269250000.0,92304155000.0,95836190000.0,88367230000.0,96635175000.0,97996720000.0,90050880000.0
2074.0,98764530000.0,98413800000.0,100736025000.0,99221990000.0,98789490000.0,78652190000.0,99374310000.0,96587490000.0,97046590000.0,99455780000.0,91769100000.0,98357480000.0,100109450000.0,91662060000.0,95269260000.0,87692290000.0,95749366000.0,97592720000.0,89394550000.0
2075.0,98477630000.0,98191600000.0,100732480000.0,99009310000.0,98567990000.0,77590170000.0,99094454000.0,96094670000.0,96199430000.0,99315350000.0,91179655000.0,98049570000.0,99957010000.0,90837885000.0,94564480000.0,86682740000.0,95352365000.0,97783005000.0,88684910000.0
2076.0,98235924000.0,98003804000.0,100592620000.0,98808100000.0,98347490000.0,76654100000.0,98974950000.0,95929420000.0,95673810000.0,99009310000.0,90476980000.0,97765220000.0,99773200000.0,90094850000.0,93939140000.0,85704660000.0,94924990000.0,97448010000.0,87827040000.0
2077.0,98060460000.0,97790060000.0,100485440000.0,98643060000.0,98144440000.0,75537130000.0,98964595000.0,95167046000.0,95207080000.0,98786430000.0,89901300000.0,97514080000.0,99555820000.0,89490120000.0,93426470000.0,84702420000.0,94565970000.0,96701750000.0,86912490000.0
2078.0,97860050000.0,97474350000.0,100325280000.0,98504425000.0,97912185000.0,74541924000.0,98688620000.0,94423376000.0,94970450000.0,98609720000.0,89040870000.0,97296850000.0,99338750000.0,88591750000.0,92905560000.0,83821945000.0,94300780000.0,96454080000.0,85907030000.0
2079.0,97518590000.0,97144060000.0,100234380000.0,98293910000.0,97642370000.0,73479590000.0,98616975000.0,94008410000.0,94476290000.0,98404080000.0,88233170000.0,97002996000.0,99140510000.0,87879220000.0,92319400000.0,83008020000.0,93764530000.0,96079135000.0,85064170000.0
2080.0,97223795000.0,96930095000.0,100966330000.0,98110900000.0,97386684000.0,72408330000.0,98180760000.0,93709140000.0,94075540000.0,98170470000.0,87379390000.0,96998140000.0,98981160000.0,87058620000.0,91530780000.0,81824970000.0,93429465000.0,95672870000.0,84147855000.0
2081.0,96959570000.0,96696360000.0,100536140000.0,97890440000.0,97155490000.0,71241980000.0,98263000000.0,92973924000.0,93700860000.0,97833550000.0,86774770000.0,96523650000.0,98710634000.0,86084400000.0,90704994000.0,80815380000.0,92941640000.0,95057084000.0,83158260000.0
2082.0,96748340000.0,96383350000.0,100027154000.0,97703680000.0,96863445000.0,69996190000.0,97995770000.0,92164500000.0,93102285000.0,97544370000.0,86066270000.0,96359195000.0,98463610000.0,85540360000.0,89467945000.0,79841050000.0,92408685000.0,94502240000.0,82153840000.0
2083.0,96540800000.0,95912040000.0,99744070000.0,97429260000.0,96582290000.0,69039180000.0,97542960000.0,91432140000.0,92617010000.0,97278530000.0,85100510000.0,95972810000.0,98260550000.0,84566730000.0,88602370000.0,78748400000.0,91982390000.0,94392490000.0,81494180000.0
2084.0,96118750000.0,95638030000.0,99691940000.0,97261980000.0,96384720000.0,67919913000.0,97288610000.0,90694000000.0,92358680000.0,96913330000.0,84223050000.0,95650640000.0,98034850000.0,83332210000.0,87778116000.0,77596490000.0,91484170000.0,93704700000.0,80207410000.0
2085.0,95792080000.0,95712660000.0,99597090000.0,97041940000.0,96114470000.0,67039937000.0,96919700000.0,90270390000.0,91887550000.0,96576545000.0,83355300000.0,95387165000.0,97958630000.0,82013380000.0,87124660000.0,76435400000.0,91147630000.0,93310360000.0,79206950000.0
2086.0,95625100000.0,95012890000.0,99332130000.0,96877340000.0,95818630000.0,65879600000.0,97350440000.0,89617300000.0,91324030000.0,96352660000.0,82355210000.0,95115430000.0,97628330000.0,81295290000.0,85543770000.0,75083000000.0,90634050000.0,92982470000.0,77763460000.0
2087.0,95192730000.0,94546440000.0,99149110000.0,97132995000.0,95558920000.0,64407250000.0,96858010000.0,88708710000.0,90815960000.0,96001500000.0,81603280000.0,94851060000.0,97322360000.0,80184730000.0,84796750000.0,73041580000.0,90089290000.0,92690860000.0,76565680000.0
2088.0,94844715000.0,93974560000.0,98997900000.0,96546210000.0,95310954000.0,63304570000.0,96191680000.0,87921340000.0,90276660000.0,95770290000.0,80416510000.0,94685900000.0,97022560000.0,79525830000.0,83971100000.0,71559240000.0,89561020000.0,92182520000.0,75169735000.0
2089.0,94610720000.0,93422870000.0,98784490000.0,96290275000.0,94885640000.0,61905273000.0,95917610000.0,87267510000.0,90316600000.0,95490900000.0,79349510000.0,94432125000.0,96825890000.0,79241855000.0,83274040000.0,70096716000.0,89047680000.0,92114900000.0,73713840000.0
2090.0,94257400000.0,92780280000.0,98597600000.0,96154970000.0,94572380000.0,60956406000.0,96175420000.0,86318825000.0,89319860000.0,95222470000.0,78191570000.0,94221795000.0,96538900000.0,78180620000.0,82573580000.0,68693290000.0,88559790000.0,91376150000.0,72644444000.0
2091.0,94009380000.0,92591325000.0,98802600000.0,95861530000.0,94273030000.0,59818394000.0,95297530000.0,84897320000.0,88634835000.0,94843716000.0,77394060000.0,93946675000.0,96269930000.0,77436100000.0,81810825000.0,67219860000.0,87999775000.0,90873920000.0,71539835000.0
2092.0,93675740000.0,91826690000.0,98321030000.0,95623240000.0,93956230000.0,58649817000.0,94823360000.0,83623830000.0,88021710000.0,94443954000.0,75673280000.0,93812924000.0,95979850000.0,76583870000.0,80905806000.0,65454813000.0,87459800000.0,90213310000.0,69300460000.0
2093.0,93309140000.0,91420500000.0,98095170000.0,95412250000.0,93560170000.0,57612157000.0,94559250000.0,82666316000.0,87278130000.0,94159270000.0,74528604000.0,93526060000.0,95817376000.0,75579900000.0,80222100000.0,63694074000.0,86994050000.0,89638510000.0,68025150000.0
2094.0,92989900000.0,91595120000.0,98160886000.0,95155060000.0,93200730000.0,56693637000.0,94443220000.0,81966950000.0,86718340000.0,94375450000.0,73584390000.0,93313200000.0,95666990000.0,74140350000.0,78898600000.0,61567353000.0,86345000000.0,89113690000.0,66246060000.0
2095.0,92741080000.0,91688410000.0,97831280000.0,94901756000.0,92812720000.0,55642698000.0,93910704000.0,80976240000.0,85910100000.0,93829380000.0,72639820000.0,92992920000.0,95265850000.0,72866054000.0,77569786000.0,59344010000.0,85764670000.0,88715030000.0,64482650000.0
2096.0,92333785000.0,91152500000.0,97706730000.0,94721360000.0,92413910000.0,54578380000.0,93664340000.0,80134480000.0,85305450000.0,93309320000.0,71432030000.0,92611200000.0,94993480000.0,71899470000.0,76273610000.0,57051783000.0,85058040000.0,88068560000.0,62681158000.0
2097.0,92015840000.0,90050910000.0,97589790000.0,94438500000.0,92014780000.0,53128344000.0,93234420000.0,79361155000.0,84741456000.0,92921030000.0,70425440000.0,92255640000.0,94781090000.0,70675910000.0,75369680000.0,55407710000.0,84380344000.0,87330560000.0,60806623000.0
