time,GFDL-ESM4,BCC-CSM2-MR,CAMS-CSM1-0,INM-CM5-0,NORESM2-MM,TAIESM1,ACCESS-ESM1-5,IPSL-CM6A-LR,ACCESS-CM2,FGOALS-F3-L,CMCC-CM2-SR5,INM-CM4-8,MPI-ESM1-2-HR,CESM2,CESM2-WACCM,EC-EARTH3,CANESM5,MRI-ESM2-0,EC-EARTH3-VEG
2086.0,21981210000000.0,21198585000000.0,24019458000000.0,23229940000000.0,21955569000000.0,11206632000000.0,22630873000000.0,19094105000000.0,20007895000000.0,22298768000000.0,15780874000000.0,22098846000000.0,23101245000000.0,15924108000000.0,17652940000000.0,13055933000000.0,19853753000000.0,20342951000000.0,14125710000000.0
2087.0,21822079000000.0,20984711000000.0,23935098000000.0,23232063000000.0,21839183000000.0,10797938000000.0,22579463000000.0,18820507000000.0,19801620000000.0,22144057000000.0,15508819000000.0,22028384000000.0,22994267000000.0,15530525000000.0,17462516000000.0,12543359000000.0,19638717000000.0,20252415000000.0,13767702000000.0
2088.0,21668760000000.0,20710475000000.0,23884790000000.0,23136456000000.0,21742267000000.0,10488908000000.0,22359359000000.0,18592653000000.0,19634720000000.0,22064365000000.0,15097434000000.0,21987097000000.0,22872311000000.0,15253681000000.0,17178851000000.0,12111774000000.0,19440958000000.0,20043564000000.0,13323564000000.0
2089.0,21582502000000.0,20421754000000.0,23774490000000.0,23056284000000.0,21528758000000.0,10093565000000.0,22192792000000.0,18368107000000.0,19521547000000.0,21950617000000.0,14741267000000.0,21929526000000.0,22816154000000.0,15096384000000.0,16920815000000.0,11725607000000.0,19262586000000.0,19964315000000.0,12872166000000.0
2090.0,21483668000000.0,20083093000000.0,23679147000000.0,22999925000000.0,21423427000000.0,9805504000000.0,22138721000000.0,18128470000000.0,19342916000000.0,21850902000000.0,14356837000000.0,21878704000000.0,22692269000000.0,14847596000000.0,16680513000000.0,11299910000000.0,19095762000000.0,19751858000000.0,12457424000000.0
2091.0,21392758000000.0,19960506000000.0,23671640000000.0,22932483000000.0,21296390000000.0,9438450000000.0,21962531000000.0,17851511000000.0,19147591000000.0,21699777000000.0,14063435000000.0,21797804000000.0,22617998000000.0,14586798000000.0,16428022000000.0,10879220000000.0,18908612000000.0,19518831000000.0,12106039000000.0
2092.0,21273288000000.0,19689841000000.0,23572192000000.0,22852017000000.0,21179283000000.0,9081581000000.0,21768710000000.0,17549568000000.0,18955236000000.0,21544290000000.0,13669055000000.0,21762730000000.0,22519290000000.0,14327231000000.0,16068598000000.0,10445299000000.0,18722022000000.0,19262775000000.0,11570627000000.0
2093.0,21132743000000.0,19501939000000.0,23480534000000.0,22791254000000.0,21001996000000.0,8812958000000.0,21653627000000.0,17312722000000.0,18737848000000.0,21437545000000.0,13332108000000.0,21703728000000.0,22449006000000.0,14039533000000.0,15850087000000.0,10036784000000.0,18535468000000.0,19018480000000.0,11254244000000.0
2094.0,21032950000000.0,19438426000000.0,23486068000000.0,22708308000000.0,20835618000000.0,8550572000000.0,21512787000000.0,17103271000000.0,18536632000000.0,21391389000000.0,13006149000000.0,21643710000000.0,22412018000000.0,13542651000000.0,15457734000000.0,9595148000000.0,18297148000000.0,18804380000000.0,10827319000000.0
2095.0,20966610000000.0,19399086000000.0,23394685000000.0,22623988000000.0,20663138000000.0,8271037000000.0,21382870000000.0,16858643000000.0,18284148000000.0,21292774000000.0,12715830000000.0,21547503000000.0,22296664000000.0,13097679000000.0,15075014000000.0,9152386000000.0,18094406000000.0,18678546000000.0,10391891000000.0
2096.0,20860186000000.0,19312346000000.0,23362740000000.0,22583162000000.0,20499556000000.0,8000592400000.0,21295022000000.0,16625832000000.0,18072304000000.0,21126093000000.0,12390328000000.0,21446953000000.0,22205380000000.0,12779672000000.0,14597873000000.0,8720629600000.0,17849364000000.0,18435150000000.0,9956318000000.0
2097.0,20750998000000.0,19032948000000.0,23327820000000.0,22513644000000.0,20305610000000.0,7643408000000.0,21137547000000.0,16362873000000.0,17902088000000.0,20998760000000.0,12044426000000.0,21307910000000.0,22126103000000.0,12382950000000.0,14341083000000.0,8335521000000.0,17626208000000.0,18162548000000.0,9554837000000.0
2098.0,20635944000000.0,18826828000000.0,23314775000000.0,22478898000000.0,20245140000000.0,7342796000000.0,20906445000000.0,16078582000000.0,17768000000000.0,20862288000000.0,11680214000000.0,21174140000000.0,22066374000000.0,11897209000000.0,13959504000000.0,8022363500000.0,17406032000000.0,17942402000000.0,9098188000000.0
2099.0,20471802000000.0,18606120000000.0,23203676000000.0,22393544000000.0,20053878000000.0,7025638000000.0,20695044000000.0,15830600000000.0,17534920000000.0,20758760000000.0,11277841000000.0,21093030000000.0,21997410000000.0,11613966000000.0,13568297000000.0,7637767300000.0,17141905000000.0,17751209000000.0,8652325000000.0
2100.0,20368511000000.0,18215892000000.0,23136915000000.0,22349385000000.0,19888001000000.0,6659374600000.0,20458607000000.0,15588606000000.0,17336947000000.0,20632652000000.0,10991740000000.0,21006840000000.0,21885182000000.0,11196935000000.0,13105972000000.0,7224594300000.0,16935626000000.0,17600526000000.0,8228150000000.0
