time,CANESM5,ACCESS-ESM1-5,MRI-ESM2-0,CESM2-WACCM,IPSL-CM6A-LR,ACCESS-CM2
2283.0,724614850.0,14933535000.0,21895565000.0,912507100.0,3668586200.0,934243400.0
2284.0,725047040.0,14810400000.0,21870852000.0,908620000.0,3615291100.0,941045060.0
2285.0,726567740.0,14630396000.0,21530659000.0,913903100.0,3589219300.0,938162500.0
2286.0,722132540.0,14441417000.0,21776908000.0,914478700.0,3502335700.0,938629300.0
2287.0,717336300.0,14139144000.0,21603402000.0,910867500.0,3442943700.0,927369200.0
2288.0,720354600.0,14051919000.0,21570515000.0,907390000.0,3422279400.0,919373700.0
2289.0,720927940.0,14029125000.0,21342786000.0,903572400.0,3416174000.0,919034800.0
2290.0,723930940.0,13719526000.0,21444143000.0,906287500.0,3382960400.0,920119940.0
2291.0,721048260.0,13674358000.0,21601774000.0,900220740.0,3346712600.0,920973400.0
2292.0,718627800.0,13515351000.0,21401475000.0,898943600.0,3302124800.0,927285060.0
2293.0,716209500.0,13337201000.0,21527253000.0,900241540.0,3230494200.0,921080500.0
2294.0,718071230.0,13151505000.0,20713052000.0,901118100.0,3252992000.0,918898900.0
2295.0,716261600.0,12943943000.0,20570479000.0,901311200.0,3209694000.0,917325500.0
2296.0,714486400.0,12662067000.0,20435204000.0,900705660.0,3175493600.0,920340600.0
2297.0,712634600.0,12712921000.0,20142328000.0,901577660.0,3166601000.0,912360400.0
2298.0,715638340.0,12448616000.0,19847567000.0,894594750.0,3065635600.0,904473800.0
2299.0,716312260.0,12324287000.0,19813456000.0,891570400.0,3038802200.0,908256600.0
2300.0,712411100.0,12288050000.0,19585028000.0,893967360.0,3033113000.0,909064640.0
