time,CCSM4,MPI-ESM-LR,CSIRO-MK3-6-0
2233.0,1692961300.0,16568279000.0,0.0
2234.0,1573381200.0,16524019000.0,0.0
2235.0,1494548700.0,16485999000.0,0.0
2236.0,1400090500.0,16448401000.0,0.0
2237.0,1325806100.0,16411242000.0,0.0
2238.0,1271765800.0,16356623000.0,0.0
2239.0,1227091100.0,16319761000.0,0.0
2240.0,1171571500.0,16293984000.0,0.0
2241.0,1124412700.0,16279739000.0,0.0
2242.0,1081173900.0,16223084000.0,0.0
2243.0,1021391100.0,16180499000.0,0.0
2244.0,971624260.0,16134589000.0,0.0
2245.0,915580500.0,16111532000.0,0.0
2246.0,850659650.0,16070460000.0,0.0
2247.0,791344060.0,16074532000.0,0.0
2248.0,725574100.0,16051146000.0,0.0
2249.0,665997440.0,16020463000.0,0.0
2250.0,617254850.0,15997143000.0,0.0
2251.0,560666240.0,15976974000.0,0.0
2252.0,525128960.0,15913149000.0,0.0
2253.0,487163100.0,15886977000.0,0.0
2254.0,464113200.0,15859911000.0,0.0
2255.0,450349200.0,15837056000.0,0.0
2256.0,428456700.0,15799643000.0,0.0
2257.0,400342340.0,15772008000.0,0.0
2258.0,386810750.0,15748088000.0,0.0
2259.0,367015780.0,15710950000.0,0.0
2260.0,343940400.0,15703900000.0,0.0
2261.0,325994700.0,15676315000.0,0.0
2262.0,316141980.0,15635292000.0,0.0
2263.0,299428160.0,15599752000.0,0.0
2264.0,286756350.0,15574457000.0,0.0
2265.0,263256100.0,15566241000.0,0.0
2266.0,251826160.0,15543151000.0,0.0
2267.0,239389730.0,15521658000.0,0.0
2268.0,227236260.0,15499229000.0,0.0
2269.0,215549980.0,15497780000.0,0.0
2270.0,209665310.0,15474087000.0,0.0
2271.0,198592740.0,15455414000.0,0.0
2272.0,187843070.0,15410755000.0,0.0
2273.0,177437800.0,15388623000.0,0.0
2274.0,167404620.0,15372843000.0,0.0
2275.0,162531620.0,15355325000.0,0.0
2276.0,153017740.0,15326179000.0,0.0
2277.0,139837180.0,15335299000.0,0.0
2278.0,131258430.0,15297868000.0,0.0
2279.0,122990140.0,15267270000.0,0.0
2280.0,111921930.0,15324323000.0,0.0
2281.0,108799040.0,15243006000.0,0.0
2282.0,99165210.0,15214575000.0,0.0
2283.0,90256620.0,15199545000.0,0.0
2284.0,80047800.0,15201059000.0,0.0
2285.0,72924770.0,15171055000.0,0.0
2286.0,72778310.0,15123261000.0,0.0
2287.0,65272810.0,15100918000.0,0.0
2288.0,65160816.0,15084724000.0,0.0
2289.0,57965676.0,15062771000.0,0.0
2290.0,54436284.0,15035842000.0,0.0
2291.0,50974388.0,15038289000.0,0.0
2292.0,47629580.0,15021787000.0,0.0
2293.0,44397148.0,14999041000.0,0.0
2294.0,41270920.0,14977333000.0,0.0
2295.0,38254124.0,14973273000.0,0.0
2296.0,35357068.0,14937477000.0,0.0
2297.0,32562498.0,14923366000.0,0.0
2298.0,29890444.0,14896538000.0,0.0
2299.0,27324664.0,14891409000.0,0.0
2300.0,27255770.0,14883129000.0,0.0
