time,CANESM5,FGOALS-F3-L,IPSL-CM6A-LR,BCC-CSM2-MR,ACCESS-CM2,CESM2,NORESM2-MM,MPI-ESM1-2-HR,GFDL-ESM4,EC-EARTH3,INM-CM5-0,INM-CM4-8,CAMS-CSM1-0,TAIESM1,CESM2-WACCM,MRI-ESM2-0,EC-EARTH3-VEG,ACCESS-ESM1-5,CMCC-CM2-SR5
2086.0,479269900000.0,1540444700000.0,1855961800000.0,1952585700000.0,1541383500000.0,2024747200000.0,2484970500000.0,2312157500000.0,2326016300000.0,1036996700000.0,1893952000000.0,1844696700000.0,2005185200000.0,1180768500000.0,2021534700000.0,1827967900000.0,1426458800000.0,2326940000000.0,1239692600000.0
2087.0,444611820000.0,1497472800000.0,1826540000000.0,1923366900000.0,1500946400000.0,1989678200000.0,2455813800000.0,2294574700000.0,2311302200000.0,988711100000.0,1870781600000.0,1825498600000.0,1979742700000.0,1154362000000.0,1992759000000.0,1808685700000.0,1377488000000.0,2294731200000.0,1197048200000.0
2088.0,411493960000.0,1456131000000.0,1793712200000.0,1905725000000.0,1463163300000.0,1955639300000.0,2425941100000.0,2274884600000.0,2288560600000.0,938512600000.0,1843803000000.0,1805849300000.0,1950925200000.0,1128302800000.0,1955011000000.0,1787178000000.0,1328741700000.0,2258313400000.0,1160968100000.0
2089.0,377176160000.0,1415853100000.0,1766693000000.0,1891198700000.0,1433590400000.0,1925543900000.0,2393064300000.0,2252639300000.0,2267998000000.0,902215570000.0,1820257400000.0,1782563300000.0,1935907600000.0,1103929900000.0,1927046800000.0,1760258600000.0,1277829600000.0,2206104600000.0,1119731800000.0
2090.0,345237060000.0,1383260400000.0,1740124500000.0,1879341900000.0,1394861800000.0,1892101000000.0,2356706800000.0,2237391400000.0,2249428300000.0,862954800000.0,1795592400000.0,1755708100000.0,1917473500000.0,1079836540000.0,1892362700000.0,1737302100000.0,1237443800000.0,2171522000000.0,1077437460000.0
2091.0,315741040000.0,1348468700000.0,1705462500000.0,1854716600000.0,1353535800000.0,1858056700000.0,2311324200000.0,2217339500000.0,2229174800000.0,817562060000.0,1765158200000.0,1731453600000.0,1903020600000.0,1056330200000.0,1855504600000.0,1714262500000.0,1190513300000.0,2156693300000.0,1039886840000.0
2092.0,289520300000.0,1315379900000.0,1664943900000.0,1825708300000.0,1320228100000.0,1813297800000.0,2274720000000.0,2198630800000.0,2204024700000.0,773475300000.0,1745851600000.0,1707879000000.0,1888271300000.0,1034753200000.0,1815234900000.0,1690493500000.0,1144264300000.0,2126654500000.0,1002893150000.0
2093.0,263455780000.0,1280112000000.0,1623925200000.0,1808879800000.0,1290005600000.0,1780116200000.0,2246847200000.0,2183781700000.0,2169951100000.0,737080700000.0,1726086000000.0,1687765400000.0,1876810300000.0,1011604850000.0,1775653600000.0,1665595300000.0,1102376600000.0,2090317400000.0,969434660000.0
2094.0,238903210000.0,1251513000000.0,1592838800000.0,1775234200000.0,1255884000000.0,1753993800000.0,2218488200000.0,2168887600000.0,2138965400000.0,701453200000.0,1699995600000.0,1660422500000.0,1853977900000.0,990029550000.0,1738204900000.0,1654584800000.0,1058487500000.0,2058083500000.0,930214400000.0
2095.0,212823080000.0,1222081000000.0,1557845900000.0,1749334900000.0,1217816000000.0,1724101300000.0,2185054300000.0,2152815400000.0,2112403100000.0,665228300000.0,1673450100000.0,1629590000000.0,1834828300000.0,972676900000.0,1707761500000.0,1633238300000.0,1011540560000.0,2016028300000.0,893961440000.0
2096.0,191171170000.0,1185221400000.0,1518615700000.0,1734943600000.0,1178830100000.0,1698849600000.0,2160092100000.0,2135415300000.0,2087007000000.0,623149700000.0,1643640000000.0,1608063000000.0,1818306800000.0,948413660000.0,1672072300000.0,1620050700000.0,965466850000.0,1973064600000.0,855704600000.0
2097.0,169819900000.0,1159583100000.0,1479858600000.0,1717691100000.0,1140769600000.0,1670784700000.0,2127877600000.0,2120472900000.0,2058806800000.0,583954700000.0,1618260300000.0,1586478000000.0,1797826200000.0,924546400000.0,1633757600000.0,1601928200000.0,924272100000.0,1933733000000.0,814489600000.0
2098.0,148432190000.0,1132018700000.0,1449251600000.0,1688961800000.0,1110812900000.0,1642107200000.0,2095342600000.0,2105464000000.0,2027238900000.0,550016650000.0,1593823000000.0,1563200700000.0,1773263700000.0,902097900000.0,1587714700000.0,1578109600000.0,879506300000.0,1886083700000.0,766827500000.0
2099.0,127736300000.0,1103657800000.0,1414832500000.0,1672286000000.0,1069212430000.0,1617701900000.0,2063447400000.0,2087285000000.0,2000551300000.0,516312920000.0,1569701100000.0,1541491700000.0,1744761900000.0,882911740000.0,1544111800000.0,1557123200000.0,833966500000.0,1853524700000.0,726828000000.0
2100.0,109919715000.0,1074481860000.0,1377215000000.0,1653411300000.0,1034725500000.0,1586663500000.0,2032511500000.0,2069609200000.0,1974873900000.0,482927700000.0,1546183200000.0,1515454600000.0,1718393100000.0,858495060000.0,1505607500000.0,1540827400000.0,783121400000.0,1809311200000.0,686593800000.0
