time,EC-EARTH3,CNRM-CM6-1,MPI-ESM1-2-HR,CESM2-WACCM,GFDL-ESM4,MIROC6,UKESM1-0-LL,CNRM-ESM2-1,IPSL-CM6A-LR,TAIESM1,KACE-1-0-G,MRI-ESM2-0,CANESM5
2073.0,10533355000000.0,12995265000000.0,14020371000000.0,10302114000000.0,13189384000000.0,10340653000000.0,7093941000000.0,14144545000000.0,10543806000000.0,8738425000000.0,8227001500000.0,11472769000000.0,10613210000000.0
2074.0,10384906000000.0,12873200000000.0,13979376000000.0,10048295000000.0,12992473000000.0,10201125000000.0,6897776000000.0,14053602000000.0,10364273000000.0,8485974600000.0,8102671300000.0,11389452000000.0,10462552000000.0
2075.0,10240627000000.0,12714353000000.0,13908993000000.0,9899150000000.0,12867606000000.0,10035274000000.0,6734903500000.0,13995471000000.0,10216314000000.0,8303219300000.0,7981578600000.0,11209843000000.0,10308265000000.0
2076.0,9950723000000.0,12615899000000.0,13766687000000.0,9700708000000.0,12805151000000.0,9894567000000.0,6512761600000.0,13891789000000.0,9990152000000.0,8063465600000.0,7818815500000.0,11109867000000.0,10100371000000.0
2077.0,9751197000000.0,12479726000000.0,13719113000000.0,9547104000000.0,12713089000000.0,9700672000000.0,6330592000000.0,13763812000000.0,9789443000000.0,7834820400000.0,7623581000000.0,10990716000000.0,9961322000000.0
2078.0,9506861000000.0,12284994000000.0,13629738000000.0,9353205000000.0,12628274000000.0,9487667000000.0,6133198600000.0,13594492000000.0,9621459000000.0,7644967300000.0,7441218500000.0,10814520000000.0,9832696000000.0
2079.0,9289301000000.0,12154402000000.0,13482592000000.0,9186676000000.0,12533457000000.0,9278761000000.0,5949267000000.0,13498208000000.0,9495868000000.0,7519997000000.0,7250288600000.0,10662248000000.0,9715055000000.0
2080.0,9171069000000.0,12034764000000.0,13329735000000.0,9062741000000.0,12463391000000.0,9088004000000.0,5757441400000.0,13343007000000.0,9307154000000.0,7273889000000.0,7086142000000.0,10544277000000.0,9560726000000.0
2081.0,8958415000000.0,11937589000000.0,13258913000000.0,8935759000000.0,12333506000000.0,8916502000000.0,5568750000000.0,13212419000000.0,9121956000000.0,7064165300000.0,6881016300000.0,10404947000000.0,9393445000000.0
2082.0,8793528000000.0,11783619000000.0,13164657000000.0,8750938000000.0,12205061000000.0,8799979000000.0,5398886000000.0,13045472000000.0,8976654000000.0,6854190000000.0,6769952000000.0,10215807000000.0,9253086000000.0
2083.0,8546389300000.0,11710620000000.0,13074925000000.0,8586846500000.0,12098400000000.0,8647341000000.0,5234019000000.0,12934112000000.0,8825147000000.0,6701405700000.0,6617909000000.0,10058910000000.0,9115728000000.0
2084.0,8324358000000.0,11643108000000.0,13029464000000.0,8441141700000.0,11947025000000.0,8493728300000.0,5098619500000.0,12772259000000.0,8694542600000.0,6502451000000.0,6537146300000.0,9961627000000.0,8974518000000.0
2085.0,8189814000000.0,11541291000000.0,12953848000000.0,8299776300000.0,11809668000000.0,8341738000000.0,4912255000000.0,12689521000000.0,8558775000000.0,6364483000000.0,6437139000000.0,9862400000000.0,8820579000000.0
2086.0,7949266700000.0,11357399000000.0,12934253000000.0,8027047000000.0,11657514000000.0,8172265000000.0,4783975000000.0,12546134000000.0,8349495000000.0,6183935000000.0,6298351400000.0,9707071000000.0,8712913000000.0
2087.0,7727483000000.0,11165408000000.0,12812660000000.0,7875334000000.0,11533671000000.0,8071476700000.0,4644185000000.0,12416798000000.0,8218764000000.0,5954041500000.0,6156761000000.0,9559363000000.0,8531017000000.0
2088.0,7547203400000.0,10999906000000.0,12770359000000.0,7712323700000.0,11397105000000.0,7959165000000.0,4510909500000.0,12262329000000.0,8036417500000.0,5785223000000.0,5995547300000.0,9403340000000.0,8407795400000.0
2089.0,7400785000000.0,10791755000000.0,12679772000000.0,7530773000000.0,11257705000000.0,7837111000000.0,4374754500000.0,12178047000000.0,7936365600000.0,5636199300000.0,5800717000000.0,9368308000000.0,8272358000000.0
2090.0,7262862000000.0,10608128000000.0,12634678000000.0,7399991000000.0,11191224000000.0,7698012700000.0,4204223300000.0,12057455000000.0,7808091000000.0,5540083000000.0,5637688300000.0,9248997000000.0,8132256000000.0
2091.0,7175163000000.0,10394782000000.0,12652283000000.0,7195688000000.0,11110011000000.0,7539657300000.0,4084439700000.0,11982366000000.0,7691129300000.0,5344989300000.0,5512749000000.0,9146280000000.0,8009907000000.0
2092.0,6992947000000.0,10287586000000.0,12616927000000.0,6981519000000.0,11007069000000.0,7399633600000.0,3938507600000.0,11907641000000.0,7625523000000.0,5189272600000.0,5415905000000.0,9008986000000.0,7885088000000.0
2093.0,6814245000000.0,10130622000000.0,12559177000000.0,6821595600000.0,10936320000000.0,7224413000000.0,3830242300000.0,11743787000000.0,7444820400000.0,5072857600000.0,5273966600000.0,8775242600000.0,7724390000000.0
2094.0,6610788000000.0,9969418000000.0,12498333000000.0,6611213000000.0,10812244000000.0,7143862300000.0,3716353600000.0,11582455000000.0,7256026000000.0,4958395000000.0,5147210000000.0,8605232000000.0,7636821500000.0
2095.0,6378113000000.0,9825264000000.0,12425218000000.0,6459984000000.0,10629545000000.0,7004893500000.0,3582462800000.0,11452999000000.0,7107397000000.0,4820293400000.0,5022846000000.0,8468862300000.0,7484589700000.0
2096.0,6228946700000.0,9657089000000.0,12323744000000.0,6356815000000.0,10555072000000.0,6821528000000.0,3491917200000.0,11304125000000.0,6993006000000.0,4668259300000.0,4936534300000.0,8321101700000.0,7408386600000.0
2097.0,5994059000000.0,9507846000000.0,12261463000000.0,6215964000000.0,10478141000000.0,6676774600000.0,3381593000000.0,11151209000000.0,6881048000000.0,4524496000000.0,4807667500000.0,8162369300000.0,7282881500000.0
2098.0,5826412500000.0,9344886000000.0,12173529000000.0,6120994000000.0,10356768000000.0,6605397600000.0,3256024800000.0,10987744000000.0,6730754300000.0,4392112600000.0,4690540000000.0,8011606700000.0,7168877000000.0
2099.0,5656958000000.0,9183088000000.0,12061860000000.0,6000211000000.0,10306826000000.0,6457379000000.0,3141197000000.0,10869665000000.0,6568400700000.0,4257063600000.0,4565246700000.0,7913914000000.0,7024741000000.0
2100.0,5492833000000.0,9011108000000.0,11976343000000.0,5930794000000.0,10197638000000.0,6285828300000.0,3031693500000.0,10715367000000.0,6427818000000.0,4137795000000.0,4489904400000.0,7852105700000.0,6926823000000.0
