time,NORESM2-MM,INM-CM4-8,INM-CM5-0,EC-EARTH3,CESM2,CAMS-CSM1-0,ACCESS-CM2,CESM2-WACCM,CANESM5,EC-EARTH3-VEG,ACCESS-ESM1-5,IPSL-CM6A-LR,MRI-ESM2-0,MPI-ESM1-2-HR,GFDL-ESM4,FGOALS-F3-L,BCC-CSM2-MR
2077.0,26425467000.0,27510764000.0,25654454000.0,16427450000.0,23863906000.0,29638824000.0,22122066000.0,24609540000.0,21894640000.0,26014923000.0,23976143000.0,24457222000.0,23815629000.0,27821940000.0,26531960000.0,25016050000.0,25505323000.0
2078.0,26067667000.0,27563470000.0,25410646000.0,16131787000.0,23603595000.0,29560918000.0,21796070000.0,24527362000.0,21328163000.0,25383391000.0,23801369000.0,24265142000.0,23639267000.0,27645649000.0,27073407000.0,26088610000.0,25280879000.0
2079.0,25930115000.0,27192703000.0,25243271000.0,16117787000.0,23313449000.0,29430532000.0,21602922000.0,24264276000.0,21089340000.0,25082905000.0,23634290000.0,24110901000.0,23663682000.0,27718228000.0,26863876000.0,25069652000.0,25080513000.0
2080.0,25689555000.0,27075686000.0,25089516000.0,16184483000.0,23106222000.0,29454465000.0,21480030000.0,24244687000.0,20921800000.0,24813746000.0,23445768000.0,24017527000.0,23393475000.0,27449502000.0,26117444000.0,24609507000.0,24914088000.0
2081.0,25500713000.0,26902112000.0,24935006000.0,15716588000.0,23001805000.0,29283551000.0,21224937000.0,23961158000.0,20782610000.0,24722750000.0,23346244000.0,23855753000.0,23403790000.0,27286735000.0,27621482000.0,24956858000.0,24955380000.0
2082.0,25289884000.0,26756063000.0,24786133000.0,15494078000.0,22850499000.0,29157782000.0,20977590000.0,23739460000.0,20965330000.0,24767310000.0,23182766000.0,23675832000.0,23083500000.0,27155972000.0,26142056000.0,24392480000.0,24549097000.0
2083.0,25179101000.0,27666750000.0,24634171000.0,16396406000.0,22650253000.0,29024450000.0,20789387000.0,23537074000.0,20552280000.0,24542964000.0,23074260000.0,23523838000.0,22907433000.0,27017882000.0,25877778000.0,24268075000.0,24385460000.0
2084.0,24926372000.0,27069870000.0,24506694000.0,16086106000.0,22490857000.0,29607610000.0,20608821000.0,23947348000.0,20321466000.0,24156072000.0,22909750000.0,23624460000.0,22836419000.0,26883156000.0,25551706000.0,24113064000.0,24388645000.0
2085.0,25658972000.0,26761116000.0,25800202000.0,15153041000.0,22551435000.0,28869368000.0,20373903000.0,23643097000.0,21671963000.0,23913128000.0,22779636000.0,23299140000.0,23030440000.0,26784453000.0,25173283000.0,24252195000.0,24048263000.0
2086.0,25043022000.0,26515802000.0,24613782000.0,14921739000.0,22187580000.0,29305250000.0,20109838000.0,23436513000.0,22055758000.0,23709602000.0,22846845000.0,23142728000.0,22850124000.0,27009757000.0,25026611000.0,24544696000.0,23859153000.0
2087.0,24545497000.0,26358194000.0,24329120000.0,14799247000.0,22200140000.0,28776880000.0,19889943000.0,23242320000.0,23378035000.0,23470717000.0,22543910000.0,22963968000.0,22641310000.0,26703958000.0,24894523000.0,23861395000.0,23734055000.0
2088.0,24325558000.0,26220521000.0,24250782000.0,14781911000.0,21948008000.0,28628970000.0,19704463000.0,23066240000.0,20890718000.0,23208272000.0,22360222000.0,22866436000.0,22430640000.0,26625944000.0,25169238000.0,23703212000.0,23516957000.0
2089.0,24194216000.0,26197700000.0,24048194000.0,15611717000.0,21834870000.0,28566886000.0,19580150000.0,22844086000.0,20525249000.0,23193772000.0,22128275000.0,22765246000.0,22314490000.0,26450300000.0,25042178000.0,23816503000.0,23663925000.0
2090.0,24064199000.0,26108484000.0,25361287000.0,15251707000.0,21691912000.0,28415468000.0,19441555000.0,23314129000.0,20434645000.0,22861820000.0,21951676000.0,22635393000.0,22895129000.0,26779350000.0,25143180000.0,23762790000.0,23213488000.0
2091.0,23861297000.0,26161430000.0,24401520000.0,14709663000.0,21684890000.0,28344560000.0,19153586000.0,22590298000.0,20042963000.0,22680965000.0,21786040000.0,22728757000.0,22549488000.0,27009266000.0,24671396000.0,23431602000.0,22948694000.0
2092.0,24022698000.0,25872814000.0,23826310000.0,14625136000.0,21700230000.0,28336708000.0,18992170000.0,22834900000.0,19840676000.0,22505263000.0,21655440000.0,22351567000.0,22722126000.0,26275936000.0,24327225000.0,23343407000.0,23241261000.0
2093.0,23635243000.0,25768964000.0,23788657000.0,14341688000.0,21284923000.0,28199270000.0,18858344000.0,22589092000.0,19631276000.0,22403502000.0,21495253000.0,22231890000.0,22074757000.0,26178330000.0,24244870000.0,24127435000.0,22979300000.0
2094.0,23428310000.0,25973266000.0,24185930000.0,14220848000.0,21133302000.0,28611152000.0,19065141000.0,22308580000.0,20430805000.0,22028160000.0,21320970000.0,22279719000.0,22139638000.0,26096452000.0,24127201000.0,23384156000.0,22745917000.0
2095.0,23310529000.0,25624805000.0,23571851000.0,14081967000.0,21602490000.0,28670022000.0,18613633000.0,22948942000.0,19644228000.0,21756584000.0,21175570000.0,22084395000.0,21882049000.0,26729384000.0,23895544000.0,23191226000.0,22429846000.0
2096.0,23096924000.0,25656230000.0,23416826000.0,14883377000.0,21049453000.0,28950792000.0,18559210000.0,22055242000.0,20177738000.0,21783777000.0,21948805000.0,21911882000.0,22136525000.0,26180630000.0,23837266000.0,23711900000.0,22318498000.0
2097.0,22925263000.0,25445028000.0,23274056000.0,14103422000.0,20825102000.0,28076796000.0,18348392000.0,21872804000.0,21867390000.0,21607459000.0,21228521000.0,21776871000.0,22354950000.0,25994398000.0,24225081000.0,23130358000.0,22301985000.0
2098.0,25293138000.0,25355477000.0,23221870000.0,14014685000.0,20723323000.0,27919057000.0,18994145000.0,22816690000.0,19778875000.0,21169943000.0,20877382000.0,21988143000.0,22043216000.0,25798095000.0,23627168000.0,23086103000.0,22201362000.0
2099.0,22905250000.0,26112205000.0,23126454000.0,13800293000.0,21016105000.0,27790254000.0,18686386000.0,21638617000.0,19391650000.0,20896740000.0,20678646000.0,22078011000.0,21757614000.0,25688668000.0,23446260000.0,23591715000.0,21961790000.0
2100.0,22601255000.0,25921220000.0,23141960000.0,14807274000.0,20742248000.0,27902745000.0,17970725000.0,21561764000.0,20307595000.0,20678574000.0,20683577000.0,21661850000.0,23662178000.0,25620077000.0,23422235000.0,23779498000.0,22076158000.0
