time,CESM1-CAM5,MPI-ESM-LR,CANESM2
2070.0,19922416000.0,28713202000.0,23616475000.0
2071.0,19875332000.0,28618506000.0,22762353000.0
2072.0,19964901000.0,27972573000.0,22652996000.0
2073.0,19813560000.0,27464230000.0,22127380000.0
2074.0,20399616000.0,26823143000.0,22034450000.0
2075.0,21126853000.0,27550618000.0,21658894000.0
2076.0,20696955000.0,26317470000.0,21426983000.0
2077.0,20627788000.0,25397471000.0,21252463000.0
2078.0,20653974000.0,24454552000.0,21055791000.0
2079.0,20647969000.0,23215706000.0,21193736000.0
2080.0,21042844000.0,23579648000.0,21267208000.0
2081.0,20656780000.0,23017930000.0,21585179000.0
2082.0,20038683000.0,22656227000.0,21482904000.0
2083.0,20050584000.0,22454415000.0,21216528000.0
2084.0,20288061000.0,22338124000.0,20942742000.0
2085.0,20088668000.0,21918240000.0,20593426000.0
2086.0,20346386000.0,22397546000.0,20256106000.0
2087.0,20550363000.0,21925628000.0,20534290000.0
2088.0,20426797000.0,21865204000.0,20634460000.0
2089.0,20037500000.0,21812304000.0,21595492000.0
2090.0,20023878000.0,21358172000.0,21720971000.0
2091.0,19825215000.0,21368558000.0,21638674000.0
2092.0,20293090000.0,21167544000.0,22237716000.0
2093.0,20833235000.0,21020084000.0,21094947000.0
2094.0,20525806000.0,21673988000.0,21104507000.0
2095.0,20673053000.0,21370933000.0,20807225000.0
2096.0,20175890000.0,21250083000.0,20433189000.0
2097.0,19732746000.0,21429567000.0,19882460000.0
2098.0,19555355000.0,20974380000.0,19768824000.0
2099.0,19076380000.0,21080314000.0,19621284000.0
2100.0,18932937000.0,20978459000.0,19257747000.0
2101.0,18765265000.0,21128944000.0,19224943000.0
2102.0,18824170000.0,20421610000.0,19387906000.0
2103.0,18807749000.0,20885920000.0,19685136000.0
2104.0,18187010000.0,20617650000.0,19357050000.0
2105.0,18730303000.0,20527925000.0,19430210000.0
2106.0,18830455000.0,20476551000.0,20458584000.0
2107.0,19382415000.0,20430318000.0,20297724000.0
2108.0,19381234000.0,20829442000.0,20534215000.0
2109.0,19490462000.0,21070645000.0,21002721000.0
2110.0,19319435000.0,21506333000.0,21316973000.0
2111.0,19419750000.0,21679432000.0,20599710000.0
2112.0,19359838000.0,21790177000.0,20066245000.0
2113.0,19330191000.0,22529706000.0,20149547000.0
2114.0,19322749000.0,23530318000.0,20335387000.0
2115.0,19451249000.0,23627172000.0,20273996000.0
2116.0,19673143000.0,24138945000.0,20063828000.0
2117.0,20072780000.0,24786233000.0,20052419000.0
2118.0,19250885000.0,24929217000.0,20111360000.0
2119.0,19233590000.0,24730894000.0,20027142000.0
2120.0,19109097000.0,25149327000.0,19922016000.0
2121.0,19194059000.0,24863957000.0,19580965000.0
2122.0,19755809000.0,25088584000.0,20084850000.0
2123.0,20113852000.0,24959300000.0,20283050000.0
2124.0,20269238000.0,24746375000.0,20229382000.0
2125.0,20267768000.0,24330541000.0,20593048000.0
2126.0,20473184000.0,25377243000.0,20723266000.0
2127.0,20928367000.0,26347440000.0,21060450000.0
2128.0,20896188000.0,26146548000.0,21037773000.0
2129.0,20324346000.0,26752735000.0,21180654000.0
2130.0,20645708000.0,28679463000.0,21988745000.0
2131.0,20415971000.0,28717730000.0,22480884000.0
2132.0,20339943000.0,28129250000.0,21998731000.0
2133.0,20086591000.0,28064800000.0,21835809000.0
2134.0,19964275000.0,28161460000.0,22165418000.0
2135.0,19863194000.0,28882768000.0,22435918000.0
2136.0,20153469000.0,29423854000.0,22645625000.0
2137.0,20174744000.0,30271453000.0,23857865000.0
2138.0,20253340000.0,30437521000.0,24450892000.0
2139.0,20380066000.0,31001848000.0,24061743000.0
2140.0,20476127000.0,31332258000.0,24873363000.0
2141.0,20620970000.0,30936936000.0,26602406000.0
2142.0,21035123000.0,31522372000.0,26490001000.0
2143.0,21535770000.0,31497325000.0,26387577000.0
2144.0,21640976000.0,30689985000.0,26150844000.0
2145.0,22293897000.0,31011723000.0,26708441000.0
2146.0,22327955000.0,30296973000.0,26987100000.0
2147.0,22871493000.0,30284755000.0,27590607000.0
2148.0,22642774000.0,30627217000.0,27386590000.0
2149.0,22378926000.0,30962663000.0,27395801000.0
2150.0,22507889000.0,30901350000.0,28330707000.0
2151.0,22555027000.0,31909265000.0,28480985000.0
2152.0,23029830000.0,32443451000.0,28512866000.0
2153.0,22874829000.0,32762384000.0,27634004000.0
2154.0,22861660000.0,32944065000.0,27433603000.0
2155.0,23274217000.0,33138817000.0,27778863000.0
2156.0,23567518000.0,32969277000.0,27562068000.0
2157.0,23434437000.0,33459790000.0,28593912000.0
2158.0,23336364000.0,33580920000.0,28780315000.0
2159.0,24005050000.0,33330970000.0,29477140000.0
2160.0,23776123000.0,31995007000.0,29015876000.0
2161.0,23871717000.0,31115358000.0,28958681000.0
2162.0,23866526000.0,31256175000.0,29251963000.0
2163.0,24046217000.0,32513894000.0,29465326000.0
2164.0,23768967000.0,31929897000.0,29752582000.0
2165.0,23408675000.0,32056482000.0,31570428000.0
2166.0,23805014000.0,33058160000.0,31012758000.0
2167.0,23991312000.0,34141690000.0,30218600000.0
2168.0,23548322000.0,35654430000.0,30218971000.0
2169.0,23034660000.0,35832590000.0,30923397000.0
2170.0,23132715000.0,36945777000.0,31588917000.0
2171.0,23251038000.0,36551380000.0,30886846000.0
2172.0,23365798000.0,36178735000.0,30690030000.0
2173.0,23326482000.0,36238512000.0,30271486000.0
2174.0,23301026000.0,36740116000.0,30624050000.0
2175.0,22502296000.0,37868030000.0,30473955000.0
2176.0,22391276000.0,38442800000.0,29867524000.0
2177.0,22757917000.0,38837760000.0,30806860000.0
2178.0,22725720000.0,39303246000.0,29398497000.0
2179.0,23311028000.0,40138110000.0,28431751000.0
2180.0,23278907000.0,40522715000.0,28101542000.0
2181.0,23304184000.0,41428447000.0,28118740000.0
2182.0,23004721000.0,42108424000.0,27776088000.0
2183.0,23254140000.0,43140030000.0,27808050000.0
2184.0,23016060000.0,42409443000.0,27904004000.0
2185.0,22663653000.0,41331024000.0,28043004000.0
2186.0,22800994000.0,42683544000.0,28467530000.0
2187.0,22645170000.0,42901635000.0,29041158000.0
2188.0,22362941000.0,43020380000.0,28973433000.0
2189.0,21930854000.0,43338430000.0,29385970000.0
2190.0,21486662000.0,43846582000.0,28920844000.0
2191.0,22127999000.0,43111715000.0,29047011000.0
2192.0,22708974000.0,44008900000.0,28922307000.0
2193.0,23627938000.0,43639353000.0,28626690000.0
2194.0,24045822000.0,44321240000.0,28266832000.0
2195.0,23994577000.0,45798494000.0,28405817000.0
2196.0,23424932000.0,44995748000.0,28639556000.0
2197.0,23465605000.0,45056135000.0,28411210000.0
2198.0,23768580000.0,45531894000.0,27710468000.0
2199.0,23954438000.0,44026032000.0,26940390000.0
2200.0,23944358000.0,43427890000.0,28388300000.0
2201.0,23719580000.0,43096134000.0,28845502000.0
2202.0,23717523000.0,44252450000.0,28394891000.0
2203.0,24085123000.0,43851125000.0,28538458000.0
2204.0,24486357000.0,45157310000.0,28041624000.0
2205.0,24519248000.0,46350500000.0,27711166000.0
2206.0,24522772000.0,47840248000.0,28798081000.0
2207.0,24974918000.0,47283360000.0,28010985000.0
2208.0,26115780000.0,46621463000.0,27607384000.0
2209.0,26179277000.0,47502670000.0,27742270000.0
2210.0,25616065000.0,46600530000.0,28625603000.0
2211.0,25520703000.0,49720123000.0,28880906000.0
2212.0,25350496000.0,49004860000.0,28482660000.0
2213.0,26503737000.0,48706834000.0,27942572000.0
2214.0,26592227000.0,48479543000.0,27852511000.0
2215.0,26044645000.0,47933210000.0,27716878000.0
2216.0,26386907000.0,47976935000.0,27231898000.0
2217.0,26263007000.0,47135600000.0,28547740000.0
2218.0,25578312000.0,47239913000.0,29396222000.0
2219.0,25669351000.0,48189485000.0,29522770000.0
2220.0,25694538000.0,48514490000.0,30578090000.0
2221.0,24972986000.0,48561830000.0,30473437000.0
2222.0,25105768000.0,49023242000.0,30486764000.0
2223.0,25332930000.0,49096130000.0,30102835000.0
2224.0,25374710000.0,48604480000.0,28904410000.0
2225.0,25406515000.0,49599422000.0,28964057000.0
2226.0,25297605000.0,51608048000.0,29875345000.0
2227.0,25594710000.0,49696272000.0,29720435000.0
2228.0,26168111000.0,50100120000.0,28811942000.0
2229.0,26356603000.0,49775895000.0,29095120000.0
2230.0,26103515000.0,49926080000.0,28533252000.0
2231.0,25296870000.0,49425048000.0,29128804000.0
2232.0,25275689000.0,51960140000.0,28843481000.0
2233.0,25630976000.0,53045584000.0,29357621000.0
2234.0,25469254000.0,53948860000.0,29839591000.0
2235.0,26124930000.0,52516940000.0,29934727000.0
2236.0,26027880000.0,53668647000.0,29736410000.0
2237.0,26316112000.0,53460636000.0,30208776000.0
2238.0,26455214000.0,54491804000.0,30989009000.0
2239.0,26106077000.0,54433440000.0,31875480000.0
2240.0,26554358000.0,55188038000.0,31346553000.0
2241.0,26385150000.0,55576480000.0,30782616000.0
2242.0,26731400000.0,55980974000.0,31094800000.0
2243.0,26583917000.0,56441532000.0,31249970000.0
2244.0,26732681000.0,57859314000.0,30965785000.0
2245.0,26783844000.0,56016564000.0,31685400000.0
2246.0,25686866000.0,54674354000.0,32074306000.0
2247.0,25044640000.0,55537512000.0,32041440000.0
2248.0,25419114000.0,54955210000.0,32723573000.0
2249.0,24294924000.0,55801876000.0,32817971000.0
2250.0,23771130000.0,56742814000.0,33167813000.0
2251.0,23558580000.0,56471126000.0,33547524000.0
2252.0,23461170000.0,58366587000.0,33660144000.0
2253.0,23017376000.0,58754978000.0,32768967000.0
2254.0,22777954000.0,57904857000.0,33711909000.0
2255.0,23087770000.0,56751650000.0,35281437000.0
2256.0,23513737000.0,53633032000.0,34672220000.0
2257.0,24365420000.0,51394363000.0,35793160000.0
2258.0,24371374000.0,51928842000.0,35030192000.0
2259.0,23929315000.0,51643863000.0,33925233000.0
2260.0,24048394000.0,50730040000.0,33226641000.0
2261.0,24097114000.0,49439252000.0,33021770000.0
2262.0,24698307000.0,49354813000.0,32391946000.0
2263.0,25055873000.0,47398180000.0,33209014000.0
2264.0,24780683000.0,46222213000.0,33725123000.0
2265.0,24849320000.0,45918425000.0,34048410000.0
2266.0,24660860000.0,44775485000.0,34760237000.0
2267.0,24394422000.0,45548528000.0,34301473000.0
2268.0,24383250000.0,45635228000.0,33723025000.0
2269.0,24884003000.0,44324870000.0,33293800000.0
2270.0,25186030000.0,44034826000.0,32995246000.0
2271.0,26341140000.0,43840225000.0,33980815000.0
2272.0,26047220000.0,44138030000.0,33125380000.0
2273.0,26380272000.0,42985554000.0,32822465000.0
2274.0,26422798000.0,42248045000.0,33675586000.0
2275.0,26722486000.0,41034660000.0,35243233000.0
2276.0,26330038000.0,40017293000.0,35489714000.0
2277.0,25853170000.0,39262175000.0,35754450000.0
2278.0,25915068000.0,39434490000.0,34859336000.0
2279.0,24972685000.0,38735100000.0,35294835000.0
2280.0,25315540000.0,39276605000.0,35457230000.0
2281.0,24680432000.0,40138360000.0,35552854000.0
2282.0,24252168000.0,39400500000.0,35352730000.0
2283.0,24390205000.0,39325110000.0,35789267000.0
2284.0,24166922000.0,38293823000.0,35290587000.0
2285.0,24808806000.0,37606994000.0,36510500000.0
2286.0,24717750000.0,37707096000.0,35697970000.0
2287.0,24706157000.0,37985915000.0,34965070000.0
2288.0,24708063000.0,38673064000.0,34007828000.0
2289.0,24568535000.0,38245753000.0,33173610000.0
2290.0,25034252000.0,39863290000.0,32335675000.0
2291.0,25078450000.0,40762400000.0,31592380000.0
2292.0,25419895000.0,41977180000.0,31245695000.0
2293.0,25825200000.0,42729808000.0,30752162000.0
2294.0,26163740000.0,42768140000.0,30828659000.0
2295.0,26058433000.0,42840350000.0,30599225000.0
2296.0,26594548000.0,42251030000.0,30515624000.0
2297.0,26853906000.0,42261733000.0,29776275000.0
2298.0,27005571000.0,42407895000.0,29532391000.0
2299.0,27380520000.0,42295865000.0,29440578000.0
2300.0,27403604000.0,42406724000.0,28843110000.0
