time,ACCESS-CM2,IPSL-CM6A-LR,CESM2-WACCM,MRI-ESM2-0,ACCESS-ESM1-5,CANESM5
2282.0,3729798625.054,17955091953.6264,2985158904.3653,8225545039.997,5429250576.554131,12779954641.228699
2283.0,3634275018.038,17836888228.498,2981731373.1445,8213872104.687,5401170199.77895,12689838227.203299
2284.0,3724132675.4806,17737083097.157,2954405135.0535,8170401014.547,5378686301.596951,12698934424.944502
2285.0,3608552167.765,18518865626.225998,2941853403.1127005,8124077009.137,5379076216.857,12701142332.820398
2286.0,3692369276.4274,17709589287.296394,2930650548.382,8085478668.567,5345408045.559,12597314483.916399
2287.0,3650881759.923,17691179034.919,2914168426.723,8083178614.566999,5385907434.897,12499468439.229399
2288.0,3563601393.3382998,17358469089.1727,2908967288.34,8093079864.637,5303634346.557,12593927623.3547
2289.0,3662395177.6610003,19112459215.9487,2931237258.3283,8225131389.087,5275155219.573999,12571581928.216
2290.0,3556526723.344,18612610599.801003,2863833071.064,8131822778.243,5285783236.759,12611163577.771603
2291.0,3629090187.113,18058516642.934402,2869212818.5874996,8044925385.834,5176197884.897,12594239079.356499
2292.0,3535380862.2103996,17118721765.621002,2893838549.5274,8170507777.087001,5126222100.225,12580879191.726
2293.0,3459815955.467,16973175715.41,2921174783.2980003,8148927617.046999,5090836658.136999,12561916356.522999
2294.0,3820304059.0650005,16955334050.683,2914627169.7347,8067320253.033,5067486019.724,12487331646.950502
2295.0,3479270290.701,18786426246.0227,2885139913.751,8050144998.977,5058486846.483,12431395864.2005
2296.0,3471212054.0887003,16955429802.926003,2875647009.6365995,7975122800.617001,5077456674.717,12412946997.964996
2297.0,3433658835.6850004,16717660882.970001,2866018186.6066003,7948844283.334,5078000436.584,12350584295.558601
2298.0,3409334006.5896997,16538266407.8866,2861688793.5437,7940664000.733,5002872508.218,12298054211.710001
2299.0,3365464778.2060003,17135706702.0,2886374574.6084,7961435765.577,5251692485.139,12314818351.439299
2300.0,3339961732.281,16523433952.492998,2852171953.9577,8036179667.2369995,5038307160.101999,12349589669.418
