time,MPI-ESM1-2-HR,ACCESS-CM2,CMCC-CM2-SR5,FGOALS-F3-L,BCC-CSM2-MR,NORESM2-MM,CANESM5,GFDL-ESM4,EC-EARTH3,EC-EARTH3-VEG,ACCESS-ESM1-5,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,MRI-ESM2-0,CESM2,TAIESM1,CESM2-WACCM,CAMS-CSM1-0
2086.0,23092577000000.0,19983860000000.0,15722680000000.0,22283530000000.0,21177620000000.0,21944102000000.0,19824722000000.0,21965220000000.0,12994011000000.0,14067619000000.0,22617516000000.0,22080156000000.0,23216316000000.0,19054887000000.0,20307750000000.0,15873706000000.0,11136898000000.0,17606110000000.0,24026982000000.0
2087.0,22983714000000.0,19775875000000.0,15449192000000.0,22127143000000.0,20961519000000.0,21826246000000.0,19607830000000.0,21804175000000.0,12479863000000.0,13707982000000.0,22565014000000.0,22008706000000.0,23217914000000.0,18779354000000.0,20215815000000.0,15479019000000.0,10726863000000.0,17414706000000.0,23941614000000.0
2088.0,22860030000000.0,19607367000000.0,15035497000000.0,22046210000000.0,20684147000000.0,21728074000000.0,19408454000000.0,21649055000000.0,12046540000000.0,13262001000000.0,22342724000000.0,21966500000000.0,23121010000000.0,18550184000000.0,20004945000000.0,15200927000000.0,10416353000000.0,17130011000000.0,23890300000000.0
2089.0,22802476000000.0,19493219000000.0,14677292000000.0,21931038000000.0,20392498000000.0,21512824000000.0,19228682000000.0,21561709000000.0,11659322000000.0,12808706000000.0,22174476000000.0,21907955000000.0,23039459000000.0,18324172000000.0,19924685000000.0,15042577000000.0,10019083000000.0,16870505000000.0,23778445000000.0
2090.0,22676815000000.0,19313342000000.0,14291108000000.0,21829820000000.0,20050705000000.0,21406067000000.0,19060486000000.0,21461750000000.0,11232724000000.0,12392545000000.0,22119543000000.0,21856160000000.0,22981900000000.0,18082332000000.0,19710322000000.0,14792826000000.0,9729768000000.0,16628601000000.0,23682112000000.0
2091.0,22601169000000.0,19116670000000.0,13995890000000.0,21677237000000.0,19926822000000.0,21277725000000.0,18871545000000.0,21369499000000.0,10810840000000.0,12040432000000.0,21941415000000.0,21773670000000.0,22912982000000.0,17803770000000.0,19475260000000.0,14531335000000.0,9360792000000.0,16374804000000.0,23674032000000.0
2092.0,22500631000000.0,18922665000000.0,13600316000000.0,21520180000000.0,19653974000000.0,21159112000000.0,18683305000000.0,21248460000000.0,10375446000000.0,11504181000000.0,21745375000000.0,21737561000000.0,22831014000000.0,17499443000000.0,19217141000000.0,14270915000000.0,9002596000000.0,16014037000000.0,23573159000000.0
2093.0,22429187000000.0,18703712000000.0,13261608000000.0,21412182000000.0,19464380000000.0,20980013000000.0,18495163000000.0,21106122000000.0,9966447000000.0,11186870000000.0,21629013000000.0,21677497000000.0,22769295000000.0,17260440000000.0,18971080000000.0,13982245000000.0,8732576000000.0,15794801000000.0,23480272000000.0
2094.0,22390986000000.0,18501035000000.0,12933941000000.0,21365002000000.0,19400235000000.0,20811904000000.0,18255144000000.0,21004978000000.0,9522798000000.0,10757679000000.0,21487067000000.0,21616503000000.0,22685023000000.0,17049653000000.0,18755285000000.0,13484191000000.0,8468680400000.0,15401548000000.0,23485263000000.0
2095.0,22274000000000.0,18246365000000.0,12642336000000.0,21264809000000.0,19360318000000.0,20637754000000.0,18050793000000.0,20937783000000.0,9077902000000.0,10319919000000.0,21355628000000.0,21518736000000.0,22599530000000.0,16803105000000.0,18628347000000.0,13038289000000.0,8187542000000.0,15017167000000.0,23392610000000.0
2096.0,22181252000000.0,18032620000000.0,12315440000000.0,21096594000000.0,19272439000000.0,20472561000000.0,17803449000000.0,20829792000000.0,8645008400000.0,9882037000000.0,21266642000000.0,21416510000000.0,22557634000000.0,16568061000000.0,18383288000000.0,12719428000000.0,7915523000000.0,14539471000000.0,23359906000000.0
2097.0,22100901000000.0,17860930000000.0,11967999000000.0,20967787000000.0,18990200000000.0,20276980000000.0,17578478000000.0,20719310000000.0,8258954700000.0,9479751000000.0,21107510000000.0,21275926000000.0,22487100000000.0,16303296000000.0,18108251000000.0,12321764000000.0,7556595400000.0,14282044000000.0,23324114000000.0
2098.0,22040174000000.0,17725814000000.0,11602512000000.0,20829746000000.0,18782108000000.0,20215558000000.0,17356164000000.0,20603057000000.0,7944747000000.0,9021972000000.0,20874302000000.0,21140752000000.0,22451566000000.0,16017184000000.0,17886555000000.0,11835221000000.0,7254980400000.0,13899302000000.0,23310486000000.0
2099.0,21970108000000.0,17490895000000.0,11198253000000.0,20724947000000.0,18559298000000.0,20022780000000.0,17089728000000.0,20437879000000.0,7558889700000.0,8575476300000.0,20661324000000.0,21058700000000.0,22365031000000.0,15767252000000.0,17694106000000.0,11551696000000.0,6936872000000.0,13507400000000.0,23197984000000.0
2100.0,21856126000000.0,17291826000000.0,10911014000000.0,20597432000000.0,18165948000000.0,19855412000000.0,16881565000000.0,20333500000000.0,7144825400000.0,8149700000000.0,20422846000000.0,20971774000000.0,22320108000000.0,15523411000000.0,17542346000000.0,11133933000000.0,6568367600000.0,13044202000000.0,23129953000000.0
