time,CESM2,GFDL-ESM4,ACCESS-ESM1-5,CESM2-WACCM,INM-CM5-0,NORESM2-MM,TAIESM1,IPSL-CM6A-LR,ACCESS-CM2,CMCC-CM2-SR5,CAMS-CSM1-0,INM-CM4-8,EC-EARTH3-VEG,EC-EARTH3,BCC-CSM2-MR,FGOALS-F3-L,MPI-ESM1-2-HR,MRI-ESM2-0,CANESM5
2086.0,2007854200000.0,2306390400000.0,2306557300000.0,2005197500000.0,1880416300000.0,2461140500000.0,1170911700000.0,1841628200000.0,1529510100000.0,1230388600000.0,1988237100000.0,1831471200000.0,1416308200000.0,1029693960000.0,1936138300000.0,1528879600000.0,2292802700000.0,1811097000000.0,477027470000.0
2087.0,1973251900000.0,2291890400000.0,2274931500000.0,1976708400000.0,1857436100000.0,2432551400000.0,1144735900000.0,1812547200000.0,1489116700000.0,1188137100000.0,1963025500000.0,1812309100000.0,1367656100000.0,981911700000.0,1906784000000.0,1486338100000.0,2275497200000.0,1792003300000.0,442758000000.0
2088.0,1939766000000.0,2269488300000.0,2239089900000.0,1939480400000.0,1831010700000.0,2403249000000.0,1118984300000.0,1779945400000.0,1451676100000.0,1152271300000.0,1934404000000.0,1792737400000.0,1318955900000.0,932296070000.0,1888945300000.0,1445485900000.0,2256189000000.0,1770702200000.0,410133800000.0
2089.0,1909910900000.0,2249362500000.0,2187667000000.0,1911823900000.0,1807734500000.0,2371000500000.0,1094796640000.0,1753271800000.0,1422255200000.0,1111395900000.0,1919151400000.0,1769549900000.0,1268745400000.0,896343150000.0,1874125300000.0,1405932700000.0,2234033000000.0,1744172400000.0,376179560000.0
2090.0,1876640500000.0,2230990700000.0,2153576800000.0,1877426600000.0,1782981300000.0,2335287500000.0,1070731400000.0,1726945700000.0,1384010900000.0,1069588500000.0,1900584400000.0,1742710000000.0,1228810900000.0,857627560000.0,1862336500000.0,1373659700000.0,2218949600000.0,1721607300000.0,344436200000.0
2091.0,1843066600000.0,2211062700000.0,2138858000000.0,1840992400000.0,1752837300000.0,2290565000000.0,1047405200000.0,1692685300000.0,1342976300000.0,1032245600000.0,1885942700000.0,1718644000000.0,1182307700000.0,812775400000.0,1837806300000.0,1339288200000.0,2199264000000.0,1698843700000.0,315016640000.0
2092.0,1798753600000.0,2186284400000.0,2109246800000.0,1801114000000.0,1733771100000.0,2254586000000.0,1026164200000.0,1652561700000.0,1310134100000.0,995549640000.0,1871050700000.0,1695047400000.0,1136378200000.0,769420100000.0,1809035000000.0,1306492500000.0,2180969400000.0,1675206000000.0,288875540000.0
2093.0,1765931200000.0,2152728200000.0,2073490000000.0,1761531800000.0,1714212700000.0,2227296500000.0,1003239800000.0,1612081100000.0,1280200100000.0,962231000000.0,1859364300000.0,1674913600000.0,1094878500000.0,733442100000.0,1792253900000.0,1271514900000.0,2166097800000.0,1650590000000.0,262944570000.0
2094.0,1739990200000.0,2122094200000.0,2041590800000.0,1724296600000.0,1688477800000.0,2199247000000.0,981774100000.0,1581364700000.0,1246503600000.0,923605000000.0,1836676400000.0,1647557900000.0,1051372600000.0,698191500000.0,1758976700000.0,1243055500000.0,2151546600000.0,1639665200000.0,238397370000.0
2095.0,1710136100000.0,2095963400000.0,2000161500000.0,1693746100000.0,1662171900000.0,2166272200000.0,964665000000.0,1546748000000.0,1208786500000.0,887726740000.0,1817642900000.0,1616760000000.0,1004994040000.0,662288300000.0,1733340700000.0,1213889400000.0,2135816100000.0,1618514800000.0,212334600000.0
2096.0,1684695800000.0,2071042300000.0,1957791700000.0,1657951500000.0,1632657900000.0,2141688200000.0,940734200000.0,1508396800000.0,1170197800000.0,850036260000.0,1801196500000.0,1595143200000.0,959471350000.0,620966500000.0,1719008000000.0,1177546300000.0,2118761000000.0,1605348400000.0,190670540000.0
2097.0,1656696300000.0,2043234400000.0,1918783200000.0,1619909000000.0,1607512400000.0,2109914000000.0,917084600000.0,1469841900000.0,1132669600000.0,809178560000.0,1780842600000.0,1573443500000.0,918744800000.0,582207700000.0,1701867400000.0,1152101400000.0,2103936300000.0,1587332900000.0,169342780000.0
2098.0,1627976600000.0,2011879300000.0,1871767900000.0,1573973900000.0,1583223700000.0,2077801800000.0,894914400000.0,1439542100000.0,1102839200000.0,762047040000.0,1756504100000.0,1550124000000.0,874409160000.0,548733900000.0,1673573000000.0,1124591000000.0,2089152300000.0,1564051600000.0,148094120000.0
2099.0,1603502200000.0,1985134500000.0,1839427700000.0,1530733100000.0,1559076100000.0,2046524000000.0,876032400000.0,1405602600000.0,1061795200000.0,722407100000.0,1728505200000.0,1528504400000.0,829259700000.0,515581000000.0,1656795700000.0,1096561200000.0,2070921700000.0,1543412100000.0,127089610000.0
2100.0,1572415100000.0,1959634500000.0,1795561400000.0,1492606300000.0,1535161100000.0,2015776600000.0,851900300000.0,1368511000000.0,1027690860000.0,682598100000.0,1702495300000.0,1502697800000.0,779273700000.0,482708650000.0,1638113900000.0,1067523050000.0,2053290000000.0,1527375500000.0,109367920000.0
