time,ACCESS-CM2,CANESM5,ACCESS-ESM1-5,CESM2-WACCM,IPSL-CM6A-LR,MRI-ESM2-0
2273.0,213917550000.0,135226510000.0,327862000000.0,151993660000.0,356987830000.0,246705010000.0
2274.0,211556160000.0,134044025000.0,327637660000.0,149866730000.0,357084230000.0,245548680000.0
2275.0,209648240000.0,133117820000.0,328419600000.0,149274460000.0,355310830000.0,244127920000.0
2276.0,209633310000.0,132923700000.0,327436200000.0,147014730000.0,350251220000.0,243582060000.0
2277.0,206604530000.0,131841550000.0,325600740000.0,146753720000.0,347223750000.0,242785940000.0
2278.0,204459740000.0,131206780000.0,322015800000.0,145840320000.0,343928860000.0,241824380000.0
2279.0,202957230000.0,130672850000.0,318118560000.0,144945460000.0,342375700000.0,241404850000.0
2280.0,201690090000.0,130354760000.0,316331000000.0,144021490000.0,340025050000.0,238820490000.0
2281.0,201349330000.0,129342700000.0,315661500000.0,143363390000.0,338300170000.0,239017570000.0
2282.0,200293200000.0,128645054000.0,314556740000.0,143368180000.0,337529040000.0,236426920000.0
2283.0,198806960000.0,127641390000.0,312857950000.0,142302120000.0,335428550000.0,233637600000.0
2284.0,198089770000.0,126753690000.0,310704400000.0,141927420000.0,332430640000.0,233489800000.0
2285.0,195433680000.0,126677600000.0,308088270000.0,142164590000.0,332297860000.0,232904330000.0
2286.0,194839920000.0,126273960000.0,306505580000.0,141327140000.0,332138000000.0,233342570000.0
2287.0,194027520000.0,126742910000.0,303744100000.0,140937000000.0,331242640000.0,234588180000.0
2288.0,195222080000.0,125649690000.0,302079280000.0,140161600000.0,329897300000.0,232981410000.0
2289.0,195192320000.0,124940070000.0,301228060000.0,139720850000.0,330792170000.0,233064860000.0
2290.0,196304700000.0,124025730000.0,299562930000.0,139729600000.0,328769830000.0,232346910000.0
2291.0,195884600000.0,123470090000.0,299265100000.0,138890840000.0,329250100000.0,231459010000.0
2292.0,193498560000.0,122269170000.0,300179850000.0,138649350000.0,328319630000.0,230044660000.0
2293.0,192171970000.0,120880030000.0,297352900000.0,137840000000.0,326028750000.0,228294500000.0
2294.0,190557270000.0,120522220000.0,295445140000.0,137671100000.0,326394220000.0,225490290000.0
2295.0,190169740000.0,120078140000.0,296245200000.0,136384995000.0,325281700000.0,223396050000.0
2296.0,188984210000.0,119385950000.0,296146240000.0,135109520000.0,323598100000.0,221948900000.0
2297.0,186718490000.0,118379290000.0,295005850000.0,134407110000.0,322756200000.0,219688100000.0
2298.0,185184450000.0,117266410000.0,291944900000.0,134201660000.0,321681600000.0,217095720000.0
2299.0,183073200000.0,116192060000.0,288345850000.0,134371020000.0,320409960000.0,215860970000.0
2300.0,181224960000.0,114871320000.0,285201300000.0,133807310000.0,320961120000.0,212953780000.0
