,Unnamed: 0,cmip,gcm,scenario,rgi_reg,end_year,perc_area_missing,fpath,exp,historical_future_option,oggm_version
406,CMIP6:2100:CAMS-CSM1-0:ssp370:RGI15,CMIP6,CAMS-CSM1-0,ssp370,RGI15,2100,0.0006108915011628,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
407,CMIP6:2100:BCC-CSM2-MR:ssp585:RGI15,CMIP6,BCC-CSM2-MR,ssp585,RGI15,2100,0.0006108915011628,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_BCC-CSM2-MR_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
408,CMIP6:2100:CAMS-CSM1-0:ssp119:RGI15,CMIP6,CAMS-CSM1-0,ssp119,RGI15,2100,0.0006527668545922,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp119_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
409,CMIP6:2100:GFDL-ESM4:ssp370:RGI15,CMIP6,GFDL-ESM4,ssp370,RGI15,2100,0.0006108915011628,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_GFDL-ESM4_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
410,CMIP6:2100:MRI-ESM2-0:ssp126:RGI15,CMIP6,MRI-ESM2-0,ssp126,RGI15,2100,0.0006108915011628,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
411,CMIP6:2100:MRI-ESM2-0:ssp460:RGI15,CMIP6,MRI-ESM2-0,ssp460,RGI15,2100,0.0006108915011628,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp460_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
412,CMIP6:2100:EC-Earth3-Veg:ssp245:RGI15,CMIP6,EC-Earth3-Veg,ssp245,RGI15,2100,0.0006108915011628,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_EC-Earth3-Veg_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
413,CMIP6:2100:GFDL-ESM4:ssp119:RGI15,CMIP6,GFDL-ESM4,ssp119,RGI15,2100,0.000644690408793,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_GFDL-ESM4_ssp119_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
414,CMIP6:2100:CanESM5:ssp126:RGI15,CMIP6,CanESM5,ssp126,RGI15,2100,0.0006252119218656,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_CanESM5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
415,CMIP6:2100:MRI-ESM2-0:ssp534-over:RGI15,CMIP6,MRI-ESM2-0,ssp534-over,RGI15,2100,0.0006108915011628,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
416,CMIP6:2100:EC-Earth3-Veg:ssp119:RGI15,CMIP6,EC-Earth3-Veg,ssp119,RGI15,2100,0.0006527668545922,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_EC-Earth3-Veg_ssp119_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
417,CMIP6:2100:INM-CM4-8:ssp126:RGI15,CMIP6,INM-CM4-8,ssp126,RGI15,2100,0.000644690408793,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_INM-CM4-8_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
418,CMIP6:2100:INM-CM5-0:ssp126:RGI15,CMIP6,INM-CM5-0,ssp126,RGI15,2100,0.0006401431662002,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_INM-CM5-0_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
419,CMIP6:2100:EC-Earth3-Veg:ssp370:RGI15,CMIP6,EC-Earth3-Veg,ssp370,RGI15,2100,0.0006108915011628,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_EC-Earth3-Veg_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
420,CMIP6:2100:GFDL-ESM4:ssp245:RGI15,CMIP6,GFDL-ESM4,ssp245,RGI15,2100,0.0006108915011628,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_GFDL-ESM4_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
421,CMIP6:2100:MPI-ESM1-2-HR:ssp585:RGI15,CMIP6,MPI-ESM1-2-HR,ssp585,RGI15,2100,0.0006108915011628,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_MPI-ESM1-2-HR_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
422,CMIP6:2100:CAMS-CSM1-0:ssp245:RGI15,CMIP6,CAMS-CSM1-0,ssp245,RGI15,2100,0.000644690408793,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
423,CMIP6:2100:CESM2-WACCM:ssp245:RGI15,CMIP6,CESM2-WACCM,ssp245,RGI15,2100,0.0006057334349381,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
424,CMIP6:2100:CESM2:ssp245:RGI15,CMIP6,CESM2,ssp245,RGI15,2100,0.0006211397643198,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_CESM2_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
425,CMIP6:2100:BCC-CSM2-MR:ssp126:RGI15,CMIP6,BCC-CSM2-MR,ssp126,RGI15,2100,0.000644690408793,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_BCC-CSM2-MR_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
426,CMIP6:2100:NorESM2-MM:ssp370:RGI15,CMIP6,NorESM2-MM,ssp370,RGI15,2100,0.0006108915011628,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_NorESM2-MM_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
427,CMIP6:2100:FGOALS-f3-L:ssp126:RGI15,CMIP6,FGOALS-f3-L,ssp126,RGI15,2100,0.000614081357907,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_FGOALS-f3-L_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
428,CMIP6:2100:IPSL-CM6A-LR:ssp534-over:RGI15,CMIP6,IPSL-CM6A-LR,ssp534-over,RGI15,2100,0.0006251440525731,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
429,CMIP6:2100:EC-Earth3:ssp585:RGI15,CMIP6,EC-Earth3,ssp585,RGI15,2100,0.0005958923875358,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_EC-Earth3_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
430,CMIP6:2100:CanESM5:ssp585:RGI15,CMIP6,CanESM5,ssp585,RGI15,2100,0.0006362746165317,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_CanESM5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
431,CMIP6:2100:MRI-ESM2-0:ssp585:RGI15,CMIP6,MRI-ESM2-0,ssp585,RGI15,2100,0.0005958923875358,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
432,CMIP6:2100:INM-CM4-8:ssp585:RGI15,CMIP6,INM-CM4-8,ssp585,RGI15,2100,0.0006154387437556,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_INM-CM4-8_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
433,CMIP6:2100:INM-CM5-0:ssp585:RGI15,CMIP6,INM-CM5-0,ssp585,RGI15,2100,0.0006057334349381,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_INM-CM5-0_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
434,CMIP6:2100:CMCC-CM2-SR5:ssp585:RGI15,CMIP6,CMCC-CM2-SR5,ssp585,RGI15,2100,0.0006108915011628,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_CMCC-CM2-SR5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
435,CMIP6:2100:MRI-ESM2-0:ssp434:RGI15,CMIP6,MRI-ESM2-0,ssp434,RGI15,2100,0.0006057334349381,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp434_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
436,CMIP6:2100:NorESM2-MM:ssp245:RGI15,CMIP6,NorESM2-MM,ssp245,RGI15,2100,0.0006154387437556,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_NorESM2-MM_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
437,CMIP6:2100:MPI-ESM1-2-HR:ssp126:RGI15,CMIP6,MPI-ESM1-2-HR,ssp126,RGI15,2100,0.0006401431662002,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI15/run_hydro_w5e5_gcm_merged_MPI-ESM1-2-HR_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
438,CMIP6:2100:CanESM5:ssp585:RGI06,CMIP6,CanESM5,ssp585,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_CanESM5_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
439,CMIP6:2100:EC-Earth3:ssp245:RGI06,CMIP6,EC-Earth3,ssp245,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_EC-Earth3_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
440,CMIP6:2100:CESM2-WACCM:ssp370:RGI06,CMIP6,CESM2-WACCM,ssp370,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
441,CMIP6:2100:CAMS-CSM1-0:ssp370:RGI06,CMIP6,CAMS-CSM1-0,ssp370,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
442,CMIP6:2100:FGOALS-f3-L:ssp585:RGI06,CMIP6,FGOALS-f3-L,ssp585,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_FGOALS-f3-L_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
443,CMIP6:2100:IPSL-CM6A-LR:ssp585:RGI06,CMIP6,IPSL-CM6A-LR,ssp585,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
444,CMIP6:2100:CanESM5:ssp534-over:RGI06,CMIP6,CanESM5,ssp534-over,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_CanESM5_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
445,CMIP6:2100:INM-CM5-0:ssp370:RGI06,CMIP6,INM-CM5-0,ssp370,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_INM-CM5-0_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
446,CMIP6:2100:INM-CM4-8:ssp370:RGI06,CMIP6,INM-CM4-8,ssp370,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_INM-CM4-8_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
447,CMIP6:2100:CAMS-CSM1-0:ssp119:RGI06,CMIP6,CAMS-CSM1-0,ssp119,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp119_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
448,CMIP6:2100:BCC-CSM2-MR:ssp585:RGI06,CMIP6,BCC-CSM2-MR,ssp585,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_BCC-CSM2-MR_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
449,CMIP6:2100:ACCESS-CM2:ssp585:RGI06,CMIP6,ACCESS-CM2,ssp585,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
450,CMIP6:2100:GFDL-ESM4:ssp126:RGI06,CMIP6,GFDL-ESM4,ssp126,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_GFDL-ESM4_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
451,CMIP6:2100:MPI-ESM1-2-HR:ssp126:RGI06,CMIP6,MPI-ESM1-2-HR,ssp126,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_MPI-ESM1-2-HR_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
452,CMIP6:2100:INM-CM4-8:ssp245:RGI06,CMIP6,INM-CM4-8,ssp245,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_INM-CM4-8_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
453,CMIP6:2100:INM-CM5-0:ssp245:RGI06,CMIP6,INM-CM5-0,ssp245,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_INM-CM5-0_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
454,CMIP6:2100:CAMS-CSM1-0:ssp245:RGI06,CMIP6,CAMS-CSM1-0,ssp245,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_CAMS-CSM1-0_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
455,CMIP6:2100:NorESM2-MM:ssp126:RGI06,CMIP6,NorESM2-MM,ssp126,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_NorESM2-MM_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
456,CMIP6:2100:CESM2-WACCM:ssp245:RGI06,CMIP6,CESM2-WACCM,ssp245,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_CESM2-WACCM_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
457,CMIP6:2100:EC-Earth3:ssp370:RGI06,CMIP6,EC-Earth3,ssp370,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_EC-Earth3_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
458,CMIP6:2100:CESM2:ssp585:RGI06,CMIP6,CESM2,ssp585,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_CESM2_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
459,CMIP6:2100:MRI-ESM2-0:ssp245:RGI06,CMIP6,MRI-ESM2-0,ssp245,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
460,CMIP6:2100:EC-Earth3-Veg:ssp245:RGI06,CMIP6,EC-Earth3-Veg,ssp245,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_EC-Earth3-Veg_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
461,CMIP6:2100:CanESM5:ssp126:RGI06,CMIP6,CanESM5,ssp126,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_CanESM5_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
462,CMIP6:2100:BCC-CSM2-MR:ssp126:RGI06,CMIP6,BCC-CSM2-MR,ssp126,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_BCC-CSM2-MR_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
463,CMIP6:2100:IPSL-CM6A-LR:ssp126:RGI06,CMIP6,IPSL-CM6A-LR,ssp126,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
464,CMIP6:2100:FGOALS-f3-L:ssp126:RGI06,CMIP6,FGOALS-f3-L,ssp126,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_FGOALS-f3-L_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
465,CMIP6:2100:NorESM2-MM:ssp585:RGI06,CMIP6,NorESM2-MM,ssp585,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_NorESM2-MM_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
466,CMIP6:2100:CMCC-CM2-SR5:ssp245:RGI06,CMIP6,CMCC-CM2-SR5,ssp245,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_CMCC-CM2-SR5_ssp245_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
467,CMIP6:2100:IPSL-CM6A-LR:ssp534-over:RGI06,CMIP6,IPSL-CM6A-LR,ssp534-over,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_IPSL-CM6A-LR_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
468,CMIP6:2100:MPI-ESM1-2-HR:ssp585:RGI06,CMIP6,MPI-ESM1-2-HR,ssp585,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_MPI-ESM1-2-HR_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
469,CMIP6:2100:ACCESS-CM2:ssp126:RGI06,CMIP6,ACCESS-CM2,ssp126,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_ACCESS-CM2_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
470,CMIP6:2100:GFDL-ESM4:ssp585:RGI06,CMIP6,GFDL-ESM4,ssp585,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_GFDL-ESM4_ssp585_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
471,CMIP6:2100:MRI-ESM2-0:ssp119:RGI06,CMIP6,MRI-ESM2-0,ssp119,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp119_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
472,CMIP6:2100:EC-Earth3-Veg:ssp370:RGI06,CMIP6,EC-Earth3-Veg,ssp370,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_EC-Earth3-Veg_ssp370_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
473,CMIP6:2100:CESM2:ssp126:RGI06,CMIP6,CESM2,ssp126,RGI06,2100,3.1646428022459925e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_CESM2_ssp126_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
474,CMIP6:2100:MRI-ESM2-0:ssp534-over:RGI06,CMIP6,MRI-ESM2-0,ssp534-over,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_MRI-ESM2-0_ssp534-over_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
475,CMIP6:2100:EC-Earth3-Veg:ssp119:RGI06,CMIP6,EC-Earth3-Veg,ssp119,RGI06,2100,1.5732795645451506e-05,/home/www/oggm/oggm_output/oggm_v16/2023.3/CMIP6/2100/RGI06/run_hydro_w5e5_gcm_merged_EC-Earth3-Veg_ssp119_bc_2000_2019_Batch_*,match_geod_pergla,w5e5_gcm_merged,oggm_v1.6.1_2023.3
