time,ACCESS-CM2,IPSL-CM6A-LR,CESM2-WACCM,MRI-ESM2-0,ACCESS-ESM1-5,CANESM5
2265.0,335842730751.98,3501914567142.7,240812948227.3,659933876151.6,470239449191.89,1876050368549.23
2266.0,337550136382.73,3474680027694.3,239274870408.54,656729168339.44,468031483278.037,1867971367405.13
2267.0,332390978858.7,3441616215177.56,240455448275.63,655598395287.3,462452977333.883,1846888974896.5
2268.0,327633888500.88,3410800102304.25,239717772487.46,648801212838.44,457889268963.88696,1827839188112.4001
2269.0,323503179763.69,3393830909259.78,239610546134.47,642787411963.0,458729512374.61304,1814168851949.75
2270.0,319080738893.88,3371017951777.97,238562957992.14,634007048295.9,454764285415.57,1801043587685.53
2271.0,316809972928.65,3351695709577.31,234646775688.44,632379244923.56,453806318283.005,1785024224900.08
2272.0,315811986884.28,3320176857186.28,232106337239.06,628798280443.3,450958577040.73804,1766733459979.31
2273.0,313869712639.94,3292230144597.88,229084485918.45,624837186096.4,449161625942.054,1759041605395.72
2274.0,311691284878.65,3291090575625.02,226598515648.9,624584698719.24,447742073977.515,1756762575975.84
2275.0,309936559023.15,3263716529465.78,226179801049.06,624358331088.0,448165964749.33704,1746599335915.5398
2276.0,312224400270.81,3249377145047.84,221987401398.53,621338952644.86,445278604569.485,1742041736766.59
2277.0,311669459631.8,3219744472169.61,221187347163.52002,621933585152.9,441512337403.126,1727728459591.48
2278.0,307143765897.31,3215186943506.9,219293493642.78,623175692817.75,436492957875.677,1717513420977.26
2279.0,304153244593.53,3204446120035.77,217532311296.47,617807696183.2,434320882746.288,1711376340765.42
2280.0,303029582104.66003,3175410527872.9,217329845149.62,610655798419.76,431141181178.35,1705278828636.9001
2281.0,305308924376.52,3154244968098.7,217103479216.9,612552080193.25,431375777568.239,1693773304616.4102
2282.0,305097021412.45996,3143792186516.62,217142566629.27002,608549863128.8,429255901233.026,1681472692850.88
2283.0,304218734675.48,3125827669110.56,216661727938.78,603736855061.06,427702534480.86,1666564231268.83
2284.0,306536883675.74,3098386497992.97,215938506951.78,603882874637.3,424757901052.478,1654743036273.48
2285.0,303061444814.08,3105305022253.72,215955964924.47998,602366987832.2,423076323728.94,1664910690421.83
2286.0,303018782155.68,3084654365014.7,213779041354.52002,600889592266.25,420489238574.65,1649155383354.5
2287.0,301669684065.5,3076837747566.84,212457100282.4,601997673980.56,419128871969.54004,1633692535439.1199
2288.0,302572389405.53,3063749147241.98,211112229821.5,596783017507.7,416515863374.8,1629451037266.73
2289.0,299459519052.03,3071220331406.97,212008267934.96,594943144937.44,412827881822.1,1623942230679.22
2290.0,299713305059.16003,3044433879814.06,212552412070.52002,595915182385.44,412888405034.9,1617932494849.1199
2291.0,299302551166.4,3020388619316.84,211976284065.28,593532161973.95,411057176817.19,1612175881321.14
2292.0,296842395882.02,2999060668104.56,212919107918.41,594422708850.55,411879799720.36,1598995546579.33
2293.0,293281873986.13,2969881209840.38,213114547045.04,591379530130.26,408635480821.19,1587724836594.9001
2294.0,296370666398.26,2963938978450.53,213529651829.27002,587802087015.7,405179112127.74,1575131402664.2002
2295.0,292965967944.4,2984677726053.94,211450750418.84,584261453018.7,405132568147.66003,1556304998544.87
2296.0,291625324600.18,2960586120156.17,209504846260.47,578700471396.8401,405024009426.33997,1541197076076.8699
2297.0,289014966180.32,2943240055137.25,208833602248.4,574984886493.64,405259754099.7,1523462383397.71
2298.0,287843194989.41003,2924102530465.69,207984474359.72,569821746614.94,401258345328.54004,1513137753136.67
2299.0,283104886622.06,2934431283412.1,208365238899.92,564625601411.7,401232115903.6,1501194017265.3599
2300.0,276630916310.16003,2921527049412.06,208156639818.16,564270052459.6599,398301993583.64,1494072804489.72
