time,ACCESS-ESM1-5,MRI-ESM2-0,CESM2-WACCM,CANESM5,ACCESS-CM2,IPSL-CM6A-LR
2261.0,71864442668000.0,93325370510000.0,46102461392000.0,58624874495260.0,50691672274500.0,62959173381000.0
2262.0,71809853425000.0,93291020909000.0,46020825710000.0,58591598832860.0,50543864812744.0,62924161035400.0
2263.0,71798147752000.0,93223261656000.0,45927218488000.0,58531514476670.0,50370664812300.0,62912415334000.0
2264.0,71695011168000.0,93237095010000.0,45827297023000.0,58413295554530.0,50243405523040.0,62801320287200.0
2265.0,71635823960000.0,93285633088000.0,45824212557000.0,58348853761470.0,50090767784600.0,62692431461600.0
2266.0,71562399380000.0,93322990993000.0,45750844713000.0,58321106610400.0,49947099677360.0,62531484360300.0
2267.0,71496126848000.0,93341167214000.0,45694787897000.0,58345510166230.0,49815544940560.0,62526878972700.0
2268.0,71481941291000.0,93353608602000.0,45581011938000.0,58298553186660.0,49744276865504.0,62498865431800.0
2269.0,71372987553000.0,93437646857000.0,45557755065000.0,58301255362200.0,49618948670850.0,62534068392200.0
2270.0,71365794773000.0,93417190796000.0,45520710441000.0,58246730284310.0,49382233830440.0,62522683762300.0
2271.0,71236333520000.0,93438618069000.0,45408257792000.0,58236176002260.0,49323382639230.0,62510781079100.0
2272.0,71072990516000.0,93502105648000.0,45358076801000.0,58239410751080.0,49227057472860.0,62516360707000.0
2273.0,71041057262000.0,93648496748000.0,45356625919000.0,58202786168180.0,49140606994060.0,62541755791800.0
2274.0,71010827552000.0,93608083576000.0,45135144805000.0,58196892391100.0,49069273316220.0,62476325821200.0
2275.0,70881995195000.0,93761818223000.0,45131519514000.0,58310673541240.0,48871744903350.0,62431927688500.0
2276.0,70844953102000.0,93906708102000.0,44967572935000.0,58415270932380.0,48774287378070.0,62316696783700.0
2277.0,70767634155000.0,93991018262000.0,44891919763000.0,58330943556060.0,48660501048050.0,62245177977000.0
2278.0,70689724797000.0,93981511513000.0,44834958941000.0,58258706078450.0,48556371409890.0,62118857808000.0
2279.0,70665732395000.0,94088321635000.0,44728981563000.0,58257178411180.0,48501813038860.0,62082976249800.0
2280.0,70631609480000.0,94185875006000.0,44693308858000.0,58203475478610.0,48416267821140.0,61950291611400.0
2281.0,70501675305000.0,94176993727000.0,44596587942000.0,58174276694260.0,48328600437940.0,61931734454800.0
2282.0,70378448504000.0,94289049553000.0,44466510005000.0,58198535671230.0,48228990590016.0,61909909406000.0
2283.0,70322688300000.0,94404470449000.0,44318111265000.0,58180068776190.0,48211429782860.0,61931405321000.0
2284.0,70238462892000.0,94514872840000.0,44272605346000.0,58089629059360.0,48197242105310.0,61938925352300.0
2285.0,70165528135000.0,94689914002000.0,44274729912000.0,57979454390080.0,48155317555770.0,61901700808500.0
2286.0,70034409935000.0,94804979406000.0,44167292265000.0,57902785261490.0,48061470637500.0,61864500518000.0
2287.0,69936018951000.0,94864462213000.0,44135843922000.0,57865175851730.0,47959137399160.0,61825182913400.0
2288.0,69803202549000.0,94945820230000.0,44005218107000.0,57761211862260.0,47889340907720.0,61705375054800.0
2289.0,69714678669000.0,95051279285000.0,43978952413000.0,57753800418060.0,47780854435310.0,61682569805000.0
2290.0,69653750082000.0,95059212495000.0,43924648521000.0,57743734999540.0,47672609171670.0,61588714723800.0
2291.0,69535891140000.0,95238867030000.0,43876230925000.0,57710341460890.0,47542137498170.0,61468220135900.0
2292.0,69422499253000.0,95258652411000.0,43795530004000.0,57671031458010.0,47457940549300.0,61553738327600.0
2293.0,69415691461000.0,95341835744000.0,43740210364000.0,57600724655770.0,47303503561990.0,61537692039500.0
2294.0,69297434361000.0,95374636239000.0,43637329615000.0,57572271983640.0,47195592700330.0,61454701272600.0
2295.0,69286805866000.0,95533799890000.0,43522041943000.0,57481734289340.0,47182736382250.0,61408564912500.0
2296.0,69226162312000.0,95609762325000.0,43485850676000.0,57409592857080.0,47112633983180.0,61306980148600.0
2297.0,69059611095000.0,95678737206000.0,43435870424000.0,57384182194430.0,47039059644390.0,61200898663300.0
2298.0,68909482168000.0,95666156512000.0,43369989094000.0,57457731932880.0,46961298815624.0,61121239439900.0
2299.0,68828280223000.0,95687078022000.0,43234076520000.0,57455421628220.0,46923719817520.0,61095871037300.0
2300.0,68714138518000.0,95826543963000.0,43134833581000.0,57372854654020.0,46786443145420.0,61008829483800.0
