time,CESM1-CAM5,MPI-ESM-LR,CANESM2
2075.0,29938200000.0,36232598000.0,35295728000.0
2076.0,29643241000.0,36196303000.0,35107490000.0
2077.0,29367159000.0,36033257000.0,34963317000.0
2078.0,29038250000.0,35913945000.0,34780300000.0
2079.0,28903670000.0,35849724000.0,34614830000.0
2080.0,28541114000.0,35667448000.0,34401670000.0
2081.0,28233570000.0,35547193000.0,34176272000.0
2082.0,27939883000.0,35508417000.0,34019402000.0
2083.0,27753523000.0,35349066000.0,33820174000.0
2084.0,27480173000.0,35160924000.0,33580917000.0
2085.0,27228813000.0,35118490000.0,33356216000.0
2086.0,26986695000.0,34874080000.0,33240242000.0
2087.0,26759834000.0,34696660000.0,32998537000.0
2088.0,26455681000.0,34587810000.0,32745450000.0
2089.0,26037094000.0,34567360000.0,32555217000.0
2090.0,25643506000.0,34361000000.0,32320063000.0
2091.0,25343687000.0,34235533000.0,32129640000.0
2092.0,24984568000.0,34129121000.0,31908628000.0
2093.0,24646785000.0,33955699000.0,31647197000.0
2094.0,24399993000.0,33848646000.0,31516445000.0
2095.0,24177070000.0,33685885000.0,31302720000.0
2096.0,23865434000.0,33564279000.0,31082520000.0
2097.0,23527504000.0,33424437000.0,30898096000.0
2098.0,23225030000.0,33340846000.0,30658875000.0
2099.0,22870823000.0,33186347000.0,30410977000.0
2100.0,22611227000.0,33051415000.0,30234173000.0
2101.0,22367846000.0,32903705000.0,29967004000.0
2102.0,22081835000.0,33133000000.0,29802177000.0
2103.0,21805683000.0,32796279000.0,29529907000.0
2104.0,21316410000.0,32579461000.0,29355704000.0
2105.0,20911266000.0,32360092000.0,29163616000.0
2106.0,20690980000.0,32146300000.0,28955722000.0
2107.0,20405363000.0,32047952000.0,28730735000.0
2108.0,20149946000.0,31879131000.0,28515095000.0
2109.0,19734172000.0,31713788000.0,28136268000.0
2110.0,19467751000.0,31514067000.0,27911651000.0
2111.0,19217360000.0,31363060000.0,27681161000.0
2112.0,18961721000.0,31148600000.0,27445162000.0
2113.0,18696796000.0,31066817000.0,27384982000.0
2114.0,18467695000.0,30856292000.0,27077330000.0
2115.0,18143801000.0,30719615000.0,26838505000.0
2116.0,17985313000.0,30630826000.0,26658930000.0
2117.0,17641298000.0,30493352000.0,26574776000.0
2118.0,17291299000.0,30294913000.0,26323900000.0
2119.0,17005581000.0,30079758000.0,26110188000.0
2120.0,16787297000.0,30009400000.0,25957474000.0
2121.0,16570620000.0,29847220000.0,25819170000.0
2122.0,16536357000.0,29720860000.0,25559929000.0
2123.0,16089133000.0,29616226000.0,25405334000.0
2124.0,15953670000.0,29519094000.0,25143693000.0
2125.0,15673630000.0,29281823000.0,24931332000.0
2126.0,15558442000.0,29093267000.0,24887044000.0
2127.0,15636402000.0,28894792000.0,24675807000.0
2128.0,15324641000.0,29308783000.0,24498166000.0
2129.0,15046879000.0,28680124000.0,24325075000.0
2130.0,14778218000.0,28411093000.0,24369869000.0
2131.0,14604049000.0,28245127000.0,24107895000.0
2132.0,14434410000.0,28319087000.0,23928162000.0
2133.0,14167056000.0,28024037000.0,23834399000.0
2134.0,14033570000.0,27870420000.0,23559123000.0
2135.0,13895749000.0,27808162000.0,23356152000.0
2136.0,13758205000.0,27667606000.0,23260197000.0
2137.0,14040730000.0,27539122000.0,23106378000.0
2138.0,13400839000.0,27420875000.0,22930630000.0
2139.0,13135593000.0,27307299000.0,22751281000.0
2140.0,12962376000.0,27124963000.0,22710442000.0
2141.0,12750475000.0,27012794000.0,22474836000.0
2142.0,12626702000.0,27037348000.0,22272090000.0
2143.0,12416765000.0,26737357000.0,22119096000.0
2144.0,12297829000.0,26620492000.0,21960235000.0
2145.0,12022094000.0,26605865000.0,21796910000.0
2146.0,11855344000.0,26443571000.0,21630487000.0
2147.0,11666162000.0,26276516000.0,21448772000.0
2148.0,11484922000.0,26170264000.0,21223768000.0
2149.0,11328577000.0,26096308000.0,20978328000.0
2150.0,11204999000.0,25973727000.0,20842189000.0
2151.0,11119320000.0,25828045000.0,20615990000.0
2152.0,10907204000.0,25649953000.0,20447980000.0
2153.0,10785076000.0,25513265000.0,20289262000.0
2154.0,10694786000.0,25438470000.0,20080826000.0
2155.0,10564476000.0,25318142000.0,19935975000.0
2156.0,10574746000.0,25259360000.0,19809860000.0
2157.0,10492378000.0,25185417000.0,19695274000.0
2158.0,10145593000.0,25047448000.0,19516862000.0
2159.0,10073499000.0,25014910000.0,19322808000.0
2160.0,10053945000.0,24763181000.0,19108577000.0
2161.0,9783081000.0,24736274000.0,18969164000.0
2162.0,9624999000.0,24617190000.0,19103519000.0
2163.0,9506987000.0,24669082000.0,18792172000.0
2164.0,9304025000.0,24490437000.0,18697517000.0
2165.0,9215903000.0,24751660000.0,18614776000.0
2166.0,9078691000.0,24370661000.0,18275127000.0
2167.0,9090550000.0,24359113000.0,18240209000.0
2168.0,8850335000.0,24112892000.0,18049978000.0
2169.0,8637702000.0,24077062000.0,17938307000.0
2170.0,8491688400.0,23900834000.0,17842928000.0
2171.0,8340438500.0,23830907000.0,17843570000.0
2172.0,8245367000.0,23715287000.0,17945666000.0
2173.0,8135255000.0,23554687000.0,17472838000.0
2174.0,7971248000.0,23431293000.0,17290031000.0
2175.0,7913069000.0,23456334000.0,17398980000.0
2176.0,7822188500.0,23298826000.0,17086833000.0
2177.0,7654457300.0,23419260000.0,16970706000.0
2178.0,7774988300.0,23327836000.0,16735935000.0
2179.0,7526105600.0,23170550000.0,16649042000.0
2180.0,7342281000.0,23240090000.0,16984494000.0
2181.0,7273812000.0,22922148000.0,16476750000.0
2182.0,7150946300.0,22782298000.0,16343568000.0
2183.0,7157010000.0,23428130000.0,16184396000.0
2184.0,7045214000.0,23236831000.0,16095191000.0
2185.0,6927165400.0,22865314000.0,15982161000.0
2186.0,6835764700.0,22760063000.0,15914017000.0
2187.0,6719375400.0,22497995000.0,15795715000.0
2188.0,7183341600.0,22329702000.0,15638270000.0
2189.0,6615583000.0,22449201000.0,16041019000.0
2190.0,6459638300.0,22382504000.0,15651736000.0
2191.0,6427661300.0,22349870000.0,15468152000.0
2192.0,6340979700.0,22695326000.0,15519832000.0
2193.0,6194460000.0,22419239000.0,15384394000.0
2194.0,6056974300.0,22013127000.0,15163483000.0
2195.0,5957142500.0,22903630000.0,14980451000.0
2196.0,5891538000.0,21934868000.0,14921655000.0
2197.0,5779695000.0,21665208000.0,14820512000.0
2198.0,5708574700.0,21679930000.0,14752398000.0
2199.0,5673888300.0,22309038000.0,14567139000.0
2200.0,5592734700.0,21504922000.0,14505361000.0
2201.0,5508374500.0,21434477000.0,14454904000.0
2202.0,5398729700.0,21474275000.0,14454682000.0
2203.0,5315022300.0,21687270000.0,14252953000.0
2204.0,5215052000.0,21794163000.0,14197318000.0
2205.0,5171363300.0,21284516000.0,14081647000.0
2206.0,5089703000.0,21371337000.0,14008184000.0
2207.0,4984669000.0,20975720000.0,13862365000.0
2208.0,4879283000.0,20843979000.0,13838501000.0
2209.0,4898769000.0,21107366000.0,13759334000.0
2210.0,4755540000.0,20609706000.0,13588721000.0
2211.0,4634114000.0,20532046000.0,13501385000.0
2212.0,4601357300.0,20561338000.0,13581214000.0
2213.0,4492743000.0,20691444000.0,13325711000.0
2214.0,4447979500.0,20758845000.0,13223698000.0
2215.0,4409073700.0,20394009000.0,13188836000.0
2216.0,4304852500.0,21197455000.0,13336937000.0
2217.0,4290006000.0,20118067000.0,13057645000.0
2218.0,4169965600.0,20035963000.0,12871649000.0
2219.0,4094275800.0,20229108000.0,12733216000.0
2220.0,4048668700.0,19831853000.0,12714181000.0
2221.0,4000458000.0,20212552000.0,12625986000.0
2222.0,3923798800.0,19749240000.0,12529753000.0
2223.0,3888718800.0,19872176000.0,12389294000.0
2224.0,3840630300.0,20670843000.0,12282368000.0
2225.0,3755693800.0,20006445000.0,12473446000.0
2226.0,3706075400.0,19577256000.0,12127306000.0
2227.0,3687871500.0,19446155000.0,12027519000.0
2228.0,3592323000.0,19717937000.0,11964912000.0
2229.0,3540044300.0,19355646000.0,11917079000.0
2230.0,3506814000.0,19485190000.0,12002436000.0
2231.0,3439170300.0,19429138000.0,11773644000.0
2232.0,3418782000.0,19307911000.0,11628479000.0
2233.0,3358053600.0,19073878000.0,11577515000.0
2234.0,3283728400.0,19287845000.0,11491321000.0
2235.0,3420495400.0,18912640000.0,11314192000.0
2236.0,3290420700.0,18954134000.0,11308860000.0
2237.0,3221611000.0,19149646000.0,11207371000.0
2238.0,3177313300.0,18719770000.0,11049585000.0
2239.0,3103004700.0,18675053000.0,11011122000.0
2240.0,3504108800.0,18554714000.0,10921333000.0
2241.0,3088320800.0,18460887000.0,10878385000.0
2242.0,3488702700.0,18553227000.0,10750225000.0
2243.0,3860300300.0,18400618000.0,11099235000.0
2244.0,3039866600.0,18551044000.0,10619530000.0
2245.0,3605697000.0,18285775000.0,10515841000.0
2246.0,3182305500.0,18201733000.0,10474818000.0
2247.0,3031990300.0,18114960000.0,10880994000.0
2248.0,2824672800.0,18230960000.0,10671175000.0
2249.0,2776350200.0,18040891000.0,10547039000.0
2250.0,3450236000.0,18192050000.0,10304290000.0
2251.0,2806214100.0,17990048000.0,10297256000.0
2252.0,2695321000.0,17922650000.0,10118154000.0
2253.0,2679225000.0,17817651000.0,10065368000.0
2254.0,2664663000.0,17804816000.0,10116065000.0
2255.0,2625341000.0,17821280000.0,10031052000.0
2256.0,2658276900.0,17640272000.0,10442428000.0
2257.0,2639332600.0,17597650000.0,10026100000.0
2258.0,2557467600.0,17596555000.0,10400383000.0
2259.0,2551155700.0,17539460000.0,9851596000.0
2260.0,2538608000.0,17383717000.0,10395886000.0
2261.0,2650994000.0,17316830000.0,9799625000.0
2262.0,2467165000.0,17436785000.0,9696464000.0
2263.0,2423093800.0,17473870000.0,9922420000.0
2264.0,2481051100.0,17279054000.0,9915438000.0
2265.0,2354112800.0,17126021000.0,9757289000.0
2266.0,2326852600.0,17211357000.0,9608600000.0
2267.0,2280191700.0,17206968000.0,9656170000.0
2268.0,2284587500.0,16984822000.0,9472065000.0
2269.0,2211332900.0,16918977000.0,9621672000.0
2270.0,2202360000.0,16890954000.0,9366504000.0
2271.0,2147469300.0,16757477000.0,9213599000.0
2272.0,2110534800.0,16914278000.0,9174624000.0
2273.0,2106282400.0,17366405000.0,9302591000.0
2274.0,2075432300.0,17141542000.0,9521240000.0
2275.0,2291721000.0,16794342000.0,9157858000.0
2276.0,2202389500.0,16727437000.0,9090219000.0
2277.0,2062628700.0,16801620000.0,9034661000.0
2278.0,2025441400.0,16681298000.0,9346647000.0
2279.0,2066892400.0,16532448000.0,9615209000.0
2280.0,2019753200.0,16833367000.0,10206756000.0
2281.0,1996223100.0,16583886000.0,9147181000.0
2282.0,1996698100.0,16589409000.0,8853247000.0
2283.0,1990009200.0,17053485000.0,8905062000.0
2284.0,1948073200.0,16487868000.0,8722297000.0
2285.0,1928531100.0,16338553000.0,9711606000.0
2286.0,1893992600.0,16403111000.0,9212734000.0
2287.0,1887918200.0,16506381000.0,8816616000.0
2288.0,1893742000.0,16370905000.0,8630405000.0
2289.0,1867493000.0,16544388000.0,8517020700.0
2290.0,1806738700.0,16178074000.0,8476011500.0
2291.0,1783263600.0,16135883000.0,8340995600.0
2292.0,1971309700.0,16106373000.0,8296187400.0
2293.0,1909597700.0,16019628000.0,8228146000.0
2294.0,2017561100.0,15991206000.0,8298845000.0
2295.0,1769523100.0,16016626000.0,8218164700.0
2296.0,1746544900.0,16051497000.0,8091980000.0
2297.0,1724784900.0,15890246000.0,8047446000.0
2298.0,1800135600.0,16131913000.0,8082136000.0
2299.0,1800517600.0,15806160000.0,7975088600.0
2300.0,1727131900.0,16007569000.0,8340695000.0
