time,CESM2-WACCM,MRI-ESM2-0,IPSL-CM6A-LR,CANESM5
2159.0,16691841000.0,24761401000.0,6393975000.0,9766570000.0
2160.0,16510155000.0,23885300000.0,6128369000.0,9544488000.0
2161.0,16933600000.0,24249743000.0,6121896000.0,9493384000.0
2162.0,16139687000.0,24040362000.0,5938750500.0,9420402000.0
2163.0,16013086000.0,23694346000.0,5843677000.0,9430809000.0
2164.0,16344147000.0,24628408000.0,5746887700.0,9213879000.0
2165.0,16097753000.0,24125643000.0,5758210600.0,9420400000.0
2166.0,15748222000.0,25798394000.0,5760804000.0,9074645000.0
2167.0,15586055000.0,25478349000.0,5551929300.0,8834445000.0
2168.0,15395097000.0,25096540000.0,5748002300.0,8802498000.0
2169.0,15878580000.0,26919328000.0,5604439600.0,8628949000.0
2170.0,16379406000.0,29312444000.0,5314857500.0,8498621000.0
2171.0,15947440000.0,27364071000.0,5253503000.0,8712722000.0
2172.0,15612369000.0,26994715000.0,5207697400.0,9004532000.0
2173.0,15265244000.0,27987510000.0,5362342400.0,8637286000.0
2174.0,15141282000.0,26096896000.0,5631792600.0,8327992300.0
2175.0,14986136000.0,25986281000.0,5431587000.0,8188883500.0
2176.0,14735170000.0,32168573000.0,5195716600.0,8472126500.0
2177.0,15576990000.0,28579450000.0,5171112000.0,7960137000.0
2178.0,15117828000.0,27610970000.0,5020154400.0,8099175400.0
2179.0,14777351000.0,29876849000.0,5130230000.0,7901448700.0
2180.0,14613873000.0,27936944000.0,5045308400.0,8190320000.0
2181.0,14484159000.0,27608859000.0,4910651400.0,7782752000.0
2182.0,14336056000.0,27476345000.0,5188280000.0,8106030000.0
2183.0,14329665000.0,27070915000.0,4999736000.0,7994132000.0
2184.0,14037540000.0,30161322000.0,5126148600.0,7578698000.0
2185.0,14151842000.0,29316750000.0,5319566300.0,7445071000.0
2186.0,13914159000.0,27991947000.0,4939678700.0,7284228000.0
2187.0,13865589000.0,26922793000.0,4774788600.0,7241792500.0
2188.0,13866759000.0,26455929000.0,4724626000.0,7554777000.0
2189.0,13734521000.0,26568462000.0,4969562600.0,7370375700.0
2190.0,15590289000.0,29297064000.0,5423048000.0,7488200700.0
2191.0,16174293000.0,26369659000.0,4912083500.0,8674348000.0
2192.0,14688774000.0,28285360000.0,4808324600.0,8008599600.0
2193.0,14555442000.0,26399805000.0,4713956000.0,7385194500.0
2194.0,14418449000.0,27394705000.0,4593270000.0,7108468700.0
2195.0,14466101000.0,26845550000.0,4807591400.0,7628559000.0
2196.0,14013345000.0,25696037000.0,4531880000.0,7079376400.0
2197.0,13682844000.0,26646900000.0,4600395000.0,6907031000.0
2198.0,13495677000.0,26117590000.0,5160561700.0,7681905000.0
2199.0,14077055000.0,26807990000.0,4523839500.0,7146588700.0
2200.0,13385433000.0,26189548000.0,4341278700.0,7101951000.0
2201.0,13246940000.0,25921565000.0,4381418000.0,6680942600.0
2202.0,14079414000.0,26614710000.0,4421249000.0,6473537000.0
2203.0,13367928000.0,26131976000.0,4255070200.0,6414951400.0
2204.0,13840664000.0,29130125000.0,4528324600.0,6423085600.0
2205.0,12978734000.0,27126966000.0,4828276700.0,6776301000.0
2206.0,12784745000.0,30082646000.0,4212108800.0,6833690600.0
2207.0,13053472000.0,29470587000.0,4176657400.0,6298219500.0
2208.0,12923323000.0,28029358000.0,4209514800.0,7132477000.0
2209.0,12899494000.0,26673770000.0,4096231000.0,6281841700.0
2210.0,12825597000.0,26409431000.0,4047232800.0,6044435500.0
2211.0,12520423000.0,27101788000.0,4080809000.0,5938528000.0
2212.0,12300880000.0,26018290000.0,4032107300.0,5823444500.0
2213.0,12653667000.0,25849375000.0,4238829600.0,5730426400.0
2214.0,12222372000.0,25691054000.0,4120967700.0,5713553000.0
2215.0,12092137000.0,26574990000.0,4274327000.0,5625308700.0
2216.0,12340406000.0,25465006000.0,4051082500.0,8794576000.0
2217.0,12009927000.0,25333375000.0,4297009000.0,5934691000.0
2218.0,11922659000.0,25229568000.0,4061532200.0,5663945700.0
2219.0,12166015000.0,25106438000.0,3881040400.0,5602130000.0
2220.0,11836638000.0,25571097000.0,4290470400.0,5442789000.0
2221.0,11696574000.0,25185853000.0,3877055500.0,5362385000.0
2222.0,11754182000.0,25152004000.0,3921496300.0,5450754600.0
2223.0,11618465000.0,24840235000.0,5050821600.0,5377856500.0
2224.0,11544968000.0,25587190000.0,3809109800.0,5332510700.0
2225.0,11518172000.0,24732547000.0,3742879500.0,5378910700.0
2226.0,11429904000.0,24621496000.0,3869691400.0,5195085300.0
2227.0,11318815000.0,24673560000.0,3709225000.0,5140824600.0
2228.0,11241397000.0,24542060000.0,3636166400.0,5146362000.0
2229.0,11190104000.0,25400770000.0,3612710100.0,5030872000.0
2230.0,11090705000.0,24845427000.0,3668057900.0,5157105000.0
2231.0,11092009000.0,25281802000.0,3615600400.0,5049791000.0
2232.0,10944267000.0,26373358000.0,3679820300.0,5071708700.0
2233.0,11117822000.0,25783160000.0,3931611000.0,4955504000.0
2234.0,10886684000.0,25248455000.0,3619163600.0,4884110300.0
2235.0,10773418000.0,24670028000.0,3711526100.0,4887717400.0
2236.0,10696480000.0,27676120000.0,3913160000.0,4908886000.0
2237.0,10608204000.0,25104427000.0,3801477400.0,5165242000.0
2238.0,10581240000.0,26450686000.0,3498681300.0,4863393300.0
2239.0,10543908000.0,25845297000.0,3446030800.0,4825256400.0
2240.0,10609883000.0,25185587000.0,3565585200.0,4851006000.0
2241.0,10471157000.0,27104446000.0,3565974800.0,4791707600.0
2242.0,10431502000.0,26668032000.0,3420528400.0,4651859500.0
2243.0,10262274000.0,25777881000.0,3523768600.0,5585379300.0
2244.0,10220478000.0,25756535000.0,3398680000.0,4800010000.0
2245.0,10128257000.0,25477333000.0,3411171800.0,4637891000.0
2246.0,10093180000.0,25257894000.0,3388339700.0,4689990700.0
2247.0,10015163000.0,25146634000.0,3427739100.0,4486685000.0
2248.0,9928795000.0,28018594000.0,3374579000.0,4443004400.0
2249.0,9862148000.0,25769271000.0,3363447800.0,5317907000.0
2250.0,9942337000.0,28409469000.0,3335699500.0,4701410300.0
2251.0,9755976000.0,26632220000.0,3379417000.0,4437909000.0
2252.0,9699644000.0,26683697000.0,3480282400.0,4315525000.0
2253.0,9647482000.0,26440215000.0,3330643200.0,4380006000.0
2254.0,9555024000.0,25638044000.0,3375921000.0,4451128000.0
2255.0,9516915000.0,26237331000.0,3437349400.0,4412570000.0
2256.0,9464707000.0,25916230000.0,3287713500.0,4513181000.0
2257.0,9409416000.0,25623150000.0,3271882800.0,4223444200.0
2258.0,9353897000.0,25473920000.0,3211143000.0,4278930200.0
2259.0,9238039000.0,25448530000.0,3209021000.0,4178451700.0
2260.0,9204033000.0,28560550000.0,3209692200.0,4228283000.0
2261.0,9161155000.0,26630324000.0,3292729300.0,4149485600.0
2262.0,9088076000.0,26147953000.0,3226920700.0,4057530600.0
2263.0,9066631000.0,25694724000.0,3202540500.0,4574222300.0
2264.0,9026867000.0,25578810000.0,3199933400.0,4057259000.0
2265.0,8870588000.0,26207144000.0,3398613500.0,4050603000.0
2266.0,8849010000.0,25799956000.0,3344074200.0,4263489800.0
2267.0,8839979000.0,25865726000.0,3542634000.0,4290590500.0
2268.0,8752598000.0,26215000000.0,3231426300.0,4009047000.0
2269.0,8726703000.0,25855250000.0,3745534500.0,3920477700.0
2270.0,8669633000.0,25915525000.0,3309042000.0,3889018400.0
2271.0,8618126000.0,25764844000.0,3226778000.0,3939155000.0
2272.0,8574713000.0,29067880000.0,3221414000.0,4944762400.0
2273.0,8537407500.0,26710210000.0,3149704000.0,4485536300.0
2274.0,8485451300.0,26520550000.0,3208110800.0,4103912700.0
2275.0,8451077600.0,25897196000.0,3120668700.0,4292364800.0
2276.0,8342666000.0,26186353000.0,3137669000.0,4260510000.0
2277.0,8380818400.0,25701304000.0,3031396600.0,3963044600.0
2278.0,8279406000.0,25849246000.0,3060930800.0,3913205000.0
2279.0,8240140000.0,25890890000.0,3059445500.0,3937931000.0
2280.0,8322253000.0,25773695000.0,3138091000.0,3884989200.0
2281.0,8200862000.0,25771727000.0,3093745200.0,4777538000.0
2282.0,8099098000.0,26572597000.0,3004782300.0,3922538500.0
2283.0,8051943400.0,26139863000.0,3324713200.0,3793754000.0
2284.0,8047622000.0,25745967000.0,3234242800.0,4531762700.0
2285.0,8120246300.0,25712118000.0,3011235000.0,4688070700.0
2286.0,7927906300.0,25657793000.0,3787194400.0,3677771500.0
2287.0,7847943700.0,25533740000.0,4242169600.0,3604292600.0
2288.0,7794158600.0,25600324000.0,3643424800.0,3567397400.0
2289.0,7764269000.0,25546467000.0,3385924900.0,3567128300.0
2290.0,7935996000.0,25503932000.0,3799572200.0,3642763800.0
2291.0,7657318400.0,25510826000.0,3671536000.0,3553264400.0
2292.0,7628076000.0,25735470000.0,3338859800.0,3537858600.0
2293.0,7502479000.0,25492513000.0,3236308700.0,5860925400.0
2294.0,7449841000.0,25449929000.0,3149910500.0,4204169200.0
2295.0,7431862000.0,25429567000.0,3129449500.0,3755777500.0
2296.0,7349850000.0,25477319000.0,3188351700.0,3550105900.0
2297.0,7274920000.0,25461742000.0,3168280300.0,3672632600.0
2298.0,7200097300.0,25572661000.0,3067948000.0,3683458000.0
2299.0,7199655400.0,25456339000.0,3020778500.0,3478210600.0
2300.0,7140388400.0,25405856000.0,3029380400.0,3474899000.0
