time,MRI-ESM2-0,CANESM5,CESM2-WACCM,ACCESS-CM2,ACCESS-ESM1-5,IPSL-CM6A-LR
2286.0,34990500000.0,119227280000.0,23095263000.0,10642072000.0,13373094000.0,11545263.0
2287.0,34998813000.0,118810660000.0,22692807000.0,10874504000.0,13203548000.0,11695450.0
2288.0,35311563000.0,123706520000.0,22261174000.0,10438892000.0,13243955000.0,12003489.0
2289.0,36071660000.0,124108790000.0,22342947000.0,10658608000.0,13268604000.0,13080882.0
2290.0,36084113000.0,123168860000.0,22651933000.0,10384135000.0,13085792000.0,12496436.0
2291.0,35592552000.0,124248695000.0,22401890000.0,10531074000.0,13069257000.0,12856671.0
2292.0,36270612000.0,122911080000.0,22717366000.0,10448190000.0,13031058000.0,12630616.0
2293.0,36610363000.0,122676240000.0,22393483000.0,10230864000.0,13044687000.0,12086740.0
2294.0,36524360000.0,120361450000.0,22468557000.0,10258163000.0,12901602000.0,11800237.0
2295.0,36453460000.0,117958500000.0,22198032000.0,9979219000.0,12905059000.0,11593143.0
2296.0,36221880000.0,115089680000.0,21900319000.0,10054319000.0,12967005000.0,11388773.0
2297.0,36450046000.0,113108640000.0,21579448000.0,9939568000.0,12790309000.0,11507491.0
2298.0,36426900000.0,109036770000.0,21445863000.0,9982778000.0,12597440000.0,11510328.0
2299.0,36512280000.0,107226510000.0,21598829000.0,9844287000.0,12564785000.0,11086834.0
2300.0,37184040000.0,110493870000.0,21674758000.0,9690095000.0,12658700000.0,10781881.0
