time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2081.0,6032303000000.0,5694445600000.0,4928311400000.0,6034752000000.0
2082.0,6011489400000.0,5648141500000.0,4882327000000.0,6001107000000.0
2083.0,5978652700000.0,5614167000000.0,4855176400000.0,5964193000000.0
2084.0,5948349300000.0,5571297000000.0,4817442000000.0,5928407500000.0
2085.0,5913945600000.0,5525541500000.0,4774531400000.0,5899455300000.0
2086.0,5874186700000.0,5471446500000.0,4744636500000.0,5866906500000.0
2087.0,5847343000000.0,5430665300000.0,4715838400000.0,5839531000000.0
2088.0,5826247000000.0,5393533000000.0,4686440000000.0,5807924600000.0
2089.0,5808301500000.0,5352144000000.0,4663423300000.0,5791482400000.0
2090.0,5773560000000.0,5309000000000.0,4644568300000.0,5755540000000.0
2091.0,5751401600000.0,5263056700000.0,4608958000000.0,5731434000000.0
2092.0,5718389000000.0,5236063700000.0,4585817600000.0,5696409000000.0
2093.0,5682034000000.0,5167277700000.0,4559807700000.0,5677578700000.0
2094.0,5651817300000.0,5122928700000.0,4534380300000.0,5635170000000.0
2095.0,5607027000000.0,5079233000000.0,4514591000000.0,5616488000000.0
2096.0,5578025000000.0,5033068300000.0,4485009600000.0,5591140000000.0
2097.0,5537708600000.0,4973924500000.0,4468251300000.0,5554734000000.0
2098.0,5504777000000.0,4924153300000.0,4446822000000.0,5517510000000.0
2099.0,5477828000000.0,4896994000000.0,4416876000000.0,5482247000000.0
2100.0,5450166000000.0,4849384000000.0,4391242800000.0,5435767000000.0
