time,CESM2-WACCM,TAIESM1,NORESM2-MM,ACCESS-CM2,EC-EARTH3,INM-CM4-8,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,MPI-ESM1-2-HR,INM-CM5-0,IPSL-CM6A-LR,MRI-ESM2-0,CMCC-CM2-SR5,CAMS-CSM1-0,CANESM5,FGOALS-F3-L,GFDL-ESM4,EC-EARTH3-VEG
2086.0,2648124400000.0,1507485800000.0,4084364500000.0,3570075200000.0,2299442500000.0,4232504100000.0,4563146400000.0,4308068500000.0,2659859000000.0,5175519500000.0,4826645000000.0,2097147300000.0,3326488600000.0,2619411800000.0,5557754000000.0,2455941200000.0,4606524400000.0,4533630000000.0,2879495000000.0
2087.0,2539894900000.0,1419881900000.0,3989940500000.0,3464541800000.0,2189771700000.0,4171270700000.0,4487554000000.0,4225862500000.0,2540389800000.0,5136649300000.0,4762255000000.0,1981672800000.0,3249325200000.0,2518502300000.0,5506914600000.0,2357851300000.0,4518451000000.0,4462353600000.0,2765791200000.0
2088.0,2418425500000.0,1340120000000.0,3894077600000.0,3372511400000.0,2093434500000.0,4109815300000.0,4390393000000.0,4115976400000.0,2425187500000.0,5078770500000.0,4691651000000.0,1881459700000.0,3160226400000.0,2403826400000.0,5443537000000.0,2261240300000.0,4448709000000.0,4381950000000.0,2651150000000.0
2089.0,2314468000000.0,1256984800000.0,3777852300000.0,3274058200000.0,2000394800000.0,4050973600000.0,4309466700000.0,4003784000000.0,2334060700000.0,5019001000000.0,4625816600000.0,1784888200000.0,3074332300000.0,2303363000000.0,5379301300000.0,2167303600000.0,4367650700000.0,4312457800000.0,2525747000000.0
2090.0,2204979000000.0,1192099200000.0,3692674200000.0,3177562000000.0,1908989100000.0,3997379000000.0,4261152800000.0,3908813700000.0,2232693600000.0,4968132600000.0,4562242000000.0,1688570000000.0,2989939200000.0,2194091700000.0,5318130000000.0,2071829800000.0,4304725900000.0,4232843000000.0,2411232200000.0
2091.0,2101293700000.0,1111900600000.0,3594985000000.0,3080936000000.0,1821018800000.0,3939681400000.0,4182034600000.0,3828961500000.0,2118646600000.0,4918313000000.0,4491647000000.0,1587207000000.0,2897769100000.0,2100639700000.0,5262401300000.0,1970929700000.0,4229220000000.0,4163140800000.0,2308588200000.0
2092.0,1990737800000.0,1036540840000.0,3511260800000.0,2985153500000.0,1734609300000.0,3876299200000.0,4098778500000.0,3735344600000.0,2019169400000.0,4864437400000.0,4433257700000.0,1494184000000.0,2811997500000.0,1996616400000.0,5218518400000.0,1882630000000.0,4138830400000.0,4093142400000.0,2192917000000.0
2093.0,1894918500000.0,973898200000.0,3417582300000.0,2889854200000.0,1651097600000.0,3800020300000.0,4022082500000.0,3645803300000.0,1928763700000.0,4796931600000.0,4368270000000.0,1406559700000.0,2731673000000.0,1895755000000.0,5167297600000.0,1798672000000.0,4074685600000.0,4021388000000.0,2094274400000.0
2094.0,1785586900000.0,917249850000.0,3323918800000.0,2786326700000.0,1564776000000.0,3733578300000.0,3936759600000.0,3585642300000.0,1813506000000.0,4743265000000.0,4303470200000.0,1320853700000.0,2653487400000.0,1807455200000.0,5124603000000.0,1710913700000.0,4016256000000.0,3959042600000.0,1992949400000.0
2095.0,1680665000000.0,853359070000.0,3221486600000.0,2688772700000.0,1484341800000.0,3671097900000.0,3868208000000.0,3517616000000.0,1708272300000.0,4679192300000.0,4240022000000.0,1240032300000.0,2580390600000.0,1719737800000.0,5083650000000.0,1631689500000.0,3954915100000.0,3891384500000.0,1890827900000.0
2096.0,1571203400000.0,797413340000.0,3106750600000.0,2589435600000.0,1402878200000.0,3605927000000.0,3800891400000.0,3439142400000.0,1612762400000.0,4616561400000.0,4178835100000.0,1163576600000.0,2504770200000.0,1627028000000.0,5044154000000.0,1543128500000.0,3881093300000.0,3823056500000.0,1788894400000.0
2097.0,1481252400000.0,732548370000.0,2988422700000.0,2498255400000.0,1326818800000.0,3541817000000.0,3725224800000.0,3354384700000.0,1514484000000.0,4562030700000.0,4122034300000.0,1080919500000.0,2428027500000.0,1538944000000.0,4995659000000.0,1457490000000.0,3805605000000.0,3742412800000.0,1699957300000.0
2098.0,1393059200000.0,673643900000.0,2899299000000.0,2407430600000.0,1252930400000.0,3478240400000.0,3626381300000.0,3279747300000.0,1421247100000.0,4509484400000.0,4055359600000.0,1005568070000.0,2356159000000.0,1455027800000.0,4953559500000.0,1373972100000.0,3736683400000.0,3666016000000.0,1602155400000.0
2099.0,1303029600000.0,619120400000.0,2784483900000.0,2309345200000.0,1169330000000.0,3423170500000.0,3532395400000.0,3194414000000.0,1332775900000.0,4456846000000.0,3993515000000.0,934941700000.0,2278401000000.0,1363418300000.0,4893264000000.0,1291591200000.0,3672777400000.0,3593085600000.0,1500895600000.0
2100.0,1209655800000.0,564358550000.0,2667449700000.0,2217734000000.0,1084521050000.0,3364388900000.0,3441486700000.0,3062050000000.0,1242871600000.0,4396178200000.0,3935321500000.0,869834000000.0,2207286800000.0,1284646100000.0,4843925000000.0,1219423800000.0,3601373000000.0,3519547000000.0,1416009500000.0
