time,CESM1-CAM5,MPI-ESM-LR,CANESM2
2044.0,30622843000.0,31747854000.0,31044225000.0
2045.0,30355170000.0,31443155000.0,31336569000.0
2046.0,30059127000.0,31102063000.0,30355386000.0
2047.0,29723642000.0,30934784000.0,30079746000.0
2048.0,30166671000.0,31189404000.0,29763115000.0
2049.0,29693403000.0,30571903000.0,29514336000.0
2050.0,29178882000.0,30391368000.0,31137182000.0
2051.0,28904233000.0,30198258000.0,30795565000.0
2052.0,28816335000.0,30004586000.0,29762152000.0
2053.0,29503328000.0,29801048000.0,29080940000.0
2054.0,28436220000.0,29639498000.0,28821799000.0
2055.0,27992515000.0,29362977000.0,28618717000.0
2056.0,27753722000.0,29652863000.0,28283152000.0
2057.0,29932872000.0,29227379000.0,28441336000.0
2058.0,27553080000.0,29027842000.0,27725265000.0
2059.0,27228420000.0,28754266000.0,27607773000.0
2060.0,27077157000.0,28652300000.0,27261129000.0
2061.0,26793669000.0,28420315000.0,26895092000.0
2062.0,26683476000.0,29104318000.0,26662132000.0
2063.0,26438360000.0,28683674000.0,26321082000.0
2064.0,26137156000.0,30402339000.0,26027022000.0
2065.0,25989712000.0,28716171000.0,25822910000.0
2066.0,25777013000.0,28345817000.0,25592721000.0
2067.0,27762016000.0,28129290000.0,25373514000.0
2068.0,25780687000.0,27996082000.0,27502254000.0
2069.0,25584830000.0,29583903000.0,25190044000.0
2070.0,25369397000.0,27656650000.0,24860887000.0
2071.0,25062685000.0,27842056000.0,24730345000.0
2072.0,24990110000.0,28303026000.0,24520255000.0
2073.0,24670560000.0,27640918000.0,24732811000.0
2074.0,24437540000.0,30330550000.0,24431952000.0
2075.0,24670376000.0,28494318000.0,24301838000.0
2076.0,28649755000.0,27510794000.0,24175684000.0
2077.0,24942275000.0,27169604000.0,23900050000.0
2078.0,24115223000.0,27501554000.0,23598084000.0
2079.0,23919032000.0,28137744000.0,23398644000.0
2080.0,23720335000.0,27578943000.0,25827883000.0
2081.0,23434047000.0,28788230000.0,24829400000.0
2082.0,23269528000.0,29257423000.0,23996283000.0
2083.0,23214340000.0,28232327000.0,23683709000.0
2084.0,24150490000.0,27720753000.0,23194864000.0
2085.0,22979156000.0,27224623000.0,23306457000.0
2086.0,22734688000.0,27147983000.0,22964222000.0
2087.0,22682257000.0,28327082000.0,22614245000.0
2088.0,25372535000.0,30785454000.0,22725857000.0
2089.0,22726654000.0,31631070000.0,22924333000.0
2090.0,22478893000.0,28736332000.0,22143027000.0
2091.0,24321286000.0,28966345000.0,24450454000.0
2092.0,27815193000.0,28119830000.0,22031813000.0
2093.0,23638190000.0,28999950000.0,23394738000.0
2094.0,22599864000.0,27855055000.0,22073002000.0
2095.0,25882903000.0,27769612000.0,21874622000.0
2096.0,23170314000.0,27759983000.0,24414601000.0
2097.0,22584938000.0,27813476000.0,21990924000.0
2098.0,22531987000.0,27700820000.0,22341063000.0
2099.0,22294550000.0,28638263000.0,21657684000.0
2100.0,21924465000.0,27625220000.0,22891504000.0
2101.0,22007278000.0,27938400000.0,21817332000.0
2102.0,22361300000.0,29500137000.0,22112520000.0
2103.0,22031170000.0,29030408000.0,21488155000.0
2104.0,22631050000.0,27903586000.0,21371238000.0
2105.0,21769355000.0,27664343000.0,21481624000.0
2106.0,21474593000.0,27643090000.0,24713210000.0
2107.0,21355473000.0,27555490000.0,22487376000.0
2108.0,21275593000.0,27655285000.0,21885760000.0
2109.0,21231870000.0,27563014000.0,23868785000.0
2110.0,21467722000.0,27348318000.0,27685978000.0
2111.0,21085528000.0,27541980000.0,24618605000.0
2112.0,20932491000.0,27698106000.0,23465770000.0
2113.0,20788822000.0,27895712000.0,22394390000.0
2114.0,20679020000.0,27334275000.0,22659482000.0
2115.0,20626504000.0,27455912000.0,21941381000.0
2116.0,20531044000.0,27248476000.0,21649775000.0
2117.0,20489652000.0,27633603000.0,21264402000.0
2118.0,20415678000.0,27173206000.0,21074592000.0
2119.0,20387355000.0,27118672000.0,21212641000.0
2120.0,21710070000.0,27560675000.0,21011753000.0
2121.0,20185129000.0,31231158000.0,20811469000.0
2122.0,20070562000.0,28727294000.0,20624515000.0
2123.0,20040552000.0,28046862000.0,21601343000.0
2124.0,20162562000.0,27509406000.0,22927686000.0
2125.0,19852487000.0,28841705000.0,20904663000.0
2126.0,19773628000.0,28441960000.0,20559925000.0
2127.0,19818523000.0,28039199000.0,21242274000.0
2128.0,20785360000.0,27463018000.0,20670192000.0
2129.0,19837587000.0,27446770000.0,20747735000.0
2130.0,19573774000.0,32166523000.0,20423150000.0
2131.0,19550695000.0,27780719000.0,20769534000.0
2132.0,19456606000.0,27354075000.0,20158870000.0
2133.0,19434602000.0,27226978000.0,20210848000.0
2134.0,19352472000.0,28303421000.0,21629178000.0
2135.0,19236448000.0,27604505000.0,20130095000.0
2136.0,19117920000.0,27286084000.0,20162806000.0
2137.0,19032588000.0,27206371000.0,20017260000.0
2138.0,19746908000.0,28019706000.0,19932148000.0
2139.0,18992790000.0,27235121000.0,20694733000.0
2140.0,18908496000.0,27113042000.0,20187234000.0
2141.0,18933944000.0,27236841000.0,20466799000.0
2142.0,18920511000.0,27066310000.0,19996768000.0
2143.0,20441045000.0,27796845000.0,19814435000.0
2144.0,18805076000.0,27282258000.0,19704111000.0
2145.0,18708382000.0,26975662000.0,21469469000.0
2146.0,18868847000.0,27238392000.0,20665600000.0
2147.0,18548783000.0,26923655000.0,19736633000.0
2148.0,18777168000.0,26877782000.0,19660691000.0
2149.0,18399451000.0,26842763000.0,20013179000.0
2150.0,18678387000.0,27237982000.0,19858047000.0
2151.0,18536763000.0,27186760000.0,19512590000.0
2152.0,18740054000.0,26911530000.0,19429433000.0
2153.0,18352822000.0,26834862000.0,19385813000.0
2154.0,18254952000.0,26745274000.0,19475212000.0
2155.0,18316710000.0,26886162000.0,19970929000.0
2156.0,18159053000.0,28176364000.0,19272342000.0
2157.0,18221806000.0,28645712000.0,19177204000.0
2158.0,18179535000.0,28034865000.0,20500873000.0
2159.0,19335018000.0,27470914000.0,19213392000.0
2160.0,18018736000.0,28524872000.0,19270064000.0
2161.0,18134718000.0,27864797000.0,19146527000.0
2162.0,18920800000.0,27143377000.0,19015842000.0
2163.0,17935540000.0,28728273000.0,19420529000.0
2164.0,17856270000.0,28558062000.0,19724167000.0
2165.0,17867325000.0,28872940000.0,18894223000.0
2166.0,17778098000.0,27533079000.0,21420739000.0
2167.0,17736204000.0,30884033000.0,20982630000.0
2168.0,17697630000.0,28457472000.0,20088967000.0
2169.0,18329407000.0,29243050000.0,19574990000.0
2170.0,18108416000.0,27996880000.0,19611881000.0
2171.0,17723510000.0,27555715000.0,19232342000.0
2172.0,17554592000.0,27574878000.0,20313805000.0
2173.0,19217007000.0,28739543000.0,19618492000.0
2174.0,19447613000.0,27632067000.0,19079535000.0
2175.0,18145083000.0,30221249000.0,18870274000.0
2176.0,17606169000.0,29654016000.0,20523540000.0
2177.0,17473591000.0,28621574000.0,20631167000.0
2178.0,17448139000.0,28527145000.0,18844140000.0
2179.0,17507910000.0,29334751000.0,20509436000.0
2180.0,23165700000.0,31317720000.0,18993207000.0
2181.0,18225236000.0,29355481000.0,19152046000.0
2182.0,17804653000.0,28692017000.0,18760833000.0
2183.0,17526063000.0,28372947000.0,23597190000.0
2184.0,17776880000.0,28416352000.0,20666335000.0
2185.0,18571940000.0,28254590000.0,19938120000.0
2186.0,17427128000.0,28631079000.0,19085392000.0
2187.0,17494045000.0,28210635000.0,18974691000.0
2188.0,17419643000.0,29594820000.0,19363199000.0
2189.0,17972646000.0,28824293000.0,18889951000.0
2190.0,18211762000.0,28134380000.0,18737416000.0
2191.0,18843690000.0,29053750000.0,19842583000.0
2192.0,17584132000.0,28471495000.0,19532780000.0
2193.0,20814322000.0,29406499000.0,18928560000.0
2194.0,18002727000.0,28500056000.0,18717553000.0
2195.0,17351140000.0,28258300000.0,18626267000.0
2196.0,17785444000.0,28151333000.0,18614060000.0
2197.0,19183878000.0,28071723000.0,18790089000.0
2198.0,18876520000.0,28111104000.0,19844704000.0
2199.0,19526543000.0,28081005000.0,19236231000.0
2200.0,18536894000.0,28071586000.0,19277021000.0
2201.0,17660942000.0,28220730000.0,18856835000.0
2202.0,17489930000.0,28062134000.0,23701535000.0
2203.0,17769250000.0,28130527000.0,19406221000.0
2204.0,19733110000.0,28054182000.0,19027304000.0
2205.0,17938467000.0,31124910000.0,19204594000.0
2206.0,17490305000.0,28383770000.0,21638169000.0
2207.0,17476168000.0,28100338000.0,24793362000.0
2208.0,18650833000.0,28369674000.0,22521831000.0
2209.0,17920422000.0,27951976000.0,21159401000.0
2210.0,17640964000.0,28037368000.0,21301870000.0
2211.0,17385500000.0,27908334000.0,20469215000.0
2212.0,17451018000.0,28764785000.0,20467298000.0
2213.0,18291542000.0,28932890000.0,19754279000.0
2214.0,17520640000.0,29133578000.0,20833325000.0
2215.0,17527460000.0,29657575000.0,22462523000.0
2216.0,18789202000.0,28893843000.0,21226960000.0
2217.0,17662913000.0,28688808000.0,19929561000.0
2218.0,17433276000.0,28667075000.0,20346590000.0
2219.0,17331577000.0,30376348000.0,20185561000.0
2220.0,20477470000.0,28837570000.0,23808720000.0
2221.0,18870070000.0,28409549000.0,22477586000.0
2222.0,17642058000.0,29348258000.0,22256865000.0
2223.0,17864888000.0,30585571000.0,21248713000.0
2224.0,18528720000.0,30324726000.0,20327152000.0
2225.0,17559974000.0,30164371000.0,21267820000.0
2226.0,17400617000.0,29351672000.0,20574132000.0
2227.0,18124780000.0,31155399000.0,20404212000.0
2228.0,17920866000.0,30011208000.0,20218790000.0
2229.0,17539210000.0,29526649000.0,25620785000.0
2230.0,17399908000.0,29830676000.0,23459344000.0
2231.0,17488046000.0,30142525000.0,21031860000.0
2232.0,17681422000.0,30813174000.0,20478510000.0
2233.0,17548534000.0,31862688000.0,20968059000.0
2234.0,17729487000.0,30305930000.0,20763260000.0
2235.0,18713668000.0,30473255000.0,20380100000.0
2236.0,18811798000.0,30031466000.0,20765151000.0
2237.0,17824100000.0,29777115000.0,21932610000.0
2238.0,17650380000.0,29964597000.0,20580053000.0
2239.0,17403850000.0,33765288000.0,20413927000.0
2240.0,17361226000.0,31732423000.0,21158982000.0
2241.0,17585107000.0,30582690000.0,20602910000.0
2242.0,17380985000.0,30456793000.0,20289112000.0
2243.0,17406906000.0,30350930000.0,20175008000.0
2244.0,17728809000.0,31287493000.0,20420092000.0
2245.0,18241888000.0,30346936000.0,21839454000.0
2246.0,17401946000.0,30310496000.0,22014605000.0
2247.0,17382017000.0,30174747000.0,21617711000.0
2248.0,17352198000.0,32014803000.0,22719375000.0
2249.0,17335007000.0,30841698000.0,22905526000.0
2250.0,17891210000.0,30487431000.0,21310759000.0
2251.0,18782415000.0,31023974000.0,25458067000.0
2252.0,17485746000.0,30290209000.0,23284900000.0
2253.0,19377826000.0,30343125000.0,21445059000.0
2254.0,21205604000.0,31150336000.0,21000681000.0
2255.0,19351470000.0,31031665000.0,20775047000.0
2256.0,17708930000.0,30675170000.0,21682364000.0
2257.0,17784273000.0,30854220000.0,23512426000.0
2258.0,17834988000.0,30850812000.0,21598419000.0
2259.0,17529532000.0,30576480000.0,20997652000.0
2260.0,17573919000.0,30483276000.0,21239218000.0
2261.0,18702981000.0,30641924000.0,21774367000.0
2262.0,19379388000.0,30516253000.0,22576683000.0
2263.0,17849426000.0,33761010000.0,22227022000.0
2264.0,18102018000.0,31920320000.0,21104716000.0
2265.0,22599780000.0,31318495000.0,21518668000.0
2266.0,18553883000.0,31280351000.0,21400609000.0
2267.0,17771483000.0,30894965000.0,21665310000.0
2268.0,18201930000.0,30766248000.0,20885905000.0
2269.0,21704987000.0,30760045000.0,20953567000.0
2270.0,20054223000.0,31359865000.0,21235640000.0
2271.0,18979971000.0,32113390000.0,22010128000.0
2272.0,18612486000.0,32602974000.0,21057180000.0
2273.0,18850886000.0,31489657000.0,21062439000.0
2274.0,18249010000.0,31075342000.0,20981758000.0
2275.0,18626423000.0,31297730000.0,22635040000.0
2276.0,18643040000.0,30936947000.0,21267184000.0
2277.0,18179832000.0,30943894000.0,20902275000.0
2278.0,18008363000.0,31293012000.0,20853953000.0
2279.0,18393119000.0,30955882000.0,20823646000.0
2280.0,24136485000.0,30928980000.0,21098107000.0
2281.0,19141677000.0,31701582000.0,20851053000.0
2282.0,19192570000.0,31541344000.0,20770423000.0
2283.0,18364174000.0,32469082000.0,22032950000.0
2284.0,20052736000.0,32037876000.0,20967522000.0
2285.0,19349190000.0,31925699000.0,21318260000.0
2286.0,18671591000.0,31294722000.0,21490205000.0
2287.0,18324767000.0,31682478000.0,20985254000.0
2288.0,18494685000.0,33243420000.0,21052826000.0
2289.0,18191469000.0,31869905000.0,20769569000.0
2290.0,18272358000.0,31566148000.0,20715952000.0
2291.0,19562738000.0,31947448000.0,20634050000.0
2292.0,25388378000.0,31539444000.0,20614099000.0
2293.0,20904500000.0,31472345000.0,20616106000.0
2294.0,19374875000.0,31396440000.0,20615627000.0
2295.0,19244755000.0,33345202000.0,20598295000.0
2296.0,18880772000.0,32765917000.0,20517001000.0
2297.0,19421813000.0,32644210000.0,20397187000.0
2298.0,18636167000.0,31849610000.0,20348776000.0
2299.0,18464889000.0,32785000000.0,20455973000.0
2300.0,19237657000.0,33118867000.0,20476705000.0
