time,CSIRO-MK3-6-0,CESM1-CAM5,NORESM1-M,MPI-ESM-LR
2081.0,5562028000000.0,2469050200000.0,4667214000000.0,5555050500000.0
2082.0,5523105000000.0,2397050800000.0,4596446000000.0,5490366000000.0
2083.0,5469577000000.0,2323564500000.0,4520855000000.0,5436805000000.0
2084.0,5415275000000.0,2245592600000.0,4454732500000.0,5394325300000.0
2085.0,5357481500000.0,2174582900000.0,4380003100000.0,5337902500000.0
2086.0,5295251000000.0,2104900300000.0,4306992400000.0,5311935500000.0
2087.0,5242662400000.0,2044314600000.0,4226183000000.0,5268840000000.0
2088.0,5191263300000.0,1971591300000.0,4145197600000.0,5232544000000.0
2089.0,5142240300000.0,1907202500000.0,4069345700000.0,5178003600000.0
2090.0,5098981300000.0,1848909400000.0,4008664000000.0,5130793500000.0
2091.0,5045309000000.0,1792317500000.0,3947174600000.0,5101512000000.0
2092.0,5011283000000.0,1742273900000.0,3874841000000.0,5053178000000.0
2093.0,4960692000000.0,1687115800000.0,3806680300000.0,5009316500000.0
2094.0,4910340000000.0,1631526500000.0,3742238200000.0,4970158500000.0
2095.0,4864003300000.0,1582131000000.0,3681754300000.0,4921195000000.0
2096.0,4811488500000.0,1536963100000.0,3619780300000.0,4869486300000.0
2097.0,4776217000000.0,1493321600000.0,3554846000000.0,4836178000000.0
2098.0,4730761000000.0,1446025600000.0,3485368600000.0,4793146000000.0
2099.0,4675227600000.0,1397161200000.0,3423221300000.0,4744476600000.0
2100.0,4635631300000.0,1347334200000.0,3354585000000.0,4702770000000.0
2101.0,4593104000000.0,1304498400000.0,3287161800000.0,4668349000000.0
2102.0,4536143400000.0,1258370900000.0,3222351000000.0,4625847000000.0
2103.0,4487101500000.0,1216171600000.0,3158218600000.0,4573200600000.0
2104.0,4446348600000.0,1173831200000.0,3090911900000.0,4533463300000.0
2105.0,4391732800000.0,1131546300000.0,3018729700000.0,4495099000000.0
2106.0,4348078200000.0,1085154070000.0,2948254000000.0,4450986000000.0
2107.0,4316607800000.0,1045260140000.0,2880914800000.0,4400087000000.0
2108.0,4271769400000.0,1009987500000.0,2826802300000.0,4362387000000.0
2109.0,4228708300000.0,975772450000.0,2770085600000.0,4313286200000.0
2110.0,4185557300000.0,935734800000.0,2708580300000.0,4268514600000.0
2111.0,4133083400000.0,903044900000.0,2645997600000.0,4225796700000.0
2112.0,4088214800000.0,870815560000.0,2598806000000.0,4186899500000.0
2113.0,4036639900000.0,834513670000.0,2528805700000.0,4143255400000.0
2114.0,3983466800000.0,796112060000.0,2473652400000.0,4097956000000.0
2115.0,3936989200000.0,759253570000.0,2412841000000.0,4062825700000.0
2116.0,3889374700000.0,729981650000.0,2357772700000.0,4019398400000.0
2117.0,3836926000000.0,701481500000.0,2308141500000.0,3986691700000.0
2118.0,3790138500000.0,677058100000.0,2271727300000.0,3938577300000.0
2119.0,3754195700000.0,652100040000.0,2214412200000.0,3894498300000.0
2120.0,3720967000000.0,624006270000.0,2161399800000.0,3861993800000.0
2121.0,3673263000000.0,601539900000.0,2094235800000.0,3815993200000.0
2122.0,3640548400000.0,577899900000.0,2042785800000.0,3773432300000.0
2123.0,3586820100000.0,551708500000.0,1995065000000.0,3717815300000.0
2124.0,3538117500000.0,528729770000.0,1939378500000.0,3679220400000.0
2125.0,3492574000000.0,504671040000.0,1886726500000.0,3632611200000.0
2126.0,3459567000000.0,481580480000.0,1830803500000.0,3591328500000.0
2127.0,3410756600000.0,460506860000.0,1773043800000.0,3548788300000.0
2128.0,3376848600000.0,439638520000.0,1719261700000.0,3498171200000.0
2129.0,3336563000000.0,420787980000.0,1668950800000.0,3452290200000.0
2130.0,3295966100000.0,401666500000.0,1613691900000.0,3413333800000.0
2131.0,3264577500000.0,381415260000.0,1568956700000.0,3363415500000.0
2132.0,3234644600000.0,367107670000.0,1509731300000.0,3321327300000.0
2133.0,3195589000000.0,347752660000.0,1464686600000.0,3288984700000.0
2134.0,3153910600000.0,329635800000.0,1416616500000.0,3247777300000.0
2135.0,3114957000000.0,313810300000.0,1362376100000.0,3214191400000.0
2136.0,3081411200000.0,297077870000.0,1314701400000.0,3172958000000.0
2137.0,3045763300000.0,284765500000.0,1280844900000.0,3129510000000.0
2138.0,3006763400000.0,271473850000.0,1242867200000.0,3086495500000.0
2139.0,2975310300000.0,258772660000.0,1206099800000.0,3057662000000.0
2140.0,2943091700000.0,247773940000.0,1171633700000.0,3028239800000.0
2141.0,2915368700000.0,236860960000.0,1135181200000.0,2998580500000.0
2142.0,2883067000000.0,224206600000.0,1098621000000.0,2963180600000.0
2143.0,2842607500000.0,214792520000.0,1063566900000.0,2930501200000.0
2144.0,2803705600000.0,204056610000.0,1027619750000.0,2883217800000.0
2145.0,2767819000000.0,193426870000.0,1003201300000.0,2846317600000.0
2146.0,2737116300000.0,184346180000.0,983464800000.0,2814869500000.0
2147.0,2701678000000.0,176848450000.0,951537500000.0,2779547700000.0
2148.0,2658417500000.0,168453460000.0,925577000000.0,2745703900000.0
2149.0,2624694500000.0,162120400000.0,898157000000.0,2717031600000.0
2150.0,2588327300000.0,156492190000.0,870689400000.0,2678803100000.0
2151.0,2549981600000.0,150705080000.0,842473730000.0,2635018800000.0
2152.0,2512871800000.0,146339170000.0,817806900000.0,2599513500000.0
2153.0,2478337200000.0,140542160000.0,790260700000.0,2561248000000.0
2154.0,2446300500000.0,134756810000.0,765458200000.0,2530789600000.0
2155.0,2405827000000.0,129809730000.0,740630900000.0,2496013500000.0
2156.0,2367623500000.0,124356990000.0,715637200000.0,2472654700000.0
2157.0,2343248000000.0,119623290000.0,692616500000.0,2444406600000.0
2158.0,2314726000000.0,114844380000.0,668261300000.0,2414351500000.0
2159.0,2285469400000.0,109937100000.0,644752300000.0,2376941400000.0
2160.0,2246813200000.0,105027174000.0,623313500000.0,2348566200000.0
2161.0,2222812600000.0,100478430000.0,600246900000.0,2315210500000.0
2162.0,2193833200000.0,96764450000.0,583106500000.0,2287834000000.0
2163.0,2168091600000.0,93461520000.0,560846340000.0,2257436800000.0
2164.0,2140975400000.0,90542140000.0,543763230000.0,2231214500000.0
2165.0,2114550600000.0,86924880000.0,528553740000.0,2207263500000.0
2166.0,2082468800000.0,83620790000.0,510996280000.0,2178729900000.0
2167.0,2052563900000.0,81025230000.0,493249530000.0,2147751600000.0
2168.0,2029104800000.0,78596780000.0,482036450000.0,2120899800000.0
2169.0,2004905600000.0,76245020000.0,464735900000.0,2093560100000.0
2170.0,1980882600000.0,72828910000.0,448630850000.0,2067046100000.0
2171.0,1960278200000.0,69409450000.0,435392200000.0,2037233500000.0
2172.0,1931663100000.0,66454130000.0,421476530000.0,2016794100000.0
2173.0,1904087100000.0,64068997000.0,407181160000.0,1990641300000.0
2174.0,1881435100000.0,61528568000.0,393418540000.0,1966472800000.0
2175.0,1860152100000.0,59789746000.0,380573060000.0,1943212800000.0
2176.0,1835045500000.0,57607315000.0,367717400000.0,1920675700000.0
2177.0,1810941100000.0,55563497000.0,357603020000.0,1896726400000.0
2178.0,1787840000000.0,53371340000.0,345642070000.0,1875189000000.0
2179.0,1768317500000.0,51710320000.0,335823960000.0,1855200700000.0
2180.0,1744165500000.0,49638770000.0,325847250000.0,1834036800000.0
2181.0,1727371800000.0,47493960000.0,315068380000.0,1806708200000.0
2182.0,1701479800000.0,45408575000.0,303736360000.0,1790557000000.0
2183.0,1676490300000.0,43702043000.0,293021800000.0,1773718000000.0
2184.0,1654929800000.0,41975530000.0,285699930000.0,1750144800000.0
2185.0,1631821400000.0,40194638000.0,278720380000.0,1729709000000.0
2186.0,1609473900000.0,38088008000.0,270869600000.0,1711574100000.0
2187.0,1587685100000.0,36557672000.0,265474310000.0,1691359400000.0
2188.0,1567345000000.0,35136000000.0,257843400000.0,1674122100000.0
2189.0,1538977600000.0,33349757000.0,249259020000.0,1655673600000.0
2190.0,1517394500000.0,31620129000.0,241321770000.0,1636910500000.0
2191.0,1491199500000.0,29958928000.0,234321890000.0,1615608800000.0
2192.0,1467954000000.0,28357507000.0,231120520000.0,1595162100000.0
2193.0,1444551900000.0,27034160000.0,223698010000.0,1577381500000.0
2194.0,1426161000000.0,25552108000.0,217028800000.0,1558993200000.0
2195.0,1406002700000.0,23883390000.0,211409080000.0,1534885500000.0
2196.0,1390978000000.0,22407662000.0,205828700000.0,1516415200000.0
2197.0,1373607800000.0,21074448000.0,200853360000.0,1500198500000.0
2198.0,1351567900000.0,19996566000.0,196268870000.0,1484335300000.0
2199.0,1332419800000.0,18736505000.0,192290640000.0,1469775000000.0
2200.0,1312113200000.0,17456466000.0,187390890000.0,1450958900000.0
2201.0,1296805800000.0,16381882000.0,181478620000.0,1436809300000.0
2202.0,1280099900000.0,15218644000.0,177345940000.0,1421070400000.0
2203.0,1260156500000.0,14387900000.0,173976760000.0,1408012800000.0
2204.0,1240652600000.0,13409074000.0,169504820000.0,1392353100000.0
2205.0,1224796100000.0,12576800000.0,165607440000.0,1375027600000.0
2206.0,1206896200000.0,11386622000.0,159682840000.0,1365023000000.0
2207.0,1189752000000.0,10307075000.0,156127560000.0,1347687400000.0
2208.0,1177476300000.0,9372207000.0,152034210000.0,1336803300000.0
2209.0,1157898300000.0,8441333000.0,147679950000.0,1320044100000.0
2210.0,1140011700000.0,7606693400.0,144014210000.0,1304513900000.0
2211.0,1123766100000.0,6873964000.0,141741100000.0,1292190200000.0
2212.0,1109104000000.0,6216751000.0,137934570000.0,1275563900000.0
2213.0,1094815900000.0,5562076700.0,134933864000.0,1259506800000.0
2214.0,1078823500000.0,4967858700.0,131585696000.0,1246989400000.0
2215.0,1064619930000.0,4362385000.0,128834950000.0,1233938200000.0
2216.0,1050828100000.0,3841426400.0,125167000000.0,1221623000000.0
2217.0,1039978270000.0,3230293500.0,121943910000.0,1205452700000.0
2218.0,1028264200000.0,2693228000.0,118651265000.0,1196377500000.0
2219.0,1013976100000.0,2242209500.0,115230335000.0,1187399300000.0
2220.0,997653350000.0,1947802900.0,112554270000.0,1173194400000.0
2221.0,978025450000.0,1705121700.0,109881110000.0,1162299200000.0
2222.0,966095540000.0,1556268700.0,106289570000.0,1148518800000.0
2223.0,953171840000.0,1444383600.0,102421790000.0,1138455300000.0
2224.0,941205000000.0,1327754000.0,99298740000.0,1131232600000.0
2225.0,928412340000.0,1210274700.0,96933495000.0,1121329700000.0
2226.0,915188900000.0,1074525400.0,95405970000.0,1110739000000.0
2227.0,902119800000.0,995552060.0,93084164000.0,1104263800000.0
2228.0,886077850000.0,939449300.0,90367720000.0,1094734300000.0
2229.0,872102360000.0,876141300.0,88450560000.0,1085546100000.0
2230.0,860876100000.0,819070000.0,85574615000.0,1073968900000.0
2231.0,847970500000.0,780940160.0,83488270000.0,1065741800000.0
2232.0,833889600000.0,747616600.0,81187220000.0,1053879800000.0
2233.0,824093640000.0,717207900.0,80037080000.0,1043596300000.0
2234.0,812811750000.0,696047550.0,78818950000.0,1032453500000.0
2235.0,798545000000.0,680005060.0,76678390000.0,1025977350000.0
2236.0,790714800000.0,664403200.0,74189046000.0,1015433300000.0
2237.0,780404850000.0,645084400.0,71948170000.0,1006725600000.0
2238.0,767931100000.0,632306200.0,70329025000.0,998178800000.0
2239.0,754557900000.0,620754940.0,68754840000.0,989029000000.0
2240.0,748701550000.0,614694200.0,66996273000.0,981078100000.0
2241.0,738955030000.0,599813700.0,64812663000.0,972466950000.0
2242.0,727079650000.0,594305500.0,63243300000.0,967275400000.0
2243.0,715030900000.0,580263230.0,61766920000.0,960647400000.0
2244.0,701818700000.0,574351740.0,59944145000.0,958187040000.0
2245.0,693937200000.0,570450400.0,58691985000.0,953483460000.0
2246.0,685020940000.0,563999800.0,57270137000.0,949274740000.0
2247.0,674116900000.0,562704200.0,56121983000.0,941508900000.0
2248.0,666564560000.0,556363840.0,54526407000.0,934968750000.0
2249.0,657830700000.0,549355000.0,53573075000.0,928614840000.0
2250.0,645433500000.0,542320060.0,52964250000.0,921277100000.0
2251.0,636090200000.0,538530900.0,51720217000.0,916523450000.0
2252.0,628029600000.0,538125500.0,50363270000.0,911978500000.0
2253.0,620223900000.0,535489860.0,50108870000.0,909240100000.0
2254.0,611234400000.0,536444060.0,48544248000.0,906308940000.0
2255.0,604636450000.0,537592600.0,47463612000.0,901719200000.0
2256.0,598013600000.0,534320000.0,46442426000.0,896595700000.0
2257.0,590316440000.0,532593280.0,46378664000.0,891844760000.0
2258.0,582193050000.0,532129000.0,45440872000.0,886686800000.0
2259.0,573534900000.0,526342080.0,44113720000.0,881315740000.0
2260.0,567404460000.0,524984580.0,43185700000.0,874265200000.0
2261.0,561042950000.0,518101600.0,42520130000.0,871031640000.0
2262.0,556987250000.0,516988200.0,41340834000.0,866006300000.0
2263.0,550004100000.0,521626400.0,40572998000.0,864576730000.0
2264.0,545910600000.0,525296960.0,40128045000.0,860034300000.0
2265.0,539908730000.0,521588700.0,38912692000.0,852960000000.0
2266.0,534146100000.0,521047260.0,38007500000.0,849446000000.0
2267.0,527204400000.0,514977100.0,37606890000.0,847553040000.0
2268.0,521621830000.0,513125000.0,36792074000.0,843395500000.0
2269.0,514699800000.0,509209570.0,35823880000.0,838644400000.0
2270.0,506541900000.0,501986020.0,34865603000.0,836497640000.0
2271.0,499305800000.0,501640770.0,34304414000.0,834261600000.0
2272.0,492925450000.0,505405220.0,33841408000.0,828838640000.0
2273.0,488078840000.0,498077020.0,33003098000.0,825679100000.0
2274.0,483682680000.0,500947550.0,32490138000.0,820971400000.0
2275.0,476611480000.0,493809730.0,32072591000.0,817595550000.0
2276.0,469388170000.0,491097300.0,31654850000.0,813744850000.0
2277.0,465296200000.0,489173660.0,31054170000.0,810516740000.0
2278.0,458929830000.0,487977440.0,30741694000.0,806351100000.0
2279.0,453855250000.0,485151740.0,30113956000.0,803386800000.0
2280.0,447600920000.0,485206240.0,29500492000.0,800386500000.0
2281.0,442181350000.0,479223460.0,29067614000.0,799757570000.0
2282.0,438445640000.0,476934240.0,28496080000.0,798015400000.0
2283.0,431910680000.0,477758240.0,28258947000.0,793650700000.0
2284.0,427085430000.0,479421700.0,27760079000.0,791676900000.0
2285.0,423090980000.0,474956500.0,27272774000.0,788340540000.0
2286.0,418534900000.0,468803260.0,26539037000.0,783526260000.0
2287.0,414863300000.0,463899300.0,25977754000.0,780921900000.0
2288.0,411052970000.0,463766560.0,25630527000.0,778682430000.0
2289.0,409215370000.0,461426500.0,25205340000.0,774270700000.0
2290.0,405639600000.0,462833340.0,24933732000.0,770084800000.0
2291.0,401042180000.0,457865180.0,24814300000.0,765238400000.0
2292.0,397397030000.0,457607840.0,24579480000.0,763767100000.0
2293.0,394931400000.0,457491840.0,24177922000.0,759458560000.0
2294.0,391036900000.0,458982050.0,23532800000.0,756283740000.0
2295.0,387453800000.0,455948830.0,22788800000.0,754812650000.0
2296.0,382926030000.0,454193900.0,22346711000.0,752381260000.0
2297.0,380100100000.0,452998340.0,22161620000.0,749387450000.0
2298.0,376983130000.0,454096960.0,21842074000.0,747128300000.0
2299.0,373742960000.0,455789400.0,21412667000.0,744503440000.0
2300.0,369272650000.0,452686620.0,21016703000.0,740568860000.0
